,代码,名称,盈利额
1708,300587,天铁股份,5484.0
1709,002342,巨力索具,5480.0
1710,301016,雷尔伟,5477.0
1711,002340,格林美,5475.0
1712,002644,佛慈制药,5472.0
1713,300586,美联新材,5468.0
1714,603757,大元泵业,5465.0
1715,600529,山东药玻,5460.0
1716,002510,天汽模,5451.0
1717,688116,天奈科技,5450.0
1718,300557,理工光科,5449.0
1719,000603,盛达资源,5445.0
1720,002823,凯中精密,5435.0
1721,000536,华映科技,5434.0
1722,000697,炼石航空,5430.0
1723,300013,新宁物流,5428.0
1724,002580,圣阳股份,5426.0
1725,600267,海正药业,5423.0
1726,603121,华培动力,5418.0
1727,300523,辰安科技,5411.0
1728,300068,南都电源,5410.0
1729,300130,新国都,5403.0
1730,603608,天创时尚,5386.0
1731,002483,润邦股份,5385.0
1732,688661,和林微纳,5375.0
1733,003041,真爱美家,5372.0
1734,603698,航天工程,5368.0
1735,000901,航天科技,5368.0
1736,300244,迪安诊断,5368.0
1737,688619,罗普特,5360.0
1738,605398,新炬网络,5358.0
1739,300043,星辉娱乐,5353.0
1740,603959,百利科技,5350.0
1741,002421,达实智能,5349.0
1742,002976,瑞玛工业,5344.0
1743,603379,三美股份,5344.0
1744,600523,贵航股份,5343.0
1745,002327,富安娜,5338.0
1746,603313,梦百合,5334.0
1747,000963,华东医药,5328.0
1748,603888,新华网,5327.0
1749,301009,可靠股份,5325.0
1750,600332,白云山,5320.0
1751,300745,欣锐科技,5316.0
1752,600837,海通证券,5312.0
1753,300669,沪宁股份,5312.0
1754,003037,三和管桩,5309.0
1755,002157,正邦科技,5308.0
1756,002021,ST中捷,5305.0
1757,603838,四通股份,5304.0
1758,600841,上柴股份,5302.0
1759,603733,仙鹤股份,5299.0
1760,600229,城市传媒,5298.0
1761,300438,鹏辉能源,5296.0
1762,300946,恒而达,5292.0
1763,300700,岱勒新材,5278.0
1764,603131,上海沪工,5278.0
1765,002792,通宇通讯,5274.0
1766,003001,中岩大地,5272.0
1767,300122,智飞生物,5260.0
1768,600826,兰生股份,5253.0
1769,000920,沃顿科技,5250.0
1770,688002,睿创微纳,5248.0
1771,300380,安硕信息,5248.0
1772,300066,三川智慧,5236.0
1773,002600,领益智造,5235.0
1774,300541,先进数通,5232.0
1775,002077,大港股份,5229.0
1776,600761,安徽合力,5225.0
1777,300865,大宏立,5220.0
1778,300467,迅游科技,5219.0
1779,002826,易明医药,5214.0
1780,688312,燕麦科技,5211.0
1781,300525,博思软件,5206.0
1782,688569,铁科轨道,5205.0
1783,601686,友发集团,5205.0
1784,300848,美瑞新材,5198.0
1785,300242,佳云科技,5196.0
1786,002553,南方轴承,5196.0
1787,600242,ST中昌,5193.0
1788,002641,永高股份,5193.0
1789,002242,九阳股份,5190.0
1790,000606,ST顺利,5187.0
1791,688067,爱威科技,5184.0
1792,002971,和远气体,5176.0
1793,600319,*ST亚星,5172.0
1794,603916,苏博特,5166.0
1795,002413,雷科防务,5160.0
1796,600499,科达制造,5154.0
1797,605058,澳弘电子,5152.0
1798,688013,天臣医疗,5136.0
1799,603726,朗迪集团,5136.0
1800,300149,睿智医药,5130.0
1801,688679,通源环境,5130.0
1802,600848,上海临港,5128.0
1803,601311,骆驼股份,5125.0
1804,002905,金逸影视,5120.0
1805,600272,开开实业,5119.0
1806,300846,首都在线,5118.0
1807,002045,国光电器,5113.0
1808,300697,电工合金,5106.0
1809,301036,双乐股份,5104.0
1810,688178,万德斯,5103.0
1811,002476,宝莫股份,5102.0
1812,002001,新和成,5095.0
1813,001205,盛航股份,5094.0
1814,600787,中储股份,5094.0
1815,600555,*ST海创,5092.0
1816,000927,中国铁物,5088.0
1817,600624,复旦复华,5080.0
1818,601198,东兴证券,5080.0
1819,300707,威唐工业,5078.0
1820,002907,华森制药,5064.0
1821,002932,明德生物,5060.0
1822,300958,建工修复,5059.0
1823,300773,拉卡拉,5058.0
1824,002056,横店东磁,5058.0
1825,300538,同益股份,5048.0
1826,603682,锦和商业,5047.0
1827,300224,正海磁材,5046.0
1828,003016,欣贺股份,5042.0
1829,002787,华源控股,5037.0
1830,603023,威帝股份,5035.0
1831,300331,苏大维格,5033.0
1832,000803,北清环能,5028.0
1833,002620,瑞和股份,5019.0
1834,688328,深科达,5017.0
1835,600161,天坛生物,5007.0
1836,300831,派瑞股份,5006.0
1837,600058,五矿发展,5005.0
1838,601963,重庆银行,5005.0
1839,688098,申联生物,5000.0
1840,002868,绿康生化,5000.0
1841,000836,富通信息,4999.0
1842,300238,冠昊生物,4998.0
1843,300448,浩云科技,4997.0
1844,002130,沃尔核材,4997.0
1845,605287,德才股份,4995.0
1846,300975,商络电子,4988.0
1847,601702,华峰铝业,4984.0
1848,002029,七匹狼,4984.0
1849,300020,银江技术,4983.0
1850,002373,千方科技,4977.0
1851,301051,信濠光电,4976.0
1852,300045,华力创通,4965.0
1853,002559,亚威股份,4958.0
1854,300377,赢时胜,4952.0
1855,300381,溢多利,4950.0
1856,000020,深华发A,4948.0
1857,002817,黄山胶囊,4946.0
1858,600651,飞乐音响,4942.0
1859,002716,金贵银业,4942.0
1860,000630,铜陵有色,4935.0
1861,603611,诺力股份,4932.0
1862,300086,康芝药业,4928.0
1863,000617,中油资本,4926.0
1864,002159,三特索道,4916.0
1865,002030,达安基因,4916.0
1866,605208,永茂泰,4915.0
1867,002429,兆驰股份,4904.0
1868,300749,顶固集创,4900.0
1869,600037,歌华有线,4896.0
1870,002996,顺博合金,4893.0
1871,600179,安通控股,4893.0
1872,603165,荣晟环保,4891.0
1873,300367,ST网力,4889.0
1874,600433,冠豪高新,4887.0
1875,002303,美盈森,4883.0
1876,300364,中文在线,4877.0
1877,688369,致远互联,4863.0
1878,601949,中国出版,4862.0
1879,301067,显盈科技,4860.0
1880,300527,中船应急,4860.0
1881,002916,深南电路,4853.0
1882,688037,芯源微,4852.0
1883,000782,美达股份,4846.0
1884,002269,美邦服饰,4845.0
1885,300184,力源信息,4845.0
1886,300067,安诺其,4843.0
1887,000678,襄阳轴承,4842.0
1888,600741,华域汽车,4839.0
1889,000785,居然之家,4838.0
1890,000823,超声电子,4837.0
1891,300180,华峰超纤,4836.0
1892,603703,盛洋科技,4830.0
1893,300797,钢研纳克,4825.0
1894,603499,翔港科技,4821.0
1895,600516,方大炭素,4814.0
1896,603685,晨丰科技,4814.0
1897,002775,文科园林,4813.0
1898,301057,汇隆新材,4812.0
1899,600337,美克家居,4810.0
1900,688148,芳源股份,4805.0
1901,600446,金证股份,4803.0
1902,688626,翔宇医疗,4802.0
1903,688023,安恒信息,4800.0
1904,002605,姚记科技,4788.0
1905,300681,英搏尔,4788.0
1906,300306,远方信息,4774.0
1907,600408,ST安泰,4772.0
1908,000567,海德股份,4771.0
1909,300929,华骐环保,4770.0
1910,300822,贝仕达克,4766.0
1911,300673,佩蒂股份,4764.0
1912,600327,大东方,4756.0
1913,603788,宁波高发,4746.0
1914,300397,天和防务,4743.0
1915,300412,迦南科技,4740.0
1916,002869,金溢科技,4737.0
1917,300868,杰美特,4736.0
1918,603587,地素时尚,4736.0
1919,600248,陕西建工,4736.0
1920,002991,甘源食品,4736.0
1921,600060,海信视像,4732.0
1922,600422,昆药集团,4728.0
1923,603882,金域医学,4727.0
1924,000783,长江证券,4719.0
1925,600831,广电网络,4717.0
1926,000058,深赛格,4716.0
1927,300902,国安达,4710.0
1928,002047,宝鹰股份,4707.0
1929,605507,国邦医药,4707.0
1930,600106,重庆路桥,4703.0
1931,603331,百达精工,4702.0
1932,605001,威奥股份,4698.0
1933,603089,正裕工业,4694.0
1934,605189,富春染织,4694.0
1935,600511,国药股份,4690.0
1936,600713,南京医药,4690.0
1937,002737,葵花药业,4689.0
1938,600770,综艺股份,4683.0
1939,002677,浙江美大,4683.0
1940,000882,华联股份,4676.0
1941,600858,银座股份,4675.0
1942,688681,科汇股份,4674.0
1943,300971,博亚精工,4674.0
1944,002629,ST仁智,4670.0
1945,300989,蕾奥规划,4668.0
1946,300573,兴齐眼药,4665.0
1947,000700,模塑科技,4664.0
1948,603214,爱婴室,4662.0
1949,300909,汇创达,4662.0
1950,300424,航新科技,4661.0
1951,605319,无锡振华,4652.0
1952,600343,航天动力,4648.0
1953,600009,上海机场,4644.0
1954,600966,博汇纸业,4644.0
1955,002733,雄韬股份,4632.0
1956,000062,深圳华强,4632.0
1957,600812,华北制药,4628.0
1958,002264,新华都,4627.0
1959,002698,博实股份,4627.0
1960,603050,科林电气,4627.0
1961,600537,亿晶光电,4625.0
1962,002965,祥鑫科技,4625.0
1963,600135,乐凯胶片,4619.0
1964,688198,佰仁医疗,4615.0
1965,002728,特一药业,4589.0
1966,000786,北新建材,4579.0
1967,002114,罗平锌电,4566.0
1968,002334,英威腾,4566.0
1969,600815,厦工股份,4564.0
1970,600232,金鹰股份,4563.0
1971,300576,容大感光,4558.0
1972,002452,长高集团,4556.0
1973,688199,久日新材,4550.0
1974,600645,中源协和,4550.0
1975,603680,今创集团,4550.0
1976,300221,银禧科技,4548.0
1977,002213,大为股份,4545.0
1978,603308,应流股份,4544.0
1979,300533,冰川网络,4541.0
1980,600569,安阳钢铁,4540.0
1981,300171,东富龙,4539.0
1982,300154,瑞凌股份,4537.0
1983,000610,西安旅游,4535.0
1984,600252,中恒集团,4532.0
1985,600833,第一医药,4531.0
1986,300878,维康药业,4530.0
1987,605188,国光连锁,4526.0
1988,600630,龙头股份,4519.0
1989,600845,宝信软件,4517.0
1990,000503,国新健康,4504.0
1991,000151,中成股份,4501.0
1992,688685,迈信林,4500.0
1993,600262,北方股份,4500.0
1994,300492,华图山鼎,4498.0
1995,601698,中国卫通,4487.0
1996,300636,同和药业,4483.0
1997,300631,久吾高科,4480.0
1998,301023,江南奕帆,4472.0
1999,000014,沙河股份,4469.0
2000,600862,中航高科,4469.0
2001,600763,通策医疗,4468.0
2002,002562,兄弟科技,4467.0
2003,002699,美盛文化,4460.0
2004,002250,联化科技,4455.0
2005,300778,新城市,4446.0
2006,300334,津膜科技,4442.0
2007,300288,朗玛信息,4440.0
2008,600479,千金药业,4437.0
2009,300198,纳川股份,4437.0
2010,000996,中国中期,4434.0
2011,002872,ST天圣,4431.0
2012,002383,合众思壮,4423.0
2013,600426,华鲁恒升,4420.0
2014,600668,尖峰集团,4419.0
2015,300798,锦鸡股份,4414.0
2016,002058,*ST威尔,4410.0
2017,300147,香雪制药,4409.0
2018,000779,甘咨询,4406.0
2019,605499,东鹏饮料,4402.0
2020,002842,翔鹭钨业,4396.0
2021,000851,高鸿股份,4394.0
2022,300719,安达维尔,4393.0
2023,600557,康缘药业,4387.0
2024,603721,中广天择,4375.0
2025,605155,西大门,4375.0
2026,000582,北部湾港,4372.0
2027,600022,山东钢铁,4368.0
2028,600873,梅花生物,4368.0
2029,300409,道氏技术,4365.0
2030,300070,碧水源,4362.0
2031,002024,苏宁易购,4357.0
2032,002496,ST辉丰,4355.0
2033,688565,力源科技,4351.0
2034,000903,云内动力,4346.0
2035,000793,华闻集团,4344.0
2036,300427,红相股份,4340.0
2037,603776,永安行,4339.0
2038,600757,长江传媒,4338.0
2039,002239,奥特佳,4336.0
2040,688126,沪硅产业-U,4329.0
2041,002108,沧州明珠,4327.0
2042,603103,横店影视,4319.0
2043,603773,沃格光电,4319.0
2044,002709,天赐材料,4317.0
2045,605318,法狮龙,4316.0
2046,001209,洪兴股份,4314.0
2047,002864,盘龙药业,4313.0
2048,605100,华丰股份,4306.0
2049,603069,海汽集团,4300.0
2050,002061,浙江交科,4291.0
2051,002097,山河智能,4290.0
2052,000915,华特达因,4288.0
2053,688310,迈得医疗,4287.0
2054,002020,京新药业,4281.0
2055,000584,哈工智能,4276.0
2056,002666,德联集团,4274.0
2057,600977,中国电影,4270.0
2058,002437,誉衡药业,4270.0
2059,002246,北化股份,4266.0
2060,002161,远望谷,4260.0
2061,300748,金力永磁,4260.0
2062,605005,合兴股份,4259.0
2063,300823,建科机械,4257.0
2064,688628,优利德,4254.0
2065,300839,博汇股份,4250.0
2066,688787,海天瑞声,4250.0
2067,600079,人福医药,4248.0
2068,002232,启明信息,4228.0
2069,603335,迪生力,4224.0
2070,600838,上海九百,4224.0
2071,300030,阳普医疗,4221.0
2072,688575,亚辉龙,4219.0
2073,300442,普丽盛,4216.0
2074,603728,鸣志电器,4215.0
2075,600112,*ST天成,4211.0
2076,301000,肇民科技,4209.0
2077,002271,东方雨虹,4200.0
2078,300891,惠云钛业,4197.0
2079,600760,中航沈飞,4194.0
2080,002564,天沃科技,4188.0
2081,300253,卫宁健康,4185.0
2082,600633,浙数文化,4170.0
2083,002137,实益达,4169.0
2084,300085,银之杰,4168.0
2085,603590,康辰药业,4168.0
2086,000668,荣丰控股,4166.0
2087,300420,五洋停车,4165.0
2088,002462,嘉事堂,4158.0
2089,301033,迈普医学,4152.0
2090,002095,生意宝,4145.0
2091,688118,普元信息,4145.0
2092,600933,爱柯迪,4144.0
2093,688011,新光光电,4140.0
2094,000012,南玻A,4139.0
2095,300796,贝斯美,4137.0
2096,600975,新五丰,4136.0
2097,300440,运达科技,4134.0
2098,600618,氯碱化工,4134.0
2099,002962,五方光电,4134.0
2100,002281,光迅科技,4132.0
2101,601226,华电重工,4131.0
2102,000159,国际实业,4128.0
2103,002441,众业达,4128.0
2104,000561,烽火电子,4128.0
2105,002436,兴森科技,4126.0
2106,002291,星期六,4123.0
2107,002055,得润电子,4113.0
2108,688109,品茗股份,4112.0
2109,002560,通达股份,4105.0
2110,600369,西南证券,4105.0
2111,688568,中科星图,4104.0
2112,002871,伟隆股份,4103.0
2113,600150,中国船舶,4102.0
2114,002251,步步高,4095.0
2115,002758,浙农股份,4088.0
2116,300647,超频三,4081.0
2117,603332,苏州龙杰,4080.0
2118,300516,久之洋,4071.0
2119,605180,华生科技,4070.0
2120,600462,ST九有,4070.0
2121,000826,启迪环境,4068.0
2122,300622,博士眼镜,4068.0
2123,002788,鹭燕医药,4066.0
2124,002888,惠威科技,4066.0
2125,300444,双杰电气,4064.0
2126,601866,中远海发,4064.0
2127,002019,亿帆医药,4056.0
2128,002583,海能达,4055.0
2129,002374,中锐股份,4054.0
2130,002113,ST天润,4053.0
2131,300720,海川智能,4052.0
2132,300790,宇瞳光学,4051.0
2133,002486,嘉麟杰,4051.0
2134,600100,同方股份,4043.0
2135,000589,贵州轮胎,4040.0
2136,600227,圣济堂,4034.0
2137,688819,天能股份,4034.0
2138,600288,大恒科技,4032.0
2139,300753,爱朋医疗,4023.0
2140,601828,美凯龙,4020.0
2141,688500,慧辰股份,4017.0
2142,002896,中大力德,4016.0
2143,603538,美诺华,4014.0
2144,300357,我武生物,4011.0
2145,603739,蔚蓝生物,4010.0
2146,002349,精华制药,4010.0
2147,300314,戴维医疗,4008.0
2148,600976,健民集团,4008.0
2149,600738,丽尚国潮,4006.0
2150,601609,金田铜业,4001.0
2151,603858,步长制药,4000.0
2152,601999,出版传媒,3993.0
2153,688566,吉贝尔,3990.0
2154,300159,新研股份,3986.0
2155,600768,宁波富邦,3981.0
2156,300132,青松股份,3980.0
2157,301008,宏昌科技,3979.0
2158,002422,科伦药业,3976.0
2159,688501,青达环保,3975.0
2160,002963,豪尔赛,3971.0
2161,300487,蓝晓科技,3968.0
2162,002889,东方嘉盛,3966.0
2163,300594,朗进科技,3966.0
2164,300131,英唐智控,3964.0
2165,603927,中科软,3963.0
2166,002519,银河电子,3960.0
2167,002473,*ST圣莱,3957.0
2168,688662,富信科技,3956.0
2169,300451,创业慧康,3954.0
2170,002372,伟星新材,3948.0
2171,605488,福莱新材,3948.0
2172,000410,ST沈机,3942.0
2173,603188,亚邦股份,3942.0
2174,002799,环球印务,3942.0
2175,600410,华胜天成,3938.0
2176,300449,汉邦高科,3936.0
2177,600503,华丽家族,3931.0
2178,300348,长亮科技,3924.0
2179,688786,悦安新材,3909.0
2180,002316,亚联发展,3906.0
2181,002653,海思科,3905.0
2182,603719,良品铺子,3903.0
2183,600206,有研新材,3903.0
2184,300251,光线传媒,3900.0
2185,000721,西安饮食,3899.0
2186,603636,南威软件,3899.0
2187,002708,光洋股份,3892.0
2188,603938,三孚股份,3886.0
2189,601163,三角轮胎,3880.0
2190,603368,柳药股份,3871.0
2191,605298,必得科技,3865.0
2192,000962,东方钽业,3865.0
2193,002589,瑞康医药,3865.0
2194,600955,维远股份,3862.0
2195,603421,鼎信通讯,3862.0
2196,300980,祥源新材,3861.0
2197,601222,林洋能源,3860.0
2198,002395,双象股份,3859.0
2199,603238,诺邦股份,3859.0
2200,002998,优彩资源,3846.0
2201,600439,瑞贝卡,3845.0
2202,002673,西部证券,3843.0
2203,002449,国星光电,3837.0
2204,002908,德生科技,3837.0
2205,605259,绿田机械,3835.0
2206,300247,融捷健康,3828.0
2207,300641,正丹股份,3827.0
2208,688687,凯因科技,3814.0
2209,300502,新易盛,3813.0
2210,603607,京华激光,3808.0
2211,002043,兔宝宝,3804.0
2212,300434,金石亚药,3803.0
2213,300718,长盛轴承,3803.0
2214,002308,威创股份,3795.0
2215,600118,中国卫星,3795.0
2216,002827,高争民爆,3792.0
2217,603301,振德医疗,3790.0
2218,600527,江南高纤,3788.0
2219,603708,家家悦,3784.0
2220,000799,酒鬼酒,3780.0
2221,601588,北辰实业,3776.0
2222,603999,读者传媒,3774.0
2223,603322,超讯通信,3774.0
2224,688085,三友医疗,3771.0
2225,300279,和晶科技,3762.0
2226,688571,杭华股份,3755.0
2227,300688,创业黑马,3753.0
2228,603928,兴业股份,3751.0
2229,601212,白银有色,3748.0
2230,603616,韩建河山,3746.0
2231,601595,上海电影,3746.0
2232,600326,西藏天路,3744.0
2233,600756,浪潮软件,3744.0
2234,601616,广电电气,3731.0
2235,600854,春兰股份,3726.0
2236,000989,九芝堂,3726.0
2237,002986,宇新股份,3725.0
2238,002151,北斗星通,3720.0
2239,600704,物产中大,3720.0
2240,600497,驰宏锌锗,3717.0
2241,002319,乐通股份,3714.0
2242,600859,王府井,3712.0
2243,300897,山科智能,3710.0
2244,002892,科力尔,3710.0
2245,603912,佳力图,3710.0
2246,301003,江苏博云,3708.0
2247,688017,绿的谐波,3705.0
2248,002670,国盛金控,3697.0
2249,600765,中航重机,3696.0
2250,300588,熙菱信息,3691.0
2251,600560,金自天正,3691.0
2252,603677,奇精机械,3688.0
2253,600686,金龙汽车,3686.0
2254,300608,思特奇,3674.0
2255,002843,泰嘉股份,3674.0
2256,300550,和仁科技,3672.0
2257,600249,两面针,3670.0
2258,002734,利民股份,3667.0
2259,002245,蔚蓝锂芯,3666.0
2260,688229,博睿数据,3655.0
2261,300782,卓胜微,3654.0
2262,603767,中马传动,3653.0
2263,600734,*ST实达,3652.0
2264,300815,玉禾田,3650.0
2265,600626,申达股份,3650.0
2266,603203,快克股份,3645.0
2267,000590,启迪药业,3640.0
2268,603516,淳中科技,3637.0
2269,600894,广日股份,3633.0
2270,002901,大博医疗,3631.0
2271,002952,亚世光电,3628.0
2272,300057,万顺新材,3627.0
2273,600517,国网英大,3625.0
2274,002254,泰和新材,3625.0
2275,002337,赛象科技,3618.0
2276,002920,德赛西威,3618.0
2277,600207,安彩高科,3612.0
2278,601825,沪农商行,3612.0
2279,688277,天智航-U,3607.0
2280,688456,有研粉材,3606.0
2281,000971,ST高升,3600.0
2282,002863,今飞凯达,3600.0
2283,002958,青农商行,3599.0
2284,002591,恒大高新,3592.0
2285,300945,曼卡龙,3590.0
2286,600211,西藏药业,3584.0
2287,688367,工大高科,3584.0
2288,002138,顺络电子,3580.0
2289,601187,厦门银行,3578.0
2290,300455,康拓红外,3575.0
2291,601138,工业富联,3569.0
2292,002295,精艺股份,3566.0
2293,000936,华西股份,3562.0
2294,000951,中国重汽,3562.0
2295,300284,苏交科,3557.0
2296,688606,奥泰生物,3549.0
2297,603360,百傲化学,3546.0
2298,603955,大千生态,3544.0
2299,002696,百洋股份,3542.0
2300,300519,新光药业,3536.0
2301,300881,盛德鑫泰,3531.0
2302,603968,醋化股份,3528.0
2303,300008,天海防务,3526.0
2304,000758,中色股份,3524.0
2305,601388,怡球资源,3519.0
2306,603380,易德龙,3517.0
2307,300488,恒锋工具,3517.0
2308,000839,中信国安,3515.0
2309,600843,上工申贝,3514.0
2310,000006,深振业A,3508.0
2311,600318,新力金融,3508.0
2312,002107,沃华医药,3507.0
2313,601375,中原证券,3498.0
2314,603377,东方时尚,3495.0
2315,601900,南方传媒,3492.0
2316,002575,*ST群兴,3491.0
2317,688106,金宏气体,3491.0
2318,300940,南极光,3480.0
2319,002957,科瑞技术,3475.0
2320,300213,佳讯飞鸿,3472.0
2321,002378,章源钨业,3472.0
2322,600038,中直股份,3470.0
2323,600657,信达地产,3468.0
2324,300308,中际旭创,3467.0
2325,002928,华夏航空,3466.0
2326,000788,北大医药,3460.0
2327,300385,雪浪环境,3456.0
2328,300779,惠城环保,3451.0
2329,603133,碳元科技,3451.0
2330,002144,宏达高科,3449.0
2331,603009,北特科技,3447.0
2332,002051,中工国际,3441.0
2333,300163,先锋新材,3432.0
2334,300800,力合科技,3432.0
2335,603166,福达股份,3432.0
2336,603161,科华控股,3430.0
2337,688268,华特气体,3428.0
2338,688686,奥普特,3427.0
2339,600551,时代出版,3423.0
2340,605218,伟时电子,3421.0
2341,002712,思美传媒,3416.0
2342,000639,西王食品,3414.0
2343,688578,艾力斯-U,3408.0
2344,002393,力生制药,3406.0
2345,688386,泛亚微透,3404.0
2346,300107,建新股份,3403.0
2347,600727,鲁北化工,3395.0
2348,000928,中钢国际,3393.0
2349,600638,新黄浦,3384.0
2350,300899,上海凯鑫,3374.0
2351,003023,彩虹集团,3374.0
2352,300121,阳谷华泰,3368.0
2353,601360,三六零,3367.0
2354,603444,吉比特,3360.0
2355,603319,湘油泵,3360.0
2356,300246,宝莱特,3357.0
2357,002103,广博股份,3357.0
2358,000631,顺发恒业,3351.0
2359,300026,红日药业,3347.0
2360,600594,益佰制药,3346.0
2361,600477,杭萧钢构,3344.0
2362,600797,浙大网新,3332.0
2363,600697,欧亚集团,3320.0
2364,603367,辰欣药业,3316.0
2365,601515,东风股份,3303.0
2366,002120,韵达股份,3300.0
2367,600463,空港股份,3294.0
2368,002277,友阿股份,3279.0
2369,002530,金财互联,3276.0
2370,002856,美芝股份,3271.0
2371,002075,沙钢股份,3270.0
2372,000570,苏常柴A,3267.0
2373,600467,好当家,3260.0
2374,603171,税友股份,3257.0
2375,605081,太和水,3252.0
2376,600965,福成股份,3248.0
2377,002748,世龙实业,3245.0
2378,300564,筑博设计,3244.0
2379,300078,思创医惠,3243.0
2380,002492,恒基达鑫,3240.0
2381,300983,尤安设计,3240.0
2382,000756,新华制药,3233.0
2383,000801,四川九洲,3230.0
2384,000525,ST红太阳,3225.0
2385,000616,ST海投,3218.0
2386,603328,依顿电子,3215.0
2387,603123,翠微股份,3210.0
2388,600458,时代新材,3209.0
2389,300232,洲明科技,3200.0
2390,300826,测绘股份,3195.0
2391,001212,中旗新材,3192.0
2392,688219,会通股份,3189.0
2393,000529,广弘控股,3186.0
2394,003000,劲仔食品,3185.0
2395,688618,三旺通信,3185.0
2396,002919,名臣健康,3182.0
2397,688215,瑞晟智能,3174.0
2398,300620,光库科技,3169.0
2399,688330,宏力达,3165.0
2400,688003,天准科技,3164.0
2401,601077,渝农商行,3154.0
2402,003008,开普检测,3150.0
2403,603712,七一二,3148.0
2404,000881,中广核技,3144.0
2405,000534,万泽股份,3144.0
2406,002740,爱迪尔,3144.0
2407,301018,申菱环境,3142.0
2408,300912,凯龙高科,3142.0
2409,000501,鄂武商A,3140.0
2410,003005,竞业达,3140.0
2411,002198,嘉应制药,3136.0
2412,600225,*ST松江,3134.0
2413,603068,博通集成,3132.0
2414,300747,锐科激光,3123.0
2415,603878,武进不锈,3120.0
2416,300791,仙乐健康,3114.0
2417,605086,龙高股份,3114.0
2418,000510,新金路,3105.0
2419,600615,*ST丰华,3102.0
2420,688317,之江生物,3100.0
2421,600748,上实发展,3098.0
2422,000987,越秀金控,3098.0
2423,603950,长源东谷,3098.0
2424,300430,诚益通,3096.0
2425,002859,洁美科技,3094.0
2426,605168,三人行,3090.0
2427,002038,双鹭药业,3088.0
2428,600939,重庆建工,3086.0
2429,300960,通业科技,3084.0
2430,002432,九安医疗,3084.0
2431,605003,众望布艺,3084.0
2432,688722,同益中,3078.0
2433,300414,中光防雷,3074.0
2434,002217,合力泰,3074.0
2435,000028,国药一致,3072.0
2436,603589,口子窖,3068.0
2437,002686,亿利达,3060.0
2438,603920,世运电路,3060.0
2439,603890,春秋电子,3056.0
2440,002573,清新环境,3051.0
2441,300695,兆丰股份,3046.0
2442,688189,南新制药,3046.0
2443,002035,华帝股份,3045.0
2444,600381,青海春天,3042.0
2445,600998,九州通,3042.0
2446,002830,名雕股份,3040.0
2447,002584,西陇科学,3038.0
2448,002355,兴民智通,3038.0
2449,600918,中泰证券,3034.0
2450,002727,一心堂,3033.0
2451,600061,国投资本,3031.0
2452,600698,湖南天雁,3030.0
2453,603208,江山欧派,3022.0
2454,000850,华茂股份,3021.0
2455,300484,蓝海华腾,3017.0
2456,300307,慈星股份,3009.0
2457,688166,博瑞医药,3000.0
2458,002275,桂林三金,3000.0
2459,002912,中新赛克,2996.0
2460,300273,和佳医疗,2996.0
2461,688222,成都先导,2994.0
2462,002196,方正电机,2989.0
2463,002322,理工环科,2983.0
2464,688335,复洁环保,2982.0
2465,603168,莎普爱思,2978.0
2466,000413,东旭光电,2975.0
2467,605500,森林包装,2975.0
2468,002887,绿茵生态,2974.0
2469,002902,铭普光磁,2968.0
2470,600751,海航科技,2965.0
2471,688309,恒誉环保,2965.0
2472,300069,金利华电,2964.0
2473,000417,合肥百货,2964.0
2474,603236,移远通信,2962.0
2475,000977,浪潮信息,2960.0
2476,002059,云南旅游,2959.0
2477,600169,太原重工,2956.0
2478,002763,汇洁股份,2956.0
2479,002456,欧菲光,2949.0
2480,600372,中航电子,2946.0
2481,300977,深圳瑞捷,2940.0
2482,002468,申通快递,2937.0
2483,002878,元隆雅图,2928.0
2484,002855,捷荣技术,2928.0
2485,000719,中原传媒,2922.0
2486,601186,中国铁建,2922.0
2487,600663,陆家嘴,2917.0
2488,600603,广汇物流,2908.0
2489,000955,欣龙控股,2907.0
2490,000628,高新发展,2906.0
2491,300950,德固特,2906.0
2492,300139,晓程科技,2905.0
2493,002501,*ST利源,2902.0
2494,300356,ST光一,2896.0
2495,600846,同济科技,2893.0
2496,603093,南华期货,2884.0
2497,002503,搜于特,2883.0
2498,600628,新世界,2879.0
2499,000950,重药控股,2872.0
2500,688217,睿昂基因,2872.0
2501,300205,天喻信息,2870.0
2502,688663,新风光,2869.0
2503,300485,赛升药业,2869.0
2504,300943,春晖智控,2868.0
2505,002642,荣联科技,2864.0
2506,002637,赞宇科技,2859.0
2507,002918,蒙娜丽莎,2856.0
2508,003017,大洋生物,2852.0
2509,300675,建科院,2850.0
2510,600678,四川金顶,2839.0
2511,605166,聚合顺,2819.0
2512,688026,洁特生物,2813.0
2513,600126,杭钢股份,2813.0
2514,000686,东北证券,2811.0
2515,600708,光明地产,2790.0
2516,003042,中农联合,2788.0
2517,002743,富煌钢构,2788.0
2518,600745,闻泰科技,2788.0
2519,600648,外高桥,2784.0
2520,300534,陇神戎发,2784.0
2521,002689,远大智能,2776.0
2522,605122,四方新材,2775.0
2523,002613,北玻股份,2774.0
2524,603278,大业股份,2772.0
2525,603311,金海高科,2769.0
2526,300639,凯普生物,2768.0
2527,600077,宋都股份,2765.0
2528,603019,中科曙光,2764.0
2529,605268,王力安防,2760.0
2530,300802,矩子科技,2758.0
2531,000088,盐田港,2757.0
2532,603711,香飘飘,2757.0
2533,600959,江苏有线,2756.0
2534,002793,罗欣药业,2756.0
2535,603535,嘉诚国际,2752.0
2536,000813,德展健康,2745.0
