trade_date,pb1220,pb1098,pb854,pb732,pb610,pb488,pb366,pb244,pb122,pb61,min1,min2,min3,max1,max2,max3,close,pb1,maxdif
20160302,1.725,1.6576,1.6148,1.6277,1.6591,1.7311,1.8788,2.0112,1.7497,1.6903,1.6148,1.6277,1.6576,2.0112,1.8788,1.7497,3.049,1.53,-0.48120000000000007
20160303,1.7243,1.6571,1.6147,1.6276,1.6593,1.7316,1.8793,2.0097,1.7488,1.6851,1.6147,1.6276,1.6571,2.0097,1.8793,1.7488,3.042,1.53,-0.4797
20160304,1.7235,1.6566,1.6147,1.6275,1.6595,1.7321,1.8798,2.0082,1.7472,1.6798,1.6147,1.6275,1.6566,2.0082,1.8798,1.7472,3.079,1.55,-0.45819999999999994
20160307,1.7227,1.6561,1.6146,1.6273,1.6598,1.7326,1.8804,2.0069,1.7453,1.6741,1.6146,1.6273,1.6561,2.0069,1.8804,1.7453,3.103,1.56,-0.44689999999999985
20160308,1.722,1.6557,1.6146,1.6272,1.6601,1.7331,1.881,2.0055,1.7438,1.668,1.6146,1.6272,1.6557,2.0055,1.881,1.7438,3.092,1.56,-0.4455
20160309,1.7212,1.6552,1.6147,1.6272,1.6604,1.7337,1.8815,2.0041,1.7423,1.6626,1.6147,1.6272,1.6552,2.0041,1.8815,1.7423,3.046,1.54,-0.4641000000000002
20160310,1.7205,1.6547,1.6147,1.6271,1.6606,1.7343,1.882,2.0026,1.7407,1.6569,1.6147,1.6271,1.6547,2.0026,1.882,1.7407,3.005,1.51,-0.49260000000000015
20160311,1.7197,1.6542,1.6147,1.6269,1.6608,1.7348,1.8823,2.0008,1.7392,1.6511,1.6147,1.6269,1.6511,2.0008,1.8823,1.7392,2.999,1.51,-0.4907999999999999
20160314,1.7188,1.6537,1.6147,1.6267,1.661,1.7353,1.8827,1.9989,1.7374,1.6454,1.6147,1.6267,1.6454,1.9989,1.8827,1.7374,3.064,1.54,-0.45889999999999986
20160315,1.718,1.6532,1.6148,1.6266,1.6612,1.7358,1.8831,1.997,1.7355,1.6403,1.6148,1.6266,1.6403,1.997,1.8831,1.7358,3.054,1.54,-0.4570000000000001
20160316,1.7172,1.6528,1.6148,1.6265,1.6613,1.7364,1.8835,1.995,1.7338,1.6354,1.6148,1.6265,1.6354,1.995,1.8835,1.7364,3.074,1.54,-0.45500000000000007
20160317,1.7163,1.6523,1.6149,1.6264,1.6615,1.7369,1.8839,1.9929,1.732,1.6297,1.6149,1.6264,1.6297,1.9929,1.8839,1.7369,3.124,1.56,-0.43289999999999984
20160318,1.7155,1.6519,1.615,1.6264,1.6616,1.7375,1.8844,1.9908,1.7308,1.6244,1.615,1.6244,1.6264,1.9908,1.8844,1.7375,3.168,1.58,-0.41079999999999983
20160321,1.7148,1.6515,1.6151,1.6264,1.6618,1.7381,1.8849,1.9887,1.7302,1.6195,1.6151,1.6195,1.6264,1.9887,1.8849,1.7381,3.238,1.62,-0.3686999999999998
20160322,1.7141,1.6512,1.6152,1.6264,1.662,1.7388,1.8855,1.9866,1.7293,1.6148,1.6148,1.6152,1.6264,1.9866,1.8855,1.7388,3.216,1.61,-0.3765999999999998
20160323,1.7133,1.6509,1.6153,1.6264,1.6622,1.7394,1.8862,1.9845,1.7287,1.6097,1.6097,1.6153,1.6264,1.9845,1.8862,1.7394,3.222,1.61,-0.37449999999999983
20160324,1.7126,1.6505,1.6154,1.6265,1.6625,1.7401,1.8868,1.9825,1.728,1.6041,1.6041,1.6154,1.6265,1.9825,1.8868,1.7401,3.172,1.58,-0.40249999999999986
20160325,1.7119,1.6502,1.6154,1.6264,1.6627,1.7406,1.8873,1.9803,1.7267,1.598,1.598,1.6154,1.6264,1.9803,1.8873,1.7406,3.185,1.59,-0.39029999999999987
20160328,1.7112,1.6498,1.6155,1.6264,1.663,1.7413,1.8878,1.9782,1.7255,1.5921,1.5921,1.6155,1.6264,1.9782,1.8878,1.7413,3.155,1.58,-0.3981999999999999
20160329,1.7104,1.6494,1.6156,1.6263,1.6632,1.7419,1.8884,1.9759,1.7244,1.5862,1.5862,1.6156,1.6263,1.9759,1.8884,1.7419,3.129,1.56,-0.41589999999999994
20160330,1.7097,1.6491,1.6156,1.6262,1.6633,1.7425,1.8888,1.9736,1.7231,1.58,1.58,1.6156,1.6262,1.9736,1.8888,1.7425,3.215,1.6,-0.37359999999999993
20160331,1.7089,1.6487,1.6157,1.6262,1.6636,1.7431,1.8893,1.9713,1.7223,1.5752,1.5752,1.6157,1.6262,1.9713,1.8893,1.7431,3.209,1.58,-0.3913
20160401,1.7082,1.6484,1.6158,1.6262,1.6639,1.7437,1.8898,1.9689,1.7213,1.5698,1.5698,1.6158,1.6262,1.9689,1.8898,1.7437,3.219,1.58,-0.3889
20160405,1.7074,1.648,1.616,1.6263,1.6641,1.7444,1.8902,1.9664,1.7207,1.5644,1.5644,1.616,1.6263,1.9664,1.8902,1.7444,3.25,1.6,-0.36639999999999984
20160406,1.7067,1.6477,1.6161,1.6264,1.6644,1.745,1.8907,1.9637,1.7201,1.5595,1.5595,1.6161,1.6264,1.9637,1.8907,1.745,3.244,1.6,-0.3636999999999999
20160407,1.7059,1.6473,1.6163,1.6265,1.6647,1.7456,1.8911,1.961,1.7191,1.5567,1.5567,1.6163,1.6265,1.961,1.8911,1.7456,3.204,1.58,-0.381
20160408,1.7052,1.647,1.6164,1.6265,1.6649,1.7462,1.8916,1.9582,1.7178,1.5538,1.5538,1.6164,1.6265,1.9582,1.8916,1.7462,3.177,1.57,-0.3881999999999999
20160411,1.7045,1.6467,1.6165,1.6266,1.6651,1.7467,1.892,1.9553,1.7159,1.55,1.55,1.6165,1.6266,1.9553,1.892,1.7467,3.212,1.59,-0.36529999999999996
20160412,1.7037,1.6464,1.6166,1.6267,1.6653,1.7472,1.8924,1.9522,1.7142,1.5485,1.5485,1.6166,1.6267,1.9522,1.8924,1.7472,3.208,1.59,-0.36219999999999986
20160413,1.703,1.6461,1.6167,1.6268,1.6655,1.7477,1.8929,1.9491,1.7126,1.5464,1.5464,1.6167,1.6268,1.9491,1.8929,1.7477,3.249,1.61,-0.33909999999999996
20160414,1.7023,1.6458,1.6168,1.6269,1.6658,1.7483,1.8934,1.9462,1.7109,1.5461,1.5461,1.6168,1.6269,1.9462,1.8934,1.7483,3.261,1.62,-0.3261999999999998
20160415,1.7015,1.6456,1.6169,1.627,1.666,1.749,1.894,1.9431,1.709,1.5459,1.5459,1.6169,1.627,1.9431,1.894,1.749,3.264,1.61,-0.33309999999999995
20160418,1.7008,1.6453,1.617,1.6272,1.6663,1.7496,1.8946,1.9398,1.707,1.5462,1.5462,1.617,1.6272,1.9398,1.8946,1.7496,3.218,1.59,-0.3497999999999999
20160419,1.7,1.645,1.6171,1.6273,1.6665,1.7502,1.8951,1.9365,1.7048,1.5457,1.5457,1.6171,1.6273,1.9365,1.8951,1.7502,3.222,1.59,-0.34650000000000003
20160420,1.6992,1.6447,1.6172,1.6274,1.6668,1.7508,1.8956,1.933,1.7029,1.5462,1.5462,1.6172,1.6274,1.933,1.8956,1.7508,3.166,1.56,-0.373
20160421,1.6984,1.6443,1.6172,1.6275,1.667,1.7514,1.896,1.9293,1.7006,1.5461,1.5461,1.6172,1.6275,1.9293,1.896,1.7514,3.151,1.55,-0.37929999999999997
20160422,1.6976,1.644,1.6172,1.6275,1.6672,1.7519,1.8965,1.9254,1.698,1.5449,1.5449,1.6172,1.6275,1.9254,1.8965,1.7519,3.165,1.55,-0.37539999999999996
20160425,1.6968,1.6436,1.6172,1.6275,1.6674,1.7525,1.897,1.9216,1.6955,1.5441,1.5441,1.6172,1.6275,1.9216,1.897,1.7525,3.155,1.55,-0.37159999999999993
20160426,1.696,1.6433,1.6172,1.6276,1.6677,1.7531,1.8975,1.9176,1.693,1.5441,1.5441,1.6172,1.6276,1.9176,1.8975,1.7531,3.173,1.55,-0.3675999999999999
20160427,1.6952,1.6429,1.6172,1.6277,1.668,1.7537,1.898,1.9136,1.6907,1.5438,1.5438,1.6172,1.6277,1.9136,1.898,1.7537,3.158,1.54,-0.37359999999999993
20160428,1.6944,1.6426,1.6172,1.6277,1.6682,1.7544,1.8983,1.9098,1.6882,1.5431,1.5431,1.6172,1.6277,1.9098,1.8983,1.7544,3.156,1.53,-0.3797999999999999
20160429,1.6936,1.6423,1.6172,1.6277,1.6685,1.755,1.8987,1.9062,1.6857,1.5439,1.5439,1.6172,1.6277,1.9062,1.8987,1.755,3.152,1.51,-0.3961999999999999
20160503,1.6928,1.6419,1.6172,1.6278,1.6687,1.7556,1.899,1.9025,1.6835,1.5446,1.5446,1.6172,1.6278,1.9025,1.899,1.7556,3.213,1.52,-0.38250000000000006
20160504,1.6921,1.6416,1.6172,1.6279,1.669,1.7562,1.8994,1.8992,1.6814,1.5461,1.5461,1.6172,1.6279,1.8994,1.8992,1.7562,3.201,1.52,-0.37939999999999996
20160505,1.6913,1.6412,1.6172,1.628,1.6692,1.7568,1.8997,1.8961,1.6787,1.5469,1.5469,1.6172,1.628,1.8997,1.8961,1.7568,3.201,1.52,-0.3796999999999999
20160506,1.6906,1.6408,1.6172,1.6281,1.6695,1.7575,1.9001,1.8932,1.6757,1.5482,1.5482,1.6172,1.6281,1.9001,1.8932,1.7575,3.128,1.48,-0.4200999999999999
20160509,1.6899,1.6403,1.6172,1.6281,1.6697,1.758,1.9003,1.89,1.672,1.5482,1.5482,1.6172,1.6281,1.9003,1.89,1.758,3.064,1.44,-0.46030000000000015
20160510,1.6892,1.6399,1.6172,1.628,1.6698,1.7585,1.9004,1.8863,1.6677,1.5477,1.5477,1.6172,1.628,1.9004,1.8863,1.7585,3.061,1.45,-0.45040000000000013
20160511,1.6885,1.6395,1.6172,1.628,1.67,1.7589,1.9005,1.8825,1.6636,1.547,1.547,1.6172,1.628,1.9005,1.8825,1.7589,3.073,1.45,-0.4505000000000001
20160512,1.6878,1.639,1.6171,1.628,1.6702,1.7594,1.9006,1.8788,1.6594,1.5466,1.5466,1.6171,1.628,1.9006,1.8788,1.7594,3.084,1.45,-0.4506000000000001
20160513,1.6871,1.6385,1.6171,1.6279,1.6704,1.7598,1.9006,1.875,1.6553,1.5462,1.5462,1.6171,1.6279,1.9006,1.875,1.7598,3.073,1.44,-0.4606000000000001
20160516,1.6864,1.6381,1.617,1.6279,1.6705,1.7603,1.9006,1.8714,1.6514,1.5449,1.5449,1.617,1.6279,1.9006,1.8714,1.7603,3.085,1.47,-0.4306000000000001
20160517,1.6857,1.6376,1.617,1.6279,1.6707,1.7608,1.9008,1.868,1.6476,1.5439,1.5439,1.617,1.6279,1.9008,1.868,1.7608,3.08,1.47,-0.43080000000000007
20160518,1.685,1.6372,1.617,1.6279,1.6708,1.7614,1.9009,1.8643,1.6439,1.543,1.543,1.617,1.6279,1.9009,1.8643,1.7614,3.06,1.45,-0.4509000000000001
20160519,1.6843,1.6367,1.617,1.6278,1.6709,1.7618,1.901,1.8606,1.6401,1.5416,1.5416,1.617,1.6278,1.901,1.8606,1.7618,3.054,1.45,-0.45100000000000007
20160520,1.6836,1.6362,1.6169,1.6277,1.671,1.7623,1.9011,1.8566,1.6361,1.5398,1.5398,1.6169,1.6277,1.9011,1.8566,1.7623,3.074,1.46,-0.44110000000000005
20160523,1.683,1.6358,1.6169,1.6277,1.6711,1.7628,1.9013,1.8525,1.6321,1.5384,1.5384,1.6169,1.6277,1.9013,1.8525,1.7628,3.079,1.47,-0.4313
20160524,1.6823,1.6354,1.617,1.6276,1.6712,1.7633,1.9014,1.848,1.6284,1.5369,1.5369,1.617,1.6276,1.9014,1.848,1.7633,3.06,1.46,-0.4414
20160525,1.6816,1.6349,1.617,1.6276,1.6713,1.7638,1.9014,1.8433,1.6245,1.5367,1.5367,1.617,1.6245,1.9014,1.8433,1.7638,3.058,1.46,-0.4414
20160526,1.6809,1.6345,1.617,1.6275,1.6715,1.7642,1.9013,1.8385,1.6205,1.5364,1.5364,1.617,1.6205,1.9013,1.8385,1.7642,3.058,1.46,-0.4413
20160527,1.6803,1.634,1.617,1.6274,1.6716,1.7647,1.9012,1.8345,1.6166,1.5367,1.5367,1.6166,1.617,1.9012,1.8345,1.7647,3.06,1.46,-0.44120000000000004
20160530,1.6796,1.6337,1.6171,1.6273,1.6716,1.7652,1.9011,1.8304,1.6134,1.5366,1.5366,1.6134,1.6171,1.9011,1.8304,1.7652,3.062,1.46,-0.44110000000000005
20160531,1.679,1.6333,1.6171,1.6272,1.6717,1.7656,1.9008,1.8258,1.6102,1.5354,1.5354,1.6102,1.6171,1.9008,1.8258,1.7656,3.169,1.51,-0.39080000000000004
20160601,1.6785,1.6329,1.6172,1.6272,1.6719,1.7662,1.9007,1.8212,1.6075,1.5351,1.5351,1.6075,1.6172,1.9007,1.8212,1.7662,3.156,1.51,-0.39070000000000005
20160602,1.6779,1.6326,1.6173,1.6272,1.672,1.7668,1.9005,1.8166,1.6043,1.5344,1.5344,1.6043,1.6173,1.9005,1.8166,1.7668,3.159,1.52,-0.38050000000000006
20160603,1.6774,1.6323,1.6174,1.6272,1.6722,1.7674,1.9002,1.812,1.6009,1.5338,1.5338,1.6009,1.6174,1.9002,1.812,1.7674,3.196,1.52,-0.38019999999999987
20160606,1.6768,1.632,1.6175,1.6273,1.6723,1.768,1.8998,1.8072,1.5979,1.5331,1.5331,1.5979,1.6175,1.8998,1.8072,1.768,3.177,1.52,-0.3797999999999999
20160607,1.6763,1.6316,1.6177,1.6273,1.6725,1.7686,1.8993,1.8021,1.5948,1.5328,1.5328,1.5948,1.6177,1.8993,1.8021,1.7686,3.177,1.52,-0.37929999999999997
20160608,1.6757,1.6313,1.6178,1.6273,1.6727,1.7691,1.8986,1.797,1.592,1.533,1.533,1.592,1.6178,1.8986,1.797,1.7691,3.173,1.52,-0.37860000000000005
20160613,1.6752,1.631,1.618,1.6274,1.6728,1.7697,1.8982,1.792,1.5893,1.5331,1.5331,1.5893,1.618,1.8982,1.792,1.7697,3.069,1.47,-0.42820000000000014
20160614,1.6746,1.6307,1.6181,1.6275,1.673,1.7702,1.8976,1.7868,1.5861,1.532,1.532,1.5861,1.6181,1.8976,1.7868,1.7702,3.082,1.48,-0.41759999999999997
20160615,1.674,1.6303,1.6181,1.6276,1.6731,1.7706,1.897,1.7815,1.5832,1.531,1.531,1.5832,1.6181,1.897,1.7815,1.7706,3.123,1.5,-0.397
20160616,1.6734,1.63,1.6182,1.6277,1.6733,1.7711,1.8965,1.7765,1.58,1.5303,1.5303,1.58,1.6182,1.8965,1.7765,1.7711,3.104,1.49,-0.4065000000000001
20160617,1.6728,1.6297,1.6183,1.6277,1.6735,1.7716,1.8959,1.7718,1.5768,1.5292,1.5292,1.5768,1.6183,1.8959,1.7718,1.7716,3.117,1.5,-0.3958999999999999
20160620,1.6722,1.6294,1.6183,1.6278,1.6737,1.7722,1.8953,1.767,1.5737,1.5279,1.5279,1.5737,1.6183,1.8953,1.7722,1.767,3.118,1.5,-0.3953
20160621,1.6717,1.6291,1.6183,1.628,1.6739,1.7727,1.8945,1.7627,1.5703,1.5259,1.5259,1.5703,1.6183,1.8945,1.7727,1.7627,3.111,1.5,-0.3945000000000001
20160622,1.6711,1.6288,1.6184,1.6281,1.6741,1.7732,1.8938,1.7589,1.5669,1.5241,1.5241,1.5669,1.6184,1.8938,1.7732,1.7589,3.13,1.51,-0.3837999999999999
20160623,1.6705,1.6286,1.6184,1.6284,1.6745,1.7737,1.893,1.755,1.5633,1.5225,1.5225,1.5633,1.6184,1.893,1.7737,1.755,3.12,1.51,-0.383
20160624,1.67,1.6283,1.6185,1.6287,1.6748,1.7742,1.8922,1.7507,1.5597,1.5213,1.5213,1.5597,1.6185,1.8922,1.7742,1.7507,3.087,1.48,-0.4122000000000001
20160627,1.6694,1.6281,1.6184,1.6289,1.675,1.7747,1.8914,1.7467,1.5558,1.5195,1.5195,1.5558,1.6184,1.8914,1.7747,1.7467,3.126,1.5,-0.39139999999999997
20160628,1.6688,1.6279,1.6184,1.6292,1.6753,1.7752,1.8908,1.7435,1.5522,1.5182,1.5182,1.5522,1.6184,1.8908,1.7752,1.7435,3.142,1.51,-0.3808
20160629,1.6683,1.6277,1.6183,1.6294,1.6756,1.7757,1.89,1.7406,1.5487,1.5174,1.5174,1.5487,1.6183,1.89,1.7757,1.7406,3.156,1.52,-0.3699999999999999
20160630,1.6678,1.6274,1.6183,1.6296,1.6759,1.7762,1.8891,1.7372,1.5457,1.5161,1.5161,1.5457,1.6183,1.8891,1.7762,1.7372,3.161,1.52,-0.3691
20160701,1.6672,1.6272,1.6183,1.6298,1.6762,1.7767,1.8882,1.7343,1.5425,1.5151,1.5151,1.5425,1.6183,1.8882,1.7767,1.7343,3.158,1.52,-0.3682000000000001
20160704,1.6666,1.6271,1.6183,1.63,1.6765,1.7772,1.8873,1.7316,1.5393,1.5141,1.5141,1.5393,1.6183,1.8873,1.7772,1.7316,3.211,1.55,-0.33729999999999993
20160705,1.666,1.6269,1.6183,1.6303,1.6768,1.7777,1.8863,1.7295,1.5364,1.5133,1.5133,1.5364,1.6183,1.8863,1.7777,1.7295,3.219,1.56,-0.32630000000000003
20160706,1.6654,1.6267,1.6183,1.6306,1.6772,1.7783,1.8852,1.7273,1.5347,1.5126,1.5126,1.5347,1.6183,1.8852,1.7783,1.7273,3.235,1.56,-0.32519999999999993
20160707,1.6648,1.6266,1.6183,1.6309,1.6777,1.7788,1.8842,1.7249,1.533,1.5123,1.5123,1.533,1.6183,1.8842,1.7788,1.7249,3.239,1.57,-0.31420000000000003
20160708,1.6642,1.6265,1.6183,1.6312,1.6781,1.7794,1.8831,1.7232,1.5311,1.5123,1.5123,1.5311,1.6183,1.8831,1.7794,1.7232,3.227,1.56,-0.32309999999999994
20160711,1.6636,1.6263,1.6183,1.6314,1.6785,1.78,1.8822,1.7209,1.5302,1.5118,1.5118,1.5302,1.6183,1.8822,1.78,1.7209,3.235,1.56,-0.32220000000000004
20160712,1.663,1.6262,1.6182,1.6316,1.679,1.7806,1.8812,1.7182,1.5289,1.5113,1.5113,1.5289,1.6182,1.8812,1.7806,1.7182,3.317,1.59,-0.2911999999999999
20160713,1.6624,1.6261,1.6182,1.6319,1.6795,1.7812,1.8804,1.7155,1.5285,1.511,1.511,1.5285,1.6182,1.8804,1.7812,1.7155,3.324,1.6,-0.2804
20160714,1.6618,1.626,1.6182,1.6322,1.68,1.7818,1.8796,1.713,1.5283,1.5107,1.5107,1.5283,1.6182,1.8796,1.7818,1.713,3.319,1.6,-0.27959999999999985
20160715,1.6612,1.6259,1.6182,1.6324,1.6805,1.7824,1.8789,1.7107,1.5284,1.5105,1.5105,1.5284,1.6182,1.8789,1.7824,1.7107,3.323,1.6,-0.2788999999999999
20160718,1.6607,1.6258,1.6182,1.6327,1.681,1.7831,1.8779,1.7084,1.5282,1.5107,1.5107,1.5282,1.6182,1.8779,1.7831,1.7084,3.311,1.6,-0.2778999999999998
20160719,1.6601,1.6256,1.6181,1.633,1.6816,1.7837,1.8769,1.7057,1.5285,1.5108,1.5108,1.5285,1.6181,1.8769,1.7837,1.7057,3.294,1.59,-0.28689999999999993
20160720,1.6595,1.6254,1.6181,1.6333,1.6821,1.7843,1.8763,1.703,1.5287,1.5113,1.5113,1.5287,1.6181,1.8763,1.7843,1.703,3.287,1.59,-0.2863
20160721,1.6589,1.6252,1.6181,1.6336,1.6826,1.7849,1.8756,1.7003,1.5284,1.512,1.512,1.5284,1.6181,1.8756,1.7849,1.7003,3.305,1.6,-0.27559999999999985
20160722,1.6584,1.6251,1.6181,1.6339,1.6832,1.7855,1.8747,1.6975,1.5284,1.5128,1.5128,1.5284,1.6181,1.8747,1.7855,1.6975,3.276,1.58,-0.29469999999999996
20160725,1.6577,1.6249,1.618,1.6342,1.6836,1.786,1.8737,1.6945,1.5287,1.5133,1.5133,1.5287,1.618,1.8737,1.786,1.6945,3.275,1.59,-0.28369999999999984
20160726,1.6571,1.6247,1.618,1.6345,1.6841,1.7865,1.8728,1.6916,1.5289,1.5139,1.5139,1.5289,1.618,1.8728,1.7865,1.6916,3.317,1.6,-0.27279999999999993
20160727,1.6566,1.6246,1.6179,1.6348,1.6846,1.7869,1.8718,1.6896,1.529,1.5149,1.5149,1.529,1.6179,1.8718,1.7869,1.6896,3.256,1.58,-0.29179999999999984
20160728,1.656,1.6244,1.6179,1.6351,1.6851,1.7873,1.8708,1.6876,1.5298,1.5157,1.5157,1.5298,1.6179,1.8708,1.7873,1.6876,3.265,1.58,-0.29079999999999995
20160729,1.6554,1.6242,1.6178,1.6354,1.6856,1.7877,1.8699,1.6853,1.5307,1.5169,1.5169,1.5307,1.6178,1.8699,1.7877,1.6856,3.254,1.57,-0.29989999999999983
20160801,1.6548,1.6239,1.6177,1.6357,1.686,1.7881,1.869,1.6832,1.5319,1.5177,1.5177,1.5319,1.6177,1.869,1.7881,1.686,3.227,1.56,-0.30899999999999994
20160802,1.6543,1.6237,1.6177,1.6359,1.6865,1.7885,1.8683,1.6812,1.5326,1.5184,1.5184,1.5326,1.6177,1.8683,1.7885,1.6865,3.235,1.57,-0.2983
20160803,1.6538,1.6235,1.6176,1.6362,1.687,1.7888,1.8676,1.6793,1.5337,1.5192,1.5192,1.5337,1.6176,1.8676,1.7888,1.687,3.239,1.57,-0.29759999999999986
20160804,1.6532,1.6233,1.6175,1.6364,1.6874,1.7892,1.8669,1.677,1.5344,1.5207,1.5207,1.5344,1.6175,1.8669,1.7892,1.6874,3.249,1.57,-0.29689999999999994
20160805,1.6527,1.6231,1.6174,1.6366,1.6878,1.7895,1.8661,1.675,1.5352,1.5228,1.5228,1.5352,1.6174,1.8661,1.7895,1.6878,3.262,1.57,-0.29610000000000003
20160808,1.6522,1.6228,1.6173,1.6369,1.6881,1.7899,1.8655,1.673,1.5359,1.5248,1.5248,1.5359,1.6173,1.8655,1.7899,1.6881,3.289,1.58,-0.28549999999999986
20160809,1.6516,1.6226,1.6172,1.6371,1.6886,1.7903,1.865,1.6709,1.5367,1.5269,1.5269,1.5367,1.6172,1.865,1.7903,1.6886,3.304,1.59,-0.2749999999999999
20160810,1.6511,1.6224,1.617,1.6374,1.689,1.7907,1.8644,1.6684,1.5377,1.5292,1.5292,1.5377,1.617,1.8644,1.7907,1.689,3.294,1.59,-0.2744
20160811,1.6506,1.6221,1.6169,1.6376,1.6894,1.7911,1.8637,1.6659,1.5383,1.5316,1.5316,1.5383,1.6169,1.8637,1.7911,1.6894,3.29,1.58,-0.28369999999999984
20160812,1.6501,1.6219,1.6167,1.6378,1.6898,1.7915,1.863,1.6634,1.5387,1.5334,1.5334,1.5387,1.6167,1.863,1.7915,1.6898,3.348,1.61,-0.2529999999999999
20160815,1.6497,1.6217,1.6166,1.638,1.6902,1.7919,1.8624,1.661,1.5393,1.5357,1.5357,1.5393,1.6166,1.8624,1.7919,1.6902,3.447,1.65,-0.21240000000000014
20160816,1.6493,1.6215,1.6166,1.6384,1.6907,1.7924,1.8618,1.6587,1.5403,1.539,1.539,1.5403,1.6166,1.8618,1.7924,1.6907,3.437,1.64,-0.2218
20160817,1.649,1.6213,1.6165,1.6387,1.6912,1.7929,1.8612,1.6563,1.541,1.5421,1.541,1.5421,1.6165,1.8612,1.7929,1.6912,3.429,1.64,-0.22120000000000006
20160818,1.6486,1.6211,1.6164,1.639,1.6917,1.7934,1.8605,1.6544,1.5417,1.5451,1.5417,1.5451,1.6164,1.8605,1.7934,1.6917,3.424,1.64,-0.22050000000000014
20160819,1.6482,1.6209,1.6164,1.6393,1.6923,1.7939,1.8599,1.6525,1.5424,1.5479,1.5424,1.5479,1.6164,1.8599,1.7939,1.6923,3.42,1.64,-0.2199000000000002
20160822,1.6478,1.6207,1.6163,1.6396,1.6929,1.7944,1.8591,1.6509,1.5438,1.5508,1.5438,1.5508,1.6163,1.8591,1.7944,1.6929,3.396,1.63,-0.22910000000000008
20160823,1.6474,1.6205,1.6163,1.6399,1.6934,1.795,1.8583,1.6495,1.545,1.5536,1.545,1.5536,1.6163,1.8583,1.795,1.6934,3.398,1.63,-0.22830000000000017
20160824,1.647,1.6203,1.6163,1.6403,1.694,1.7955,1.8575,1.6489,1.5466,1.5564,1.5466,1.5564,1.6163,1.8575,1.7955,1.694,3.384,1.63,-0.22750000000000004
20160825,1.6466,1.6201,1.6163,1.6406,1.6945,1.796,1.8567,1.6488,1.5479,1.5592,1.5479,1.5592,1.6163,1.8567,1.796,1.6945,3.366,1.62,-0.2366999999999999
20160826,1.6462,1.6198,1.6163,1.6409,1.695,1.7966,1.856,1.6487,1.5486,1.5618,1.5486,1.5618,1.6163,1.856,1.7966,1.695,3.362,1.61,-0.246
20160829,1.6459,1.6195,1.6163,1.6412,1.6955,1.7972,1.8552,1.6482,1.5493,1.5634,1.5493,1.5634,1.6163,1.8552,1.7972,1.6955,3.361,1.61,-0.24519999999999986
20160830,1.6455,1.6193,1.6163,1.6415,1.696,1.7977,1.8545,1.6475,1.5498,1.5651,1.5498,1.5651,1.6163,1.8545,1.7977,1.696,3.375,1.62,-0.23449999999999993
20160831,1.6451,1.619,1.6162,1.6418,1.6965,1.7983,1.8537,1.647,1.5502,1.5667,1.5502,1.5667,1.6162,1.8537,1.7983,1.6965,3.389,1.62,-0.2336999999999998
20160901,1.6448,1.6187,1.6163,1.6421,1.6971,1.7988,1.853,1.6465,1.5507,1.5684,1.5507,1.5684,1.6163,1.853,1.7988,1.6971,3.353,1.6,-0.2529999999999999
20160902,1.6444,1.6185,1.6162,1.6424,1.6977,1.7993,1.8521,1.6459,1.5512,1.5697,1.5512,1.5697,1.6162,1.8521,1.7993,1.6977,3.368,1.61,-0.24209999999999998
20160905,1.644,1.6182,1.6162,1.6427,1.6982,1.7998,1.8512,1.6456,1.552,1.5711,1.552,1.5711,1.6162,1.8512,1.7998,1.6982,3.375,1.61,-0.24119999999999986
20160906,1.6436,1.6179,1.6162,1.643,1.6988,1.8002,1.8502,1.6451,1.5529,1.5726,1.5529,1.5726,1.6162,1.8502,1.8002,1.6988,3.404,1.62,-0.23019999999999996
20160907,1.6433,1.6176,1.6162,1.6433,1.6994,1.8007,1.8492,1.6445,1.5535,1.5751,1.5535,1.5751,1.6162,1.8492,1.8007,1.6994,3.406,1.62,-0.22919999999999985
20160908,1.6429,1.6174,1.6162,1.6435,1.6999,1.8012,1.8481,1.644,1.5542,1.5774,1.5542,1.5774,1.6162,1.8481,1.8012,1.6999,3.401,1.62,-0.22809999999999997
20160909,1.6426,1.6172,1.6162,1.6437,1.7005,1.8017,1.8469,1.6434,1.5548,1.5793,1.5548,1.5793,1.6162,1.8469,1.8017,1.7005,3.384,1.61,-0.2368999999999999
20160912,1.6422,1.6169,1.6162,1.6439,1.701,1.8021,1.8456,1.643,1.5552,1.5813,1.5552,1.5813,1.6162,1.8456,1.8021,1.701,3.317,1.58,-0.26559999999999984
20160913,1.6419,1.6166,1.6162,1.644,1.7015,1.8025,1.8442,1.6427,1.5552,1.5826,1.5552,1.5826,1.6162,1.8442,1.8025,1.7015,3.317,1.58,-0.2642
20160914,1.6416,1.6163,1.6162,1.6442,1.702,1.8029,1.8427,1.6421,1.5549,1.5839,1.5549,1.5839,1.6162,1.8427,1.8029,1.702,3.297,1.57,-0.27269999999999994
20160919,1.6412,1.616,1.6162,1.6443,1.7025,1.8033,1.8412,1.6416,1.5546,1.5851,1.5546,1.5851,1.616,1.8412,1.8033,1.7025,3.318,1.58,-0.2611999999999999
20160920,1.6409,1.6158,1.6162,1.6445,1.7029,1.8037,1.8398,1.6411,1.5543,1.5862,1.5543,1.5862,1.6158,1.8398,1.8037,1.7029,3.314,1.58,-0.25980000000000003
