trade_date,pb1220,pb1098,pb854,pb732,pb610,pb488,pb366,pb244,pb122,pb61,min1,min2,min3,max1,max2,max3,close,pb1,maxdif
20170905,2.2798,2.3031,2.2695,2.2811,2.2196,1.8963,1.8722,1.9316,2.0281,2.1026,1.8722,1.8963,1.9316,2.3031,2.2811,2.2798,9.02,2.0377,-0.2654000000000001
20170906,2.2797,2.3034,2.2691,2.2815,2.2171,1.8958,1.8734,1.9326,2.0285,2.1023,1.8734,1.8958,1.9326,2.3034,2.2815,2.2797,9.02,2.0377,-0.2656999999999998
20170907,2.2796,2.3036,2.2688,2.2819,2.2145,1.8956,1.8746,1.9336,2.029,2.102,1.8746,1.8956,1.9336,2.3036,2.2819,2.2796,8.88,2.0061,-0.2974999999999999
20170908,2.2795,2.3037,2.2684,2.2823,2.2119,1.8958,1.8759,1.9345,2.0292,2.1011,1.8759,1.8958,1.9345,2.3037,2.2823,2.2795,8.9,2.0106,-0.2930999999999999
20170911,2.2794,2.3038,2.268,2.2827,2.2091,1.8964,1.8771,1.9354,2.0295,2.0987,1.8771,1.8964,1.9354,2.3038,2.2827,2.2794,8.92,2.0151,-0.28869999999999996
20170912,2.2793,2.3039,2.2677,2.2831,2.2065,1.8972,1.878,1.9363,2.0296,2.0958,1.878,1.8972,1.9363,2.3039,2.2831,2.2793,8.97,2.0264,-0.27749999999999986
20170913,2.2793,2.304,2.2674,2.2836,2.2037,1.8977,1.879,1.9372,2.0304,2.0925,1.879,1.8977,1.9372,2.304,2.2836,2.2793,8.91,2.0128,-0.2911999999999999
20170914,2.2793,2.3041,2.2672,2.284,2.2012,1.8981,1.8798,1.9381,2.0311,2.0884,1.8798,1.8981,1.9381,2.3041,2.284,2.2793,8.88,2.0061,-0.29800000000000004
20170915,2.2792,2.3042,2.267,2.2845,2.1987,1.8987,1.8806,1.939,2.0319,2.0844,1.8806,1.8987,1.939,2.3042,2.2845,2.2792,8.88,2.0061,-0.2980999999999998
20170918,2.2792,2.3044,2.2668,2.285,2.1961,1.8992,1.8814,1.9397,2.0329,2.0807,1.8814,1.8992,1.9397,2.3044,2.285,2.2792,8.92,2.0151,-0.2892999999999999
20170919,2.2792,2.3046,2.2668,2.2855,2.1936,1.8997,1.8822,1.9405,2.0337,2.0769,1.8822,1.8997,1.9405,2.3046,2.2855,2.2792,8.84,1.997,-0.3076000000000001
20170920,2.2793,2.3048,2.2668,2.2859,2.1912,1.9002,1.8832,1.9412,2.0342,2.0724,1.8832,1.9002,1.9412,2.3048,2.2859,2.2793,8.78,1.9835,-0.32130000000000014
20170921,2.2793,2.305,2.2666,2.2863,2.1887,1.9007,1.8841,1.9417,2.0345,2.0676,1.8841,1.9007,1.9417,2.305,2.2863,2.2793,8.71,1.9677,-0.33730000000000016
20170922,2.2793,2.3052,2.2663,2.2867,2.1863,1.901,1.8849,1.9422,2.0349,2.0618,1.8849,1.901,1.9422,2.3052,2.2867,2.2793,8.61,1.9451,-0.3601000000000001
20170925,2.2794,2.3053,2.2658,2.2871,2.1837,1.9015,1.8855,1.9427,2.0352,2.056,1.8855,1.9015,1.9427,2.3053,2.2871,2.2794,8.58,1.9383,-0.367
20170926,2.2795,2.3055,2.2654,2.2874,2.181,1.902,1.8862,1.9432,2.0355,2.0504,1.8862,1.902,1.9432,2.3055,2.2874,2.2795,8.62,1.9473,-0.35819999999999985
20170927,2.2796,2.3056,2.265,2.2877,2.1783,1.9028,1.8867,1.9437,2.036,2.0454,1.8867,1.9028,1.9437,2.3056,2.2877,2.2796,8.58,1.9383,-0.3673000000000002
20170928,2.2798,2.3057,2.2646,2.288,2.1754,1.9038,1.8871,1.9444,2.0358,2.0406,1.8871,1.9038,1.9444,2.3057,2.288,2.2798,8.51,1.9225,-0.38319999999999976
20170929,2.2798,2.3058,2.2642,2.2883,2.1725,1.9044,1.887,1.945,2.0355,2.0352,1.887,1.9044,1.945,2.3058,2.2883,2.2798,8.6,1.9428,-0.363
20171009,2.2799,2.3059,2.2638,2.2887,2.1696,1.9053,1.887,1.9457,2.0354,2.0306,1.887,1.9053,1.9457,2.3059,2.2887,2.2799,8.61,1.9451,-0.3607999999999998
20171010,2.2799,2.3059,2.2635,2.289,2.1663,1.906,1.8869,1.9464,2.0356,2.0263,1.8869,1.906,1.9464,2.3059,2.289,2.2799,8.71,1.9677,-0.33819999999999983
20171011,2.28,2.3059,2.2633,2.2894,2.1631,1.9068,1.8872,1.9473,2.0357,2.0221,1.8872,1.9068,1.9473,2.3059,2.2894,2.28,8.68,1.9609,-0.34499999999999975
20171012,2.2801,2.306,2.263,2.2898,2.16,1.9074,1.8873,1.948,2.0357,2.0178,1.8873,1.9074,1.948,2.306,2.2898,2.2801,8.64,1.9519,-0.3541000000000001
20171013,2.2801,2.306,2.2627,2.2902,2.157,1.9081,1.8876,1.9487,2.0358,2.0151,1.8876,1.9081,1.9487,2.306,2.2902,2.2801,8.68,1.9609,-0.34509999999999996
20171016,2.2801,2.3061,2.2624,2.2906,2.154,1.9088,1.888,1.9496,2.0361,2.0123,1.888,1.9088,1.9496,2.3061,2.2906,2.2801,8.62,1.9473,-0.3587999999999998
20171017,2.28,2.3061,2.2621,2.291,2.1509,1.9095,1.8881,1.9504,2.0364,2.0094,1.8881,1.9095,1.9504,2.3061,2.291,2.28,8.54,1.9293,-0.3767999999999998
20171018,2.28,2.3061,2.2619,2.2914,2.1477,1.9103,1.8882,1.9512,2.0367,2.0067,1.8882,1.9103,1.9512,2.3061,2.2914,2.28,8.38,1.8931,-0.4129999999999998
20171019,2.2799,2.3061,2.2616,2.2917,2.1444,1.911,1.8882,1.9518,2.0369,2.0035,1.8882,1.911,1.9518,2.3061,2.2917,2.2799,8.13,1.8366,-0.4694999999999998
20171020,2.2796,2.306,2.2611,2.2919,2.1409,1.9115,1.8879,1.9521,2.0365,1.9977,1.8879,1.9115,1.9521,2.306,2.2919,2.2796,8.2,1.8525,-0.4535
20171023,2.2793,2.3059,2.2606,2.2921,2.1374,1.912,1.8878,1.9524,2.036,1.9928,1.8878,1.912,1.9524,2.3059,2.2921,2.2793,8.22,1.8196,-0.48629999999999973
20171024,2.2788,2.3058,2.2601,2.2922,2.1338,1.9123,1.8877,1.9525,2.0351,1.9882,1.8877,1.9123,1.9525,2.3058,2.2922,2.2788,8.23,1.8218,-0.484
20171025,2.2784,2.3058,2.2596,2.2923,2.1301,1.9124,1.8876,1.9526,2.0342,1.9839,1.8876,1.9124,1.9526,2.3058,2.2923,2.2784,8.2,1.8152,-0.49060000000000015
20171026,2.2781,2.3057,2.2591,2.2925,2.1261,1.9125,1.8875,1.9527,2.0332,1.9806,1.8875,1.9125,1.9527,2.3057,2.2925,2.2781,8.22,1.8196,-0.48609999999999975
20171027,2.2778,2.3057,2.2587,2.2926,2.1218,1.9127,1.8873,1.9529,2.0323,1.9772,1.8873,1.9127,1.9529,2.3057,2.2926,2.2778,8.15,1.8041,-0.5015999999999998
20171030,2.2774,2.3057,2.2583,2.2927,2.1175,1.9128,1.8869,1.9529,2.0312,1.9731,1.8869,1.9128,1.9529,2.3057,2.2927,2.2774,7.86,1.7399,-0.5657999999999999
20171031,2.2769,2.3057,2.2578,2.2927,2.1132,1.9126,1.8864,1.9528,2.0298,1.9683,1.8864,1.9126,1.9528,2.3057,2.2927,2.2769,7.85,1.7377,-0.5679999999999998
20171101,2.2765,2.3056,2.2572,2.2927,2.1088,1.9124,1.8859,1.9526,2.0282,1.9633,1.8859,1.9124,1.9526,2.3056,2.2927,2.2765,7.88,1.7443,-0.5613000000000001
20171102,2.276,2.3054,2.2567,2.2928,2.1047,1.9122,1.8856,1.9523,2.0266,1.9579,1.8856,1.9122,1.9523,2.3054,2.2928,2.276,8.3,1.8373,-0.4681000000000002
20171103,2.2758,2.3054,2.2562,2.2929,2.1006,1.9124,1.8855,1.9528,2.0262,1.9536,1.8855,1.9124,1.9528,2.3054,2.2929,2.2758,8.26,1.8284,-0.4770000000000001
20171106,2.2755,2.3053,2.2557,2.293,2.0965,1.9126,1.8854,1.9532,2.0257,1.9497,1.8854,1.9126,1.9497,2.3053,2.293,2.2755,8.2,1.8152,-0.4901
20171107,2.2751,2.3053,2.2551,2.2931,2.0927,1.9126,1.8854,1.9534,2.0254,1.9456,1.8854,1.9126,1.9456,2.3053,2.2931,2.2751,8.27,1.8307,-0.4745999999999999
20171108,2.2749,2.3053,2.2545,2.2931,2.0887,1.9126,1.8854,1.9538,2.0252,1.9427,1.8854,1.9126,1.9427,2.3053,2.2931,2.2749,8.36,1.8506,-0.4546999999999999
20171109,2.2746,2.3053,2.2539,2.2932,2.0843,1.9127,1.8856,1.9542,2.025,1.9399,1.8856,1.9127,1.9399,2.3053,2.2932,2.2746,8.32,1.8417,-0.4636
20171110,2.2743,2.3054,2.2533,2.2933,2.0799,1.9129,1.8856,1.9546,2.0247,1.9369,1.8856,1.9129,1.9369,2.3054,2.2933,2.2743,8.35,1.8484,-0.4570000000000001
20171113,2.274,2.3055,2.2527,2.2935,2.0759,1.9131,1.8858,1.955,2.0243,1.9339,1.8858,1.9131,1.9339,2.3055,2.2935,2.274,8.38,1.855,-0.4504999999999999
20171114,2.2736,2.3056,2.2522,2.2937,2.0718,1.9132,1.886,1.9555,2.0238,1.9321,1.886,1.9132,1.9321,2.3056,2.2937,2.2736,8.36,1.8506,-0.45500000000000007
20171115,2.2733,2.3056,2.2516,2.2939,2.0678,1.9134,1.8862,1.9559,2.0228,1.9303,1.8862,1.9134,1.9303,2.3056,2.2939,2.2733,8.23,1.8218,-0.4838
20171116,2.2731,2.3057,2.2509,2.2941,2.0637,1.9135,1.8863,1.9562,2.0217,1.9286,1.8863,1.9135,1.9286,2.3057,2.2941,2.2731,8.03,1.7775,-0.5281999999999998
20171117,2.2727,2.3057,2.2503,2.2942,2.0601,1.9132,1.8863,1.9562,2.0202,1.9261,1.8863,1.9132,1.9261,2.3057,2.2942,2.2727,7.86,1.7399,-0.5657999999999999
20171120,2.2723,2.3057,2.2496,2.2942,2.0566,1.9124,1.8861,1.956,2.0183,1.9226,1.8861,1.9124,1.9226,2.3057,2.2942,2.2723,7.97,1.7643,-0.5413999999999999
20171121,2.272,2.3057,2.2489,2.2942,2.0533,1.9112,1.8863,1.9559,2.0164,1.9194,1.8863,1.9112,1.9194,2.3057,2.2942,2.272,8.19,1.813,-0.4926999999999999
20171122,2.2717,2.3057,2.2483,2.2943,2.0501,1.9096,1.8868,1.956,2.0147,1.9169,1.8868,1.9096,1.9169,2.3057,2.2943,2.2717,8.1,1.793,-0.5126999999999999
20171123,2.2714,2.3057,2.2477,2.2944,2.0468,1.9077,1.8873,1.9561,2.0127,1.9143,1.8873,1.9077,1.9143,2.3057,2.2944,2.2714,8.07,1.7864,-0.5192999999999999
20171124,2.271,2.3058,2.2473,2.2944,2.0435,1.9058,1.8878,1.956,2.0105,1.9113,1.8878,1.9058,1.9113,2.3058,2.2944,2.271,7.97,1.7643,-0.5415000000000001
20171127,2.2706,2.3058,2.2468,2.2943,2.04,1.9039,1.8882,1.9551,2.0081,1.9084,1.8882,1.9039,1.9084,2.3058,2.2943,2.2706,7.86,1.7399,-0.5659000000000001
20171128,2.2702,2.3058,2.2462,2.2942,2.0364,1.9018,1.8886,1.9537,2.0052,1.9046,1.8886,1.9018,1.9046,2.3058,2.2942,2.2702,7.93,1.7554,-0.5504
20171129,2.2698,2.3058,2.2457,2.2938,2.033,1.8999,1.889,1.9524,2.0024,1.8995,1.889,1.8995,1.8999,2.3058,2.2938,2.2698,7.85,1.7377,-0.5681
20171130,2.2694,2.3059,2.2452,2.2934,2.0296,1.8981,1.8893,1.9511,1.9996,1.8944,1.8893,1.8944,1.8981,2.3059,2.2934,2.2694,7.62,1.6868,-0.6190999999999998
20171201,2.269,2.306,2.2446,2.293,2.0262,1.8965,1.8895,1.9496,1.9963,1.8885,1.8885,1.8895,1.8965,2.306,2.293,2.269,7.63,1.689,-0.617
20171204,2.2685,2.3061,2.2439,2.2926,2.023,1.8948,1.8897,1.9483,1.9931,1.8824,1.8824,1.8897,1.8948,2.3061,2.2926,2.2685,7.57,1.6757,-0.6303999999999998
20171205,2.2681,2.3062,2.2433,2.2923,2.0195,1.8932,1.8898,1.9469,1.9895,1.8763,1.8763,1.8898,1.8932,2.3062,2.2923,2.2681,7.3,1.6159,-0.6903000000000001
20171206,2.2676,2.3061,2.2425,2.2919,2.0159,1.8916,1.8897,1.9451,1.9859,1.8692,1.8692,1.8897,1.8916,2.3061,2.2919,2.2676,7.24,1.6027,-0.7033999999999998
20171207,2.2671,2.306,2.2417,2.2915,2.0124,1.8897,1.8897,1.9433,1.9822,1.8621,1.8621,1.8897,1.8897,2.306,2.2915,2.2671,7.11,1.5739,-0.7321
20171208,2.2665,2.3059,2.2408,2.291,2.0087,1.8879,1.8896,1.9413,1.9782,1.8545,1.8545,1.8879,1.8896,2.3059,2.291,2.2665,7.11,1.5739,-0.7319999999999998
20171211,2.2659,2.3058,2.2401,2.2903,2.0048,1.8861,1.8895,1.9393,1.9742,1.8474,1.8474,1.8861,1.8895,2.3058,2.2903,2.2659,7.16,1.585,-0.7208000000000001
20171212,2.2654,2.3057,2.2393,2.2894,2.0007,1.8848,1.8895,1.9374,1.9695,1.8404,1.8404,1.8848,1.8895,2.3057,2.2894,2.2654,7.02,1.554,-0.7516999999999998
20171213,2.2648,2.3055,2.2386,2.2884,1.9966,1.8833,1.8894,1.9355,1.9643,1.8329,1.8329,1.8833,1.8894,2.3055,2.2884,2.2648,7.03,1.5562,-0.7492999999999999
20171214,2.2641,2.3055,2.2379,2.2872,1.9932,1.8819,1.889,1.9337,1.9588,1.8252,1.8252,1.8819,1.889,2.3055,2.2872,2.2641,7.0,1.5495,-0.7559999999999998
20171215,2.2635,2.3052,2.2371,2.2856,1.9898,1.8802,1.8886,1.9319,1.953,1.8176,1.8176,1.8802,1.8886,2.3052,2.2856,2.2635,7.01,1.5517,-0.7535000000000001
20171218,2.2629,2.305,2.2363,2.284,1.9862,1.8786,1.8882,1.9303,1.9473,1.8101,1.8101,1.8786,1.8882,2.305,2.284,2.2629,6.92,1.5318,-0.7732000000000001
20171219,2.2623,2.3048,2.2355,2.2824,1.9824,1.8771,1.8877,1.9289,1.9415,1.8023,1.8023,1.8771,1.8877,2.3048,2.2824,2.2623,6.96,1.5407,-0.7641000000000002
20171220,2.2617,2.3045,2.2347,2.2804,1.9788,1.8757,1.8873,1.9275,1.9357,1.7946,1.7946,1.8757,1.8873,2.3045,2.2804,2.2617,7.0,1.5495,-0.7549999999999999
20171221,2.2612,2.3043,2.2339,2.2781,1.975,1.8743,1.8868,1.9262,1.9298,1.7872,1.7872,1.8743,1.8868,2.3043,2.2781,2.2612,6.99,1.5473,-0.7570000000000001
20171222,2.2607,2.304,2.2331,2.2753,1.9712,1.8729,1.8863,1.9249,1.9238,1.7801,1.7801,1.8729,1.8863,2.304,2.2753,2.2607,6.93,1.534,-0.7699999999999998
20171225,2.2602,2.3038,2.2324,2.2721,1.9671,1.8715,1.886,1.9235,1.9174,1.773,1.773,1.8715,1.886,2.3038,2.2721,2.2602,6.91,1.5296,-0.7741999999999998
20171226,2.2596,2.3035,2.2317,2.2683,1.9631,1.8701,1.8857,1.9223,1.9111,1.7661,1.7661,1.8701,1.8857,2.3035,2.2683,2.2596,6.97,1.5429,-0.7606000000000002
20171227,2.2591,2.3032,2.231,2.2647,1.9591,1.8682,1.8854,1.921,1.905,1.7597,1.7597,1.8682,1.8854,2.3032,2.2647,2.2591,6.86,1.5185,-0.7847
20171228,2.2585,2.3029,2.2302,2.2611,1.9552,1.8665,1.885,1.9197,1.899,1.7526,1.7526,1.8665,1.885,2.3029,2.2611,2.2585,6.87,1.5208,-0.7821000000000002
20171229,2.258,2.3026,2.2295,2.258,1.9512,1.8647,1.8846,1.9182,1.8932,1.7458,1.7458,1.8647,1.8846,2.3026,2.258,2.258,6.89,1.5252,-0.7774000000000001
20180102,2.2575,2.3022,2.2288,2.2549,1.9474,1.8629,1.8842,1.9169,1.8872,1.7393,1.7393,1.8629,1.8842,2.3022,2.2575,2.2549,6.99,1.5473,-0.7549000000000001
20180103,2.257,2.3019,2.2281,2.2517,1.9436,1.8612,1.8838,1.9158,1.8817,1.7328,1.7328,1.8612,1.8817,2.3019,2.257,2.2517,7.19,1.5916,-0.7102999999999999
20180104,2.2566,2.3015,2.2275,2.2481,1.9399,1.8595,1.8835,1.9149,1.8766,1.727,1.727,1.8595,1.8766,2.3015,2.2566,2.2481,7.14,1.5805,-0.7209999999999999
20180105,2.2562,2.301,2.2268,2.2445,1.9366,1.8578,1.8831,1.9138,1.8714,1.7207,1.7207,1.8578,1.8714,2.301,2.2562,2.2445,7.13,1.5783,-0.7227000000000001
20180108,2.2558,2.3003,2.2262,2.2413,1.9336,1.8559,1.8828,1.9129,1.8661,1.7144,1.7144,1.8559,1.8661,2.3003,2.2558,2.2413,7.26,1.6071,-0.6932
20180109,2.2555,2.2997,2.2255,2.2382,1.9305,1.8544,1.8824,1.9122,1.8619,1.7087,1.7087,1.8544,1.8619,2.2997,2.2555,2.2382,7.18,1.5894,-0.7103000000000002
20180110,2.2551,2.2991,2.2249,2.2353,1.9274,1.8528,1.8818,1.9114,1.8575,1.7026,1.7026,1.8528,1.8575,2.2991,2.2551,2.2353,7.12,1.5761,-0.7230000000000001
20180111,2.2548,2.2985,2.2242,2.2322,1.9244,1.8513,1.8812,1.9106,1.853,1.6966,1.6966,1.8513,1.853,2.2985,2.2548,2.2322,7.09,1.5695,-0.7290000000000003
20180112,2.2545,2.2979,2.2236,2.2296,1.9219,1.8498,1.8806,1.9099,1.8487,1.6907,1.6907,1.8487,1.8498,2.2979,2.2545,2.2296,7.04,1.5584,-0.7394999999999998
20180115,2.2541,2.2973,2.223,2.2267,1.9198,1.8482,1.88,1.9091,1.8443,1.6852,1.6852,1.8443,1.8482,2.2973,2.2541,2.2267,6.88,1.523,-0.7743
20180116,2.2537,2.2966,2.2224,2.2233,1.9172,1.8466,1.8791,1.9081,1.8389,1.68,1.68,1.8389,1.8466,2.2966,2.2537,2.2233,7.02,1.554,-0.7426000000000001
20180117,2.2532,2.296,2.2218,2.2203,1.9149,1.8455,1.8783,1.9071,1.834,1.6751,1.6751,1.834,1.8455,2.296,2.2532,2.2218,7.19,1.5916,-0.7043999999999999
20180118,2.2529,2.2953,2.2213,2.2172,1.9127,1.8445,1.8777,1.9063,1.8298,1.6714,1.6714,1.8298,1.8445,2.2953,2.2529,2.2213,7.19,1.5916,-0.7037000000000002
20180119,2.2524,2.2945,2.2208,2.2141,1.9107,1.8435,1.877,1.9055,1.8258,1.6676,1.6676,1.8258,1.8435,2.2945,2.2524,2.2208,7.43,1.6447,-0.6498000000000002
20180122,2.2521,2.2938,2.2203,2.2112,1.9085,1.8429,1.8765,1.905,1.8227,1.6648,1.6648,1.8227,1.8429,2.2938,2.2521,2.2203,7.4,1.6381,-0.6557000000000002
20180123,2.2518,2.293,2.2198,2.2085,1.9065,1.8423,1.876,1.9045,1.8195,1.6619,1.6619,1.8195,1.8423,2.293,2.2518,2.2198,7.43,1.6447,-0.6483000000000001
20180124,2.2515,2.2919,2.2193,2.2058,1.905,1.8419,1.8755,1.9039,1.8162,1.6592,1.6592,1.8162,1.8419,2.2919,2.2515,2.2193,7.58,1.6779,-0.6140000000000001
20180125,2.2512,2.291,2.2188,2.2034,1.9032,1.8416,1.875,1.9037,1.8132,1.6582,1.6582,1.8132,1.8416,2.291,2.2512,2.2188,7.42,1.6425,-0.6484999999999999
20180126,2.251,2.29,2.2183,2.2008,1.9009,1.8412,1.8744,1.9034,1.81,1.6567,1.6567,1.81,1.8412,2.29,2.251,2.2183,7.38,1.6337,-0.6563000000000001
20180129,2.2507,2.2889,2.2177,2.1981,1.8985,1.8407,1.8739,1.9029,1.8064,1.6548,1.6548,1.8064,1.8407,2.2889,2.2507,2.2177,7.23,1.6004,-0.6884999999999999
20180130,2.2504,2.2879,2.2172,2.1955,1.8964,1.8403,1.8735,1.9023,1.8023,1.651,1.651,1.8023,1.8403,2.2879,2.2504,2.2172,7.22,1.5982,-0.6897
20180131,2.2501,2.2869,2.2166,2.1928,1.8946,1.8399,1.873,1.9017,1.7984,1.6472,1.6472,1.7984,1.8399,2.2869,2.2501,2.2166,7.04,1.5584,-0.7285000000000001
20180201,2.2497,2.2859,2.216,2.1899,1.8927,1.8392,1.8724,1.9008,1.7943,1.643,1.643,1.7943,1.8392,2.2859,2.2497,2.216,6.86,1.5185,-0.7673999999999999
20180202,2.2493,2.2849,2.2154,2.1868,1.8907,1.8386,1.8716,1.8997,1.7903,1.6379,1.6379,1.7903,1.8386,2.2849,2.2493,2.2154,6.95,1.5385,-0.7464
20180205,2.2489,2.284,2.2148,2.1843,1.8888,1.8381,1.8709,1.8986,1.7863,1.6327,1.6327,1.7863,1.8381,2.284,2.2489,2.2148,7.01,1.5517,-0.7322999999999997
20180206,2.2486,2.2831,2.2142,2.1819,1.8868,1.8376,1.8702,1.8975,1.7824,1.628,1.628,1.7824,1.8376,2.2831,2.2486,2.2142,6.67,1.4765,-0.8066000000000002
20180207,2.2481,2.2823,2.2134,2.1792,1.8849,1.8369,1.8693,1.8962,1.7779,1.6219,1.6219,1.7779,1.8369,2.2823,2.2481,2.2134,6.67,1.4765,-0.8058000000000003
20180208,2.2478,2.2813,2.2127,2.1764,1.8828,1.8366,1.8685,1.8949,1.7739,1.6157,1.6157,1.7739,1.8366,2.2813,2.2478,2.2127,6.75,1.4942,-0.7870999999999999
20180209,2.2475,2.2803,2.2119,2.1737,1.8809,1.8364,1.8678,1.8937,1.7701,1.6098,1.6098,1.7701,1.8364,2.2803,2.2475,2.2119,6.28,1.3902,-0.8900999999999999
20180212,2.2471,2.2792,2.211,2.1709,1.8792,1.8361,1.8669,1.892,1.7657,1.6028,1.6028,1.7657,1.8361,2.2792,2.2471,2.211,6.29,1.3924,-0.8867999999999998
20180213,2.2468,2.2777,2.2098,2.1679,1.8774,1.8357,1.8661,1.8903,1.7613,1.5965,1.5965,1.7613,1.8357,2.2777,2.2468,2.2098,6.32,1.399,-0.8786999999999998
20180214,2.2464,2.2763,2.2088,2.165,1.8757,1.8353,1.8653,1.8887,1.7567,1.5909,1.5909,1.7567,1.8353,2.2763,2.2464,2.2088,6.34,1.4034,-0.8729
20180222,2.246,2.2749,2.2077,2.1623,1.8743,1.8348,1.8645,1.8867,1.7522,1.585,1.585,1.7522,1.8348,2.2749,2.246,2.2077,6.37,1.4101,-0.8648000000000002
20180223,2.2457,2.2732,2.2065,2.1597,1.8729,1.8343,1.8636,1.8847,1.7476,1.5783,1.5783,1.7476,1.8343,2.2732,2.2457,2.2065,6.38,1.4123,-0.8609
20180226,2.2453,2.2715,2.2055,2.1572,1.8714,1.8338,1.8628,1.8826,1.7432,1.5721,1.5721,1.7432,1.8338,2.2715,2.2453,2.2055,6.52,1.4433,-0.8282
20180227,2.245,2.2699,2.2044,2.1547,1.8699,1.8334,1.862,1.8807,1.7389,1.5665,1.5665,1.7389,1.8334,2.2699,2.245,2.2044,6.47,1.4322,-0.8376999999999999
20180228,2.2446,2.2685,2.2032,2.1523,1.8685,1.8331,1.8612,1.8787,1.7347,1.561,1.561,1.7347,1.8331,2.2685,2.2446,2.2032,6.49,1.4366,-0.8318999999999999
20180301,2.2444,2.267,2.2022,2.1499,1.8671,1.8326,1.8604,1.8767,1.7303,1.5561,1.5561,1.7303,1.8326,2.267,2.2444,2.2022,6.51,1.4411,-0.8258999999999999
20180302,2.2442,2.2654,2.2011,2.1475,1.8657,1.832,1.8596,1.8745,1.7252,1.5509,1.5509,1.7252,1.832,2.2654,2.2442,2.2011,6.41,1.4189,-0.8465
20180305,2.2439,2.264,2.2001,2.1448,1.8639,1.8315,1.8586,1.8727,1.72,1.5457,1.5457,1.72,1.8315,2.264,2.2439,2.2001,6.44,1.4256,-0.8383999999999998
20180306,2.2436,2.2625,2.199,2.1418,1.8622,1.8309,1.8575,1.8705,1.7149,1.5414,1.5414,1.7149,1.8309,2.2625,2.2436,2.199,6.55,1.4499,-0.8126000000000002
20180307,2.2434,2.261,2.1987,2.1389,1.8605,1.8303,1.8564,1.8684,1.7099,1.5375,1.5375,1.7099,1.8303,2.261,2.2434,2.1987,6.48,1.4344,-0.8266000000000002
20180308,2.2431,2.2595,2.1984,2.1359,1.8588,1.8297,1.8554,1.8662,1.7049,1.5335,1.5335,1.7049,1.8297,2.2595,2.2431,2.1984,6.47,1.4322,-0.8273000000000001
20180309,2.2428,2.2579,2.198,2.133,1.857,1.8291,1.8544,1.864,1.6999,1.5305,1.5305,1.6999,1.8291,2.2579,2.2428,2.198,6.52,1.4433,-0.8145999999999998
20180312,2.2426,2.2561,2.1977,2.1301,1.8556,1.8288,1.8534,1.8617,1.695,1.5279,1.5279,1.695,1.8288,2.2561,2.2426,2.1977,6.62,1.4654,-0.7907
20180313,2.2423,2.2543,2.1974,2.1271,1.8545,1.8285,1.8525,1.8596,1.6903,1.5261,1.5261,1.6903,1.8285,2.2543,2.2423,2.1974,6.52,1.4433,-0.8110000000000002
20180314,2.2419,2.2525,2.1971,2.1242,1.8538,1.8284,1.8516,1.8574,1.6857,1.524,1.524,1.6857,1.8284,2.2525,2.2419,2.1971,6.49,1.4366,-0.8158999999999998
20180315,2.2415,2.2507,2.1967,2.1211,1.8533,1.8281,1.8506,1.8552,1.681,1.5216,1.5216,1.681,1.8281,2.2507,2.2415,2.1967,6.43,1.4234,-0.8273000000000001
20180316,2.2411,2.249,2.1964,2.1181,1.853,1.8276,1.8496,1.8529,1.6761,1.5194,1.5194,1.6761,1.8276,2.249,2.2411,2.1964,6.4,1.4167,-0.8323
20180319,2.2407,2.2472,2.1961,2.115,1.8524,1.827,1.8485,1.8508,1.6711,1.5171,1.5171,1.6711,1.827,2.2472,2.2407,2.1961,6.4,1.4167,-0.8304999999999998
20180320,2.2403,2.2456,2.1958,2.112,1.8517,1.8264,1.8475,1.8487,1.6663,1.5149,1.5149,1.6663,1.8264,2.2456,2.2403,2.1958,6.37,1.4101,-0.8355000000000001
20180321,2.2399,2.2441,2.1955,2.1091,1.8512,1.8258,1.8464,1.8466,1.6614,1.5126,1.5126,1.6614,1.8258,2.2441,2.2399,2.1955,6.42,1.412,-0.8321000000000001
20180322,2.2396,2.2425,2.1952,2.1062,1.8506,1.8252,1.8453,1.8447,1.6565,1.5107,1.5107,1.6565,1.8252,2.2425,2.2396,2.1952,6.37,1.401,-0.8415000000000001
20180323,2.2393,2.2408,2.1949,2.1032,1.85,1.8245,1.8441,1.8426,1.6515,1.5084,1.5084,1.6515,1.8245,2.2408,2.2393,2.1949,5.94,1.3064,-0.9344000000000001
20180326,2.2389,2.2391,2.1945,2.1003,1.8493,1.8239,1.8427,1.84,1.6458,1.5044,1.5044,1.6458,1.8239,2.2391,2.2389,2.1945,6.02,1.324,-0.9151
20180327,2.2385,2.2375,2.1941,2.0974,1.8486,1.8232,1.8413,1.8374,1.6404,1.5007,1.5007,1.6404,1.8232,2.2385,2.2375,2.1941,6.12,1.346,-0.8925000000000001
20180328,2.2382,2.2358,2.1937,2.0944,1.8479,1.8225,1.8399,1.8351,1.6353,1.4976,1.4976,1.6353,1.8225,2.2382,2.2358,2.1937,6.13,1.3482,-0.8899999999999999
20180329,2.2378,2.2342,2.1933,2.0914,1.8473,1.8218,1.8386,1.8328,1.6304,1.4947,1.4947,1.6304,1.8218,2.2378,2.2342,2.1933,6.23,1.3702,-0.8675999999999999
20180330,2.2375,2.2326,2.1929,2.0885,1.8467,1.8211,1.8374,1.8306,1.6258,1.4918,1.4918,1.6258,1.8211,2.2375,2.2326,2.1929,6.2,1.3636,-0.8738999999999999
