trade_date,pb1220,pb1098,pb854,pb732,pb610,pb488,pb366,pb244,pb122,pb61,min1,min2,min3,max1,max2,max3,close,pb1,maxdif
20070712,3.9417,3.7828,3.4709,3.3037,3.3888,3.657,4.131,4.9509,6.4199,6.2409,3.3037,3.3888,3.4709,6.4199,6.2409,4.9509,12.22,4.5903,-1.8296000000000001
20070713,3.9412,3.7825,3.4716,3.3054,3.3922,3.662,4.138,4.9576,6.4087,6.2055,3.3054,3.3922,3.4716,6.4087,6.2055,4.9576,12.14,4.5603,-1.8483999999999998
20070716,3.9405,3.7823,3.4722,3.3069,3.3956,3.6669,4.1449,4.9642,6.4,6.1687,3.3069,3.3956,3.4722,6.4,6.1687,4.9642,11.72,4.4025,-1.9975000000000005
20070717,3.9397,3.7818,3.4728,3.3083,3.3988,3.6715,4.1513,4.9708,6.3897,6.1326,3.3083,3.3988,3.4728,6.3897,6.1326,4.9708,12.39,4.6542,-1.7355
20070718,3.9391,3.7815,3.4738,3.3101,3.4022,3.6765,4.1584,4.9784,6.3795,6.0976,3.3101,3.4022,3.4738,6.3795,6.0976,4.9784,12.54,4.7105,-1.6690000000000005
20070719,3.9386,3.7812,3.4747,3.3119,3.4058,3.6818,4.1657,4.9865,6.3694,6.0645,3.3119,3.4058,3.4747,6.3694,6.0645,4.9865,12.56,4.718,-1.6513999999999998
20070720,3.9381,3.7809,3.4758,3.3137,3.4095,3.687,4.1731,4.9945,6.3613,6.0338,3.3137,3.4095,3.4758,6.3613,6.0338,4.9945,13.38,5.026,-1.3353000000000002
20070723,3.9379,3.7809,3.4772,3.316,3.4136,3.6927,4.1814,5.0035,6.3561,6.0128,3.316,3.4136,3.4772,6.3561,6.0128,5.0035,13.7,5.1462,-1.2098999999999993
20070724,3.9378,3.7811,3.4787,3.3184,3.418,3.6986,4.19,5.0129,6.3493,5.9912,3.3184,3.418,3.4787,6.3493,5.9912,5.0129,14.04,5.274,-1.0753000000000004
20070725,3.9379,3.7814,3.4802,3.3209,3.4226,3.7048,4.1987,5.0234,6.3429,5.969,3.3209,3.4226,3.4802,6.3429,5.969,5.0234,14.58,5.4768,-0.8661000000000003
20070726,3.9382,3.7819,3.482,3.3238,3.4276,3.711,4.208,5.0344,6.3407,5.95,3.3238,3.4276,3.482,6.3407,5.95,5.0344,14.45,5.428,-0.9127000000000001
20070727,3.9385,3.7824,3.4836,3.3266,3.4325,3.7172,4.2171,5.0451,6.3367,5.9291,3.3266,3.4325,3.4836,6.3367,5.9291,5.0451,14.14,5.3115,-1.0252000000000008
20070730,3.9388,3.7828,3.4849,3.3294,3.4372,3.7232,4.226,5.0557,6.3305,5.9069,3.3294,3.4372,3.4849,6.3305,5.9069,5.0557,14.24,5.3491,-0.9813999999999998
20070731,3.939,3.7833,3.4864,3.3322,3.442,3.7294,4.235,5.0664,6.3197,5.8878,3.3322,3.442,3.4864,6.3197,5.8878,5.0664,14.22,5.3416,-0.9781000000000004
20070801,3.9393,3.7837,3.488,3.3354,3.4469,3.7356,4.244,5.077,6.3083,5.8691,3.3354,3.4469,3.488,6.3083,5.8691,5.077,13.72,5.1538,-1.1544999999999996
20070802,3.9395,3.7841,3.4893,3.3385,3.4514,3.7415,4.2525,5.0869,6.2947,5.8462,3.3385,3.4514,3.4893,6.2947,5.8462,5.0869,13.97,5.2477,-1.0469999999999997
20070803,3.94,3.7846,3.4905,3.3416,3.456,3.7475,4.2614,5.097,6.2762,5.8208,3.3416,3.456,3.4905,6.2762,5.8208,5.097,15.16,5.6947,-0.5815000000000001
20070806,3.9408,3.7855,3.4924,3.3455,3.4614,3.7544,4.2717,5.109,6.2559,5.8033,3.3455,3.4614,3.4924,6.2559,5.8033,5.109,15.27,5.736,-0.5198999999999998
20070807,3.9417,3.7864,3.4943,3.3496,3.4668,3.7613,4.2821,5.1212,6.2395,5.7832,3.3496,3.4668,3.4943,6.2395,5.7832,5.1212,15.08,5.6646,-0.5748999999999995
20070808,3.9426,3.7873,3.496,3.3534,3.4721,3.7681,4.2921,5.1331,6.2284,5.758,3.3534,3.4721,3.496,6.2284,5.758,5.1331,15.15,5.6909,-0.5374999999999996
20070809,3.9436,3.7882,3.4977,3.3572,3.4776,3.7749,4.3022,5.1454,6.2162,5.7407,3.3572,3.4776,3.4977,6.2162,5.7407,5.1454,15.29,5.7435,-0.4726999999999997
20070810,3.9447,3.7891,3.4995,3.3613,3.4831,3.7819,4.3124,5.158,6.2081,5.7226,3.3613,3.4831,3.4995,6.2081,5.7226,5.158,14.9,5.597,-0.6110999999999995
20070813,3.9456,3.7899,3.5013,3.3651,3.4883,3.7886,4.3221,5.1701,6.2021,5.7022,3.3651,3.4883,3.5013,6.2021,5.7022,5.1701,15.32,5.7548,-0.44729999999999936
20070814,3.9466,3.7909,3.5031,3.3691,3.4938,3.7956,4.3321,5.1828,6.1922,5.6869,3.3691,3.4938,3.5031,6.1922,5.6869,5.1828,15.19,5.7059,-0.48629999999999995
20070815,3.9475,3.7918,3.5047,3.3731,3.4992,3.8025,4.3418,5.1954,6.1806,5.6727,3.3731,3.4992,3.5047,6.1806,5.6727,5.1954,15.79,5.9313,-0.24929999999999986
20070816,3.9485,3.7931,3.5065,3.3774,3.505,3.8099,4.3519,5.2092,6.172,5.6618,3.3774,3.505,3.5065,6.172,5.6618,5.2092,15.34,5.7623,-0.40969999999999995
20070817,3.9494,3.7942,3.508,3.3815,3.5106,3.8171,4.3617,5.2221,6.1638,5.6475,3.3815,3.508,3.5106,6.1638,5.6475,5.2221,14.55,5.4655,-0.6983000000000006
20070820,3.95,3.7951,3.5093,3.3852,3.5155,3.8238,4.3707,5.2336,6.15,5.628,3.3852,3.5093,3.5155,6.15,5.628,5.2336,15.46,5.8074,-0.3426
20070821,3.9509,3.7964,3.511,3.3894,3.5212,3.8311,4.3807,5.2464,6.1382,5.6153,3.3894,3.511,3.5212,6.1382,5.6153,5.2464,16.29,6.1192,-0.019000000000000128
20070822,3.9521,3.798,3.513,3.3939,3.5275,3.8391,4.3915,5.2606,6.1278,5.6058,3.3939,3.513,3.5275,6.1278,5.6058,5.2606,16.5,6.198,0.0702000000000007
20070823,3.9534,3.7996,3.5151,3.3986,3.534,3.8473,4.4025,5.275,6.1155,5.596,3.3986,3.5151,3.534,6.1155,5.596,5.275,16.6,6.2356,0.12009999999999987
20070824,3.9548,3.8013,3.5171,3.4033,3.5405,3.8556,4.4135,5.2892,6.1036,5.5964,3.4033,3.5171,3.5405,6.1036,5.5964,5.2892,17.09,6.4197,0.3160999999999996
20070827,3.9561,3.8032,3.5193,3.4081,3.5473,3.8642,4.4248,5.3044,6.0957,5.5923,3.4081,3.5193,3.5473,6.0957,5.5923,5.3044,17.44,6.5511,0.4554
20070828,3.9577,3.8051,3.5216,3.4131,3.5543,3.8732,4.4365,5.3202,6.095,5.59,3.4131,3.5216,3.5543,6.095,5.59,5.3202,17.07,6.4121,0.31709999999999994
20070829,3.9591,3.8069,3.5238,3.4179,3.5612,3.8816,4.4476,5.3354,6.0926,5.5961,3.4179,3.5238,3.5612,6.0926,5.5961,5.3354,16.63,6.2469,0.1543000000000001
20070830,3.9602,3.8085,3.5258,3.4225,3.5678,3.8897,4.4583,5.3497,6.0888,5.5966,3.4225,3.5258,3.5678,6.0888,5.5966,5.3497,17.1,6.4234,0.3346
20070831,3.9611,3.8103,3.5281,3.4273,3.5748,3.8982,4.4693,5.3654,6.0889,5.6009,3.4273,3.5281,3.5748,6.0889,5.6009,5.3654,16.91,5.7052,-0.38370000000000015
20070903,3.9612,3.8114,3.5296,3.4312,3.5806,3.9053,4.4783,5.378,6.0804,5.5904,3.4312,3.5296,3.5806,6.0804,5.5904,5.378,16.97,5.7255,-0.35489999999999977
20070904,3.9614,3.8126,3.5311,3.4352,3.5864,3.9124,4.4871,5.3908,6.0717,5.5803,3.4352,3.5311,3.5864,6.0717,5.5803,5.3908,16.61,5.604,-0.4676999999999998
20070905,3.9615,3.8137,3.5325,3.439,3.5918,3.9192,4.4957,5.4029,6.0624,5.5622,3.439,3.5325,3.5918,6.0624,5.5622,5.4029,16.62,5.6074,-0.45500000000000007
20070906,3.9614,3.8149,3.5331,3.4428,3.5973,3.926,4.504,5.4152,6.0527,5.5437,3.4428,3.5331,3.5973,6.0527,5.5437,5.4152,17.0,5.7356,-0.31709999999999994
20070907,3.9615,3.8163,3.5337,3.4466,3.6031,3.933,4.5127,5.428,6.0452,5.5248,3.4466,3.5337,3.6031,6.0452,5.5248,5.428,16.75,5.6512,-0.39400000000000013
20070910,3.9614,3.8178,3.5339,3.4502,3.6087,3.9398,4.5213,5.4404,6.0373,5.5068,3.4502,3.5339,3.6087,6.0373,5.5068,5.4404,16.88,5.6951,-0.34220000000000006
20070911,3.9614,3.8193,3.5343,3.4538,3.6144,3.9467,4.5301,5.453,6.0313,5.4872,3.4538,3.5343,3.6144,6.0313,5.4872,5.453,15.71,5.3004,-0.7309000000000001
20070912,3.9611,3.8206,3.5339,3.457,3.6196,3.9526,4.5379,5.4638,6.0211,5.4579,3.457,3.5339,3.6196,6.0211,5.4638,5.4579,15.43,5.2059,-0.8151999999999999
20070913,3.9606,3.8218,3.5334,3.4601,3.6246,3.9584,4.5457,5.4739,6.011,5.4275,3.4601,3.5334,3.6246,6.011,5.4739,5.4275,15.95,5.3813,-0.6296999999999997
20070914,3.9603,3.8231,3.5332,3.4635,3.63,3.9644,4.5539,5.4846,6.0037,5.4043,3.4635,3.5332,3.63,6.0037,5.4846,5.4043,15.79,5.3273,-0.6764000000000001
20070917,3.96,3.8244,3.5329,3.4667,3.635,3.9703,4.562,5.4952,5.9966,5.3798,3.4667,3.5329,3.635,5.9966,5.4952,5.3798,16.07,5.4218,-0.5747999999999998
20070918,3.9599,3.8257,3.5326,3.4702,3.6401,3.9764,4.5704,5.506,5.9897,5.3592,3.4702,3.5326,3.6401,5.9897,5.506,5.3592,16.21,5.469,-0.5206999999999997
20070919,3.9599,3.8269,3.5323,3.4737,3.6454,3.9824,4.5787,5.5163,5.9834,5.3402,3.4737,3.5323,3.6454,5.9834,5.5163,5.3402,15.84,5.3442,-0.6391999999999998
20070920,3.9596,3.8281,3.5321,3.4771,3.6505,3.9883,4.5868,5.526,5.9769,5.3196,3.4771,3.5321,3.6505,5.9769,5.526,5.3196,15.7,5.297,-0.6799
20070921,3.9594,3.8292,3.5317,3.4803,3.6556,3.994,4.5947,5.5354,5.9691,5.3344,3.4803,3.5317,3.6556,5.9691,5.5354,5.3344,15.54,5.243,-0.7260999999999997
20070924,3.9592,3.83,3.5309,3.4835,3.6606,3.9994,4.6024,5.5444,5.961,5.3507,3.4835,3.5309,3.6606,5.961,5.5444,5.3507,15.64,5.2767,-0.6843000000000004
20070925,3.9588,3.8309,3.5299,3.4867,3.6657,4.0049,4.6101,5.5536,5.9507,5.3668,3.4867,3.5299,3.6657,5.9507,5.5536,5.3668,15.23,5.1384,-0.8123000000000005
20070926,3.9584,3.8316,3.5288,3.4898,3.6705,4.0101,4.6173,5.5625,5.9384,5.379,3.4898,3.5288,3.6705,5.9384,5.5625,5.379,15.02,5.0676,-0.8708
20070927,3.9578,3.8322,3.5277,3.4928,3.6749,4.015,4.6242,5.5708,5.9263,5.3898,3.4928,3.5277,3.6749,5.9263,5.5708,5.3898,15.08,5.0878,-0.8385000000000007
20070928,3.9574,3.8328,3.5265,3.4958,3.6795,4.0198,4.6312,5.5791,5.9133,5.403,3.4958,3.5265,3.6795,5.9133,5.5791,5.403,15.81,5.3341,-0.5791999999999993
20071008,3.9572,3.8337,3.5258,3.4991,3.6842,4.0254,4.6389,5.5879,5.9019,5.4218,3.4991,3.5258,3.6842,5.9019,5.5879,5.4218,16.3,5.4994,-0.40250000000000075
20071009,3.9571,3.8347,3.5255,3.5027,3.6891,4.0312,4.6471,5.5979,5.8928,5.4419,3.5027,3.5255,3.6891,5.8928,5.5979,5.4419,16.68,5.6276,-0.2652000000000001
20071011,3.957,3.8359,3.5253,3.5063,3.6943,4.0374,4.6555,5.6078,5.8854,5.4622,3.5063,3.5253,3.6943,5.8854,5.6078,5.4622,17.38,5.8638,-0.021599999999999397
20071012,3.9571,3.8371,3.5254,3.5103,3.7,4.0441,4.6646,5.6193,5.8806,5.4859,3.5103,3.5254,3.7,5.8806,5.6193,5.4859,16.81,5.6715,-0.20910000000000029
20071015,3.957,3.8382,3.5251,3.514,3.7052,4.0505,4.673,5.6296,5.8731,5.5054,3.514,3.5251,3.7052,5.8731,5.6296,5.5054,16.46,5.5534,-0.3197000000000001
20071016,3.9566,3.8391,3.5248,3.5175,3.7101,4.0566,4.6811,5.6394,5.8634,5.5212,3.5175,3.5248,3.7101,5.8634,5.6394,5.5212,16.8,5.6681,-0.19530000000000047
20071017,3.9564,3.84,3.5246,3.5212,3.7153,4.0628,4.6894,5.6491,5.8541,5.5394,3.5212,3.5246,3.7153,5.8541,5.6491,5.5394,16.39,5.5298,-0.32430000000000003
20071018,3.9561,3.8409,3.5244,3.5246,3.7203,4.0687,4.6973,5.6569,5.8452,5.5579,3.5244,3.5246,3.7203,5.8452,5.6569,5.5579,15.9,5.3645,-0.48070000000000057
20071019,3.9557,3.8415,3.5239,3.5278,3.7251,4.0742,4.7046,5.664,5.8335,5.5695,3.5239,3.5278,3.7251,5.8335,5.664,5.5695,15.79,5.3273,-0.5061999999999998
20071022,3.9553,3.8421,3.5237,3.531,3.7299,4.0796,4.7121,5.6711,5.8221,5.5796,3.5237,3.531,3.7299,5.8221,5.6711,5.5796,15.46,4.9496,-0.8724999999999996
20071023,3.9545,3.8424,3.5231,3.5335,3.7341,4.0843,4.7186,5.6767,5.8086,5.5834,3.5231,3.5335,3.7341,5.8086,5.6767,5.5834,16.04,5.1353,-0.6733000000000002
20071024,3.9539,3.8428,3.5229,3.5365,3.7387,4.0894,4.7253,5.683,5.799,5.5852,3.5229,3.5365,3.7387,5.799,5.683,5.5852,15.92,5.0969,-0.7021000000000006
20071025,3.9533,3.8433,3.5224,3.5394,3.7432,4.0949,4.732,5.69,5.7878,5.5844,3.5224,3.5394,3.7432,5.7878,5.69,5.5844,15.41,4.9336,-0.8541999999999996
20071026,3.9526,3.8437,3.5233,3.5422,3.7474,4.0999,4.7382,5.6957,5.7739,5.5788,3.5233,3.5422,3.7474,5.7739,5.6957,5.5788,16.13,5.1641,-0.6097999999999999
20071029,3.9521,3.8443,3.5246,3.5452,3.752,4.1052,4.7452,5.7025,5.7618,5.5737,3.5246,3.5452,3.752,5.7618,5.7025,5.5737,16.68,5.3402,-0.42159999999999975
20071030,3.9518,3.845,3.526,3.5486,3.7569,4.1109,4.7524,5.7097,5.7507,5.5722,3.526,3.5486,3.7569,5.7507,5.7097,5.5722,16.82,5.385,-0.36570000000000036
20071031,3.9514,3.8459,3.5275,3.552,3.7619,4.1166,4.7598,5.7177,5.7402,5.5735,3.5275,3.552,3.7619,5.7402,5.7177,5.5735,16.99,5.4395,-0.30069999999999997
20071101,3.9512,3.8469,3.529,3.5554,3.767,4.1226,4.7674,5.7255,5.7314,5.5749,3.529,3.5554,3.767,5.7314,5.7255,5.5749,16.95,5.4266,-0.3048000000000002
20071102,3.951,3.8478,3.5306,3.5589,3.7722,4.1285,4.7752,5.7331,5.7227,5.5763,3.5306,3.5589,3.7722,5.7331,5.7227,5.5763,16.4,5.2506,-0.48249999999999993
20071105,3.9506,3.8486,3.532,3.5621,3.7771,4.1339,4.7825,5.7394,5.7121,5.5779,3.532,3.5621,3.7771,5.7394,5.7121,5.5779,16.37,5.241,-0.4984000000000002
20071106,3.95,3.8492,3.5335,3.5653,3.782,4.1392,4.7897,5.7461,5.6993,5.5778,3.5335,3.5653,3.782,5.7461,5.6993,5.5778,16.61,5.3178,-0.4283000000000001
20071107,3.9496,3.85,3.5349,3.5687,3.7871,4.145,4.7972,5.7539,5.6875,5.5716,3.5349,3.5687,3.7871,5.7539,5.6875,5.5716,17.39,5.5675,-0.1863999999999999
20071108,3.9493,3.8509,3.5365,3.5724,3.7926,4.1514,4.8056,5.7625,5.676,5.5689,3.5365,3.5724,3.7926,5.7625,5.676,5.5689,16.8,5.3786,-0.3839000000000006
20071109,3.9489,3.8517,3.538,3.5758,3.7977,4.1575,4.8131,5.7704,5.6611,5.5642,3.538,3.5758,3.7977,5.7704,5.6611,5.5642,17.51,5.6059,-0.1645000000000003
20071112,3.9487,3.8528,3.5395,3.5797,3.8031,4.1639,4.8214,5.7796,5.6518,5.5628,3.5395,3.5797,3.8031,5.7796,5.6518,5.5628,17.61,5.638,-0.1416000000000004
20071113,3.9485,3.854,3.5411,3.5838,3.8087,4.1705,4.8292,5.7889,5.6418,5.5611,3.5411,3.5838,3.8087,5.7889,5.6418,5.5611,16.36,5.2378,-0.5510999999999999
20071114,3.948,3.8548,3.5422,3.5871,3.8136,4.1761,4.8358,5.7965,5.6287,5.5552,3.5422,3.5871,3.8136,5.7965,5.6287,5.5552,16.79,5.3754,-0.42110000000000003
20071115,3.9476,3.8557,3.5435,3.5905,3.8188,4.182,4.8426,5.8039,5.6179,5.5489,3.5435,3.5905,3.8188,5.8039,5.6179,5.5489,16.48,5.2762,-0.5276999999999994
20071116,3.9471,3.8565,3.5447,3.5938,3.8237,4.1891,4.8492,5.8113,5.6073,5.5419,3.5447,3.5938,3.8237,5.8113,5.6073,5.5419,16.29,5.2153,-0.5960000000000001
20071119,3.9466,3.8573,3.5458,3.5968,3.8286,4.196,4.8558,5.8173,5.596,5.5302,3.5458,3.5968,3.8286,5.8173,5.596,5.5302,15.89,5.0873,-0.7300000000000004
20071120,3.9459,3.858,3.5468,3.5994,3.8334,4.2028,4.8619,5.8225,5.5833,5.5191,3.5468,3.5994,3.8334,5.8225,5.5833,5.5191,16.42,5.257,-0.5655000000000001
20071121,3.9454,3.8588,3.5481,3.6024,3.8385,4.2099,4.8684,5.8285,5.5719,5.5157,3.5481,3.6024,3.8385,5.8285,5.5719,5.5157,15.98,5.1161,-0.7123999999999997
20071122,3.9449,3.8595,3.5491,3.6054,3.8431,4.2167,4.8744,5.8334,5.5598,5.5043,3.5491,3.6054,3.8431,5.8334,5.5598,5.5043,15.63,5.004,-0.8294000000000006
20071123,3.9443,3.8599,3.5501,3.608,3.8477,4.2232,4.8799,5.8374,5.546,5.4861,3.5501,3.608,3.8477,5.8374,5.546,5.4861,16.01,5.1257,-0.7116999999999996
20071126,3.9439,3.8604,3.5512,3.6109,3.8525,4.2301,4.886,5.8419,5.5322,5.4685,3.5512,3.6109,3.8525,5.8419,5.5322,5.4685,15.7,5.0265,-0.8153999999999995
20071127,3.9435,3.8607,3.5522,3.6137,3.857,4.2368,4.8917,5.8462,5.5225,5.4487,3.5522,3.6137,3.857,5.8462,5.5225,5.4487,15.21,4.8696,-0.9765999999999995
20071128,3.9429,3.8608,3.553,3.6164,3.8611,4.2432,4.8971,5.8491,5.5078,5.4233,3.553,3.6164,3.8608,5.8491,5.5078,5.4233,14.79,4.7351,-1.1139999999999999
20071129,3.9421,3.8608,3.5534,3.6189,3.865,4.2493,4.9024,5.8515,5.4917,5.3935,3.5534,3.6189,3.8608,5.8515,5.4917,5.3935,15.58,4.988,-0.8634999999999993
20071130,3.9416,3.8609,3.5542,3.6218,3.8693,4.2559,4.9082,5.8549,5.4831,5.3701,3.5542,3.6218,3.8609,5.8549,5.4831,5.3701,15.1,4.8344,-1.0205000000000002
20071203,3.9411,3.8607,3.5548,3.6245,3.8734,4.2622,4.9136,5.8573,5.4718,5.347,3.5548,3.6245,3.8607,5.8573,5.4718,5.347,15.15,4.8504,-1.0069000000000008
20071204,3.9406,3.8606,3.5555,3.6272,3.8775,4.2685,4.9188,5.8601,5.4611,5.3212,3.5555,3.6272,3.8606,5.8601,5.4611,5.3212,15.3,4.8984,-0.9617000000000004
20071205,3.9401,3.8605,3.5563,3.6302,3.8817,4.2749,4.9242,5.8636,5.4492,5.308,3.5563,3.6302,3.8605,5.8636,5.4492,5.308,15.5,4.9624,-0.9012000000000002
20071206,3.9396,3.8604,3.5572,3.6331,3.886,4.2814,4.9299,5.8676,5.4379,5.2955,3.5572,3.6331,3.8604,5.8676,5.4379,5.2955,15.54,4.9752,-0.8924000000000003
20071207,3.9392,3.8603,3.5582,3.6362,3.8905,4.288,4.9357,5.8715,5.4237,5.2852,3.5582,3.6362,3.8603,5.8715,5.4237,5.2852,15.65,5.0104,-0.8611000000000004
20071210,3.9388,3.8602,3.5592,3.6393,3.895,4.2947,4.9415,5.8751,5.4095,5.2754,3.5592,3.6393,3.8602,5.8751,5.4095,5.2754,15.55,4.9784,-0.8967
20071211,3.9384,3.86,3.5602,3.6424,3.8996,4.3012,4.9474,5.8789,5.3939,5.263,3.5602,3.6424,3.86,5.8789,5.3939,5.263,15.29,4.8952,-0.9836999999999998
20071212,3.938,3.8596,3.5611,3.6454,3.904,4.3076,4.9531,5.8809,5.3787,5.2506,3.5611,3.6454,3.8596,5.8809,5.3787,5.2506,15.09,4.8312,-1.0496999999999996
20071213,3.9374,3.8591,3.5618,3.6484,3.9083,4.3139,4.9587,5.8825,5.3618,5.2364,3.5618,3.6484,3.8591,5.8825,5.3618,5.2364,14.73,4.7159,-1.1665999999999999
20071214,3.9369,3.8583,3.5626,3.6514,3.9125,4.3198,4.9645,5.8834,5.3424,5.2268,3.5626,3.6514,3.8583,5.8834,5.3424,5.2268,14.9,4.7703,-1.1131000000000002
20071217,3.9365,3.8575,3.5634,3.6545,3.9167,4.3259,4.9703,5.8841,5.3236,5.2197,3.5634,3.6545,3.8575,5.8841,5.3236,5.2197,14.19,4.543,-1.3411
20071218,3.9359,3.8561,3.5639,3.6574,3.9204,4.3314,4.9756,5.8837,5.3051,5.2059,3.5639,3.6574,3.8561,5.8837,5.3051,5.2059,14.28,4.5718,-1.3119000000000005
20071219,3.9354,3.8543,3.5644,3.6602,3.9242,4.3371,4.981,5.8824,5.2867,5.1935,3.5644,3.6602,3.8543,5.8824,5.2867,5.1935,14.52,4.6487,-1.2336999999999998
20071220,3.935,3.8525,3.5652,3.663,3.928,4.3427,4.9866,5.8805,5.2701,5.1809,3.5652,3.663,3.8525,5.8805,5.2701,5.1809,14.76,4.7255,-1.1549999999999994
20071221,3.9347,3.8507,3.5668,3.666,3.9321,4.3485,4.9925,5.8794,5.2544,5.1687,3.5668,3.666,3.8507,5.8794,5.2544,5.1687,14.68,4.6999,-1.1795
20071224,3.9344,3.8494,3.5685,3.6689,3.936,4.3542,4.9984,5.8778,5.2389,5.1581,3.5685,3.6689,3.8494,5.8778,5.2389,5.1581,14.96,4.7895,-1.0882999999999994
20071225,3.9342,3.8484,3.5701,3.6721,3.9401,4.3602,5.0042,5.8764,5.2421,5.1498,3.5701,3.6721,3.8484,5.8764,5.2421,5.1498,14.75,4.7223,-1.1541000000000006
20071226,3.934,3.8472,3.5716,3.6752,3.9442,4.366,5.01,5.874,5.246,5.1413,3.5716,3.6752,3.8472,5.874,5.246,5.1413,14.49,4.6391,-1.2348999999999997
20071227,3.9336,3.846,3.573,3.6782,3.948,4.3716,5.0153,5.8716,5.2488,5.1308,3.573,3.6782,3.846,5.8716,5.2488,5.1308,14.82,4.7447,-1.1269
20071228,3.9334,3.8451,3.5746,3.6814,3.952,4.3774,5.021,5.8698,5.2517,5.1244,3.5746,3.6814,3.8451,5.8698,5.2517,5.1244,14.82,4.7447,-1.1250999999999998
20080102,3.933,3.8443,3.5761,3.6846,3.956,4.3831,5.0265,5.8683,5.2544,5.1191,3.5761,3.6846,3.8443,5.8683,5.2544,5.1191,14.98,4.7959,-1.0724
20080103,3.9327,3.8437,3.5776,3.6878,3.9601,4.3889,5.0322,5.8665,5.2586,5.1143,3.5776,3.6878,3.8437,5.8665,5.2586,5.1143,14.83,4.7479,-1.1186000000000007
20080104,3.9325,3.8425,3.579,3.691,3.9641,4.3945,5.0376,5.8635,5.2632,5.1047,3.579,3.691,3.8425,5.8635,5.2632,5.1047,15.01,4.8056,-1.0579
20080107,3.9323,3.8413,3.5807,3.6941,3.9682,4.4002,5.0432,5.8609,5.2676,5.0933,3.5807,3.6941,3.8413,5.8609,5.2676,5.0933,15.31,4.9016,-0.9592999999999998
20080108,3.9324,3.8403,3.5825,3.6974,3.9726,4.4061,5.0491,5.8573,5.2718,5.0814,3.5825,3.6974,3.8403,5.8573,5.2718,5.0814,15.4,4.9304,-0.9269000000000007
20080109,3.9324,3.839,3.5842,3.7007,3.9771,4.4121,5.0548,5.854,5.276,5.0661,3.5842,3.7007,3.839,5.854,5.276,5.0661,15.47,4.9528,-0.9012000000000002
20080110,3.9325,3.838,3.586,3.704,3.9816,4.4182,5.0606,5.8499,5.2799,5.0543,3.586,3.704,3.838,5.8499,5.2799,5.0606,15.51,4.9657,-0.8841999999999999
20080111,3.9326,3.8369,3.5879,3.7073,3.9862,4.4242,5.066,5.8458,5.2829,5.0447,3.5879,3.7073,3.8369,5.8458,5.2829,5.066,16.22,5.193,-0.6528
20080114,3.9329,3.8361,3.59,3.711,3.9912,4.4307,5.0722,5.8441,5.2881,5.0369,3.59,3.711,3.8361,5.8441,5.2881,5.0722,16.12,5.161,-0.6831000000000005
20080115,3.9331,3.8351,3.592,3.7147,3.996,4.4371,5.0787,5.842,5.2943,5.0308,3.592,3.7147,3.8351,5.842,5.2943,5.0787,15.88,5.0841,-0.7578999999999994
20080116,3.9331,3.8341,3.594,3.7182,4.0008,4.4432,5.0849,5.8387,5.2979,5.0262,3.594,3.7182,3.8341,5.8387,5.2979,5.0849,15.05,4.8184,-1.0203000000000007
20080117,3.933,3.833,3.5958,3.7213,4.0052,4.449,5.0906,5.8341,5.2988,5.0179,3.5958,3.7213,3.833,5.8341,5.2988,5.0906,15.05,4.8184,-1.0157000000000007
20080118,3.9327,3.8318,3.5974,3.7245,4.0095,4.4548,5.0962,5.8305,5.2996,5.0158,3.5974,3.7245,3.8318,5.8305,5.2996,5.0962,14.88,4.764,-1.0664999999999996
20080121,3.9326,3.8306,3.5991,3.7276,4.0137,4.4604,5.1015,5.8268,5.2974,5.0097,3.5991,3.7276,3.8306,5.8268,5.2974,5.1015,14.17,4.5366,-1.2902000000000005
20080122,3.9322,3.8291,3.6004,3.7304,4.0173,4.4656,5.1061,5.8209,5.2924,5.0005,3.6004,3.7304,3.8291,5.8209,5.2924,5.1061,13.13,4.2037,-1.6171999999999995
20080123,3.9316,3.8272,3.6013,3.7328,4.0205,4.47,5.1102,5.8133,5.2837,4.9885,3.6013,3.7328,3.8272,5.8133,5.2837,5.1102,13.55,4.3381,-1.4752
20080124,3.9311,3.8253,3.6024,3.7354,4.0237,4.4746,5.1143,5.8075,5.2743,4.975,3.6024,3.7354,3.8253,5.8075,5.2743,5.1143,13.54,4.3349,-1.4726
20080125,3.9307,3.8237,3.6036,3.738,4.0268,4.4792,5.1185,5.801,5.2654,4.9585,3.6036,3.738,3.8237,5.801,5.2654,5.1185,13.9,4.4502,-1.3508000000000004
20080128,3.9303,3.8222,3.6049,3.7407,4.0302,4.4841,5.1232,5.7944,5.2583,4.9432,3.6049,3.7407,3.8222,5.7944,5.2583,5.1232,12.88,4.1236,-1.6708000000000007
20080129,3.9298,3.8204,3.6059,3.7431,4.0332,4.4883,5.1271,5.784,5.2483,4.9216,3.6059,3.7431,3.8204,5.784,5.2483,5.1271,12.8,4.098,-1.686
20080130,3.9291,3.8187,3.6072,3.7454,4.0361,4.4925,5.1307,5.7732,5.2381,4.8998,3.6072,3.7454,3.8187,5.7732,5.2381,5.1307,12.22,3.9123,-1.8609
20080131,3.9285,3.8168,3.6084,3.7475,4.0388,4.4964,5.1339,5.7613,5.2279,4.8779,3.6084,3.7475,3.8168,5.7613,5.2279,5.1339,12.0,3.8419,-1.9194000000000004
