trade_date,pb1220,pb1098,pb854,pb732,pb610,pb488,pb366,pb244,pb122,pb61,min1,min2,min3,max1,max2,max3,close,pb1,maxdif
20060223,4.8044,4.412,3.7467,3.5696,3.3366,3.1373,2.7675,2.5185,2.4757,2.4067,2.4067,2.4757,2.5185,4.8044,4.412,3.7467,3.83,2.5915,-2.2129000000000003
20060224,4.8,4.4064,3.7428,3.5672,3.3335,3.1332,2.765,2.5169,2.4762,2.4118,2.4118,2.4762,2.5169,4.8,4.4064,3.7428,3.85,2.6051,-2.1948999999999996
20060227,4.7957,4.4005,3.7391,3.5649,3.3307,3.1289,2.763,2.5152,2.4779,2.4162,2.4162,2.4779,2.5152,4.7957,4.4005,3.7391,3.8,2.5712,-2.2245
20060228,4.7914,4.3946,3.7352,3.5626,3.3278,3.1243,2.7611,2.5136,2.4797,2.4196,2.4196,2.4797,2.5136,4.7914,4.3946,3.7352,3.74,2.5306,-2.2608
20060301,4.7866,4.3889,3.7313,3.5602,3.3248,3.1196,2.7595,2.5114,2.4802,2.4237,2.4237,2.4802,2.5114,4.7866,4.3889,3.7313,3.77,2.5509,-2.2357
20060302,4.782,4.3833,3.7274,3.5578,3.3219,3.1147,2.7578,2.5091,2.4814,2.4275,2.4275,2.4814,2.5091,4.782,4.3833,3.7274,3.68,2.49,-2.292
20060303,4.7772,4.3776,3.7234,3.5551,3.3191,3.1097,2.7559,2.5064,2.4819,2.4304,2.4304,2.4819,2.5064,4.7772,4.3776,3.7234,3.7,2.5036,-2.2735999999999996
20060306,4.7728,4.372,3.7194,3.5525,3.3163,3.1049,2.7541,2.5036,2.4824,2.4334,2.4334,2.4824,2.5036,4.7728,4.372,3.7194,3.69,2.4968,-2.2760000000000002
20060307,4.7683,4.3669,3.7155,3.55,3.3135,3.1002,2.7522,2.501,2.4823,2.436,2.436,2.4823,2.501,4.7683,4.3669,3.7155,3.54,2.3953,-2.3729999999999998
20060308,4.7639,4.3617,3.7115,3.5473,3.3106,3.0955,2.7502,2.4978,2.4815,2.4372,2.4372,2.4815,2.4978,4.7639,4.3617,3.7115,3.5,2.3682,-2.3956999999999997
20060309,4.7594,4.3564,3.7075,3.5446,3.3076,3.091,2.7477,2.4944,2.4809,2.4378,2.4378,2.4809,2.4944,4.7594,4.3564,3.7075,3.46,2.3412,-2.4182
20060310,4.7548,4.3511,3.7035,3.5418,3.3047,3.0863,2.7453,2.491,2.4796,2.4382,2.4382,2.4796,2.491,4.7548,4.3511,3.7035,3.45,2.3344,-2.4204000000000003
20060313,4.7505,4.3458,3.6994,3.5391,3.3017,3.0815,2.7431,2.4876,2.4776,2.4396,2.4396,2.4776,2.4876,4.7505,4.3458,3.6994,3.52,2.3818,-2.3686999999999996
20060314,4.7461,4.3409,3.6955,3.5364,3.2988,3.0768,2.7409,2.4845,2.4763,2.4433,2.4433,2.4763,2.4845,4.7461,4.3409,3.6955,3.5,2.3682,-2.3779000000000003
20060315,4.7418,4.336,3.6915,3.5337,3.2959,3.0722,2.7386,2.4815,2.4747,2.4468,2.4468,2.4747,2.4815,4.7418,4.336,3.6915,3.54,2.3953,-2.3464999999999994
20060316,4.7376,4.3311,3.6876,3.5309,3.2931,3.0676,2.7362,2.4783,2.4742,2.4503,2.4503,2.4742,2.4783,4.7376,4.3311,3.6876,3.5,2.3682,-2.3693999999999997
20060317,4.7334,4.3261,3.6835,3.5281,3.2902,3.0631,2.7339,2.4748,2.4729,2.4531,2.4531,2.4729,2.4748,4.7334,4.3261,3.6835,3.46,2.3412,-2.3921999999999994
20060320,4.7291,4.3208,3.6795,3.5252,3.2873,3.0588,2.7315,2.4716,2.4714,2.4551,2.4551,2.4714,2.4716,4.7291,4.3208,3.6795,3.51,2.375,-2.3541
20060321,4.7248,4.3157,3.6754,3.5225,3.2843,3.0548,2.7292,2.4687,2.4706,2.4571,2.4571,2.4687,2.4706,4.7248,4.3157,3.6754,3.54,2.3953,-2.3295
20060322,4.7205,4.3105,3.6713,3.5197,3.2815,3.0505,2.727,2.466,2.4699,2.4573,2.4573,2.466,2.4699,4.7205,4.3105,3.6713,3.6,2.4359,-2.2846
20060323,4.7164,4.3053,3.6674,3.5171,3.2786,3.0463,2.7247,2.4639,2.4692,2.4586,2.4586,2.4639,2.4692,4.7164,4.3053,3.6674,3.71,2.5103,-2.2061
20060324,4.7124,4.3005,3.6635,3.5146,3.2759,3.0422,2.7228,2.4623,2.4687,2.4616,2.4616,2.4623,2.4687,4.7124,4.3005,3.6635,3.63,2.4562,-2.2561999999999998
20060327,4.7082,4.2954,3.6596,3.5121,3.2732,3.0378,2.7209,2.4604,2.4674,2.4631,2.4604,2.4631,2.4674,4.7082,4.2954,3.6596,3.69,2.4968,-2.2114
20060328,4.7041,4.2903,3.6557,3.5098,3.2705,3.0333,2.7192,2.4588,2.4665,2.4659,2.4588,2.4659,2.4665,4.7041,4.2903,3.6557,3.75,2.5374,-2.1667000000000005
20060329,4.7003,4.2852,3.6519,3.5074,3.268,3.0289,2.7176,2.4573,2.4651,2.4692,2.4573,2.4651,2.4692,4.7003,4.2852,3.6519,3.71,2.5103,-2.1900000000000004
20060330,4.6964,4.2802,3.6481,3.505,3.2656,3.0247,2.7158,2.456,2.4636,2.4726,2.456,2.4636,2.4726,4.6964,4.2802,3.6481,3.64,2.463,-2.2333999999999996
20060331,4.6923,4.2751,3.6443,3.5026,3.2631,3.0202,2.7135,2.4546,2.4618,2.4751,2.4546,2.4618,2.4751,4.6923,4.2751,3.6443,3.67,2.4833,-2.2090000000000005
20060403,4.6883,4.27,3.6406,3.5002,3.2608,3.0158,2.7109,2.4532,2.4614,2.4773,2.4532,2.4614,2.4773,4.6883,4.27,3.6406,3.76,2.5442,-2.1441
20060404,4.6842,4.2652,3.637,3.4979,3.2587,3.0115,2.7083,2.452,2.4613,2.4803,2.452,2.4613,2.4803,4.6842,4.2652,3.637,3.83,2.5915,-2.0927
20060405,4.6803,4.2603,3.6335,3.4958,3.2567,3.0074,2.7056,2.4518,2.4608,2.4845,2.4518,2.4608,2.4845,4.6803,4.2603,3.6335,3.86,2.6118,-2.0685
20060406,4.6764,4.2555,3.6301,3.4937,3.2548,3.0034,2.7032,2.4514,2.4606,2.4889,2.4514,2.4606,2.4889,4.6764,4.2555,3.6301,3.77,2.5509,-2.1255
20060407,4.6724,4.2507,3.6267,3.4916,3.2527,2.9993,2.7002,2.4504,2.4602,2.4919,2.4504,2.4602,2.4919,4.6724,4.2507,3.6267,3.89,2.6321,-2.0403
20060410,4.6684,4.246,3.6234,3.4895,3.2507,2.9953,2.6973,2.4495,2.4594,2.4968,2.4495,2.4594,2.4968,4.6684,4.246,3.6234,4.04,2.7336,-1.9348
20060411,4.6645,4.2414,3.6202,3.4875,3.2489,2.9913,2.6951,2.4496,2.4594,2.5029,2.4496,2.4594,2.5029,4.6645,4.2414,3.6202,4.11,2.781,-1.8835000000000002
20060412,4.6607,4.2367,3.6171,3.4856,3.247,2.9873,2.6932,2.4496,2.4599,2.5088,2.4496,2.4599,2.5088,4.6607,4.2367,3.6171,4.04,2.7336,-1.9271000000000003
20060413,4.6567,4.232,3.614,3.4837,3.2451,2.9831,2.6912,2.4491,2.4592,2.5139,2.4491,2.4592,2.5139,4.6567,4.232,3.614,3.86,2.6118,-2.0448999999999997
20060414,4.6527,4.2271,3.6108,3.4813,3.2431,2.9787,2.6887,2.4481,2.4576,2.5163,2.4481,2.4576,2.5163,4.6527,4.2271,3.6108,3.96,2.6795,-1.9732000000000003
20060417,4.6487,4.2226,3.6077,3.479,3.2413,2.9746,2.6863,2.4475,2.457,2.52,2.4475,2.457,2.52,4.6487,4.2226,3.6077,3.98,2.693,-1.9556999999999998
20060418,4.6447,4.2179,3.6047,3.4764,3.2395,2.9701,2.6839,2.4472,2.4566,2.5245,2.4472,2.4566,2.5245,4.6447,4.2179,3.6047,3.99,2.6998,-1.9449
20060419,4.6408,4.2132,3.6016,3.4739,3.2378,2.9657,2.6815,2.4467,2.4559,2.5284,2.4467,2.4559,2.5284,4.6408,4.2132,3.6016,4.12,2.7877,-1.8530999999999995
20060420,4.6369,4.2087,3.5988,3.4713,3.2362,2.9617,2.6796,2.4466,2.4554,2.5335,2.4466,2.4554,2.5335,4.6369,4.2087,3.5988,4.03,2.7269,-1.9099999999999997
20060421,4.6329,4.2042,3.596,3.4682,3.2345,2.958,2.6777,2.4466,2.4554,2.5386,2.4466,2.4554,2.5386,4.6329,4.2042,3.596,4.3,2.9095,-1.7234000000000003
20060424,4.6287,4.2,3.5934,3.4652,3.2329,2.9546,2.6765,2.4474,2.4572,2.5467,2.4474,2.4572,2.5467,4.6287,4.2,3.5934,4.65,3.1464,-1.4823000000000004
20060425,4.6247,4.1963,3.5911,3.4625,3.2318,2.9518,2.6762,2.449,2.4614,2.5578,2.449,2.4614,2.5578,4.6247,4.1963,3.5911,4.19,2.8645,-1.7601999999999998
20060426,4.6205,4.1924,3.5885,3.4594,3.2303,2.9485,2.6748,2.4497,2.4625,2.5632,2.4497,2.4625,2.5632,4.6205,4.1924,3.5885,4.03,2.7551,-1.8653999999999997
20060427,4.6161,4.1883,3.5862,3.4561,3.2285,2.9449,2.6733,2.4504,2.4634,2.5664,2.4504,2.4634,2.5664,4.6161,4.1883,3.5862,4.0,2.7346,-1.8815000000000004
20060428,4.6118,4.1842,3.5838,3.4528,3.2267,2.9414,2.672,2.451,2.465,2.5691,2.451,2.465,2.5691,4.6118,4.1842,3.5838,4.11,2.8098,-1.8019999999999996
20060508,4.6074,4.1802,3.5813,3.4495,3.225,2.9381,2.6707,2.4526,2.4677,2.5732,2.4526,2.4677,2.5732,4.6074,4.1802,3.5813,4.5,3.0764,-1.5310000000000001
20060509,4.6033,4.1766,3.5791,3.4464,3.2238,2.9352,2.6697,2.4548,2.4733,2.582,2.4548,2.4733,2.582,4.6033,4.1766,3.5791,4.53,3.097,-1.5063
20060510,4.5992,4.1731,3.577,3.4429,3.2227,2.9325,2.669,2.4572,2.479,2.5904,2.4572,2.479,2.5904,4.5992,4.1731,3.577,4.65,3.179,-1.4202
20060511,4.5952,4.1699,3.575,3.4397,3.2216,2.93,2.6681,2.4593,2.4857,2.6004,2.4593,2.4857,2.6004,4.5952,4.1699,3.575,4.48,3.0628,-1.5324
20060512,4.5911,4.1666,3.573,3.4364,3.2202,2.9275,2.6669,2.4617,2.491,2.6074,2.4617,2.491,2.6074,4.5911,4.1666,3.573,4.82,3.2952,-1.2959
20060515,4.5872,4.1636,3.5712,3.4334,3.2193,2.9257,2.6665,2.4656,2.4983,2.6194,2.4656,2.4983,2.6194,4.5872,4.1636,3.5712,5.2,3.555,-1.0322
20060516,4.5836,4.1609,3.5697,3.431,3.2189,2.9247,2.6671,2.4705,2.5077,2.6348,2.4705,2.5077,2.6348,4.5836,4.1609,3.5697,4.91,3.3567,-1.2268999999999997
20060517,4.5799,4.1578,3.5679,3.4282,3.2183,2.9231,2.6672,2.4747,2.5149,2.6466,2.4747,2.5149,2.6466,4.5799,4.1578,3.5679,5.13,3.5072,-1.0727000000000002
20060518,4.5763,4.1553,3.5662,3.4257,3.2182,2.9219,2.6678,2.4797,2.5232,2.6608,2.4797,2.5232,2.6608,4.5763,4.1553,3.5662,5.22,3.5687,-1.0075999999999996
20060519,4.5728,4.1531,3.5646,3.4236,3.2182,2.9208,2.6682,2.4846,2.5325,2.6765,2.4846,2.5325,2.6682,4.5728,4.1531,3.5646,5.48,3.7464,-0.8264
20060522,4.5693,4.1509,3.5634,3.4218,3.2184,2.9199,2.6694,2.4904,2.5443,2.6969,2.4904,2.5443,2.6694,4.5693,4.1509,3.5634,5.44,3.7191,-0.8502000000000001
20060523,4.5657,4.1487,3.5621,3.4198,3.2183,2.9188,2.6705,2.4959,2.5557,2.7172,2.4959,2.5557,2.6705,4.5657,4.1487,3.5621,4.96,3.3909,-1.1747999999999998
20060524,4.5619,4.1462,3.5604,3.4176,3.2176,2.9162,2.6708,2.5002,2.5644,2.7318,2.5002,2.5644,2.6708,4.5619,4.1462,3.5604,4.81,3.2884,-1.2734999999999994
20060525,4.558,4.1437,3.5584,3.4151,3.2167,2.9133,2.6707,2.504,2.5725,2.7432,2.504,2.5725,2.6707,4.558,4.1437,3.5584,5.04,3.4456,-1.1123999999999996
20060526,4.5541,4.1416,3.5568,3.4125,3.2162,2.911,2.6706,2.5084,2.5819,2.7571,2.5084,2.5819,2.6706,4.5541,4.1416,3.5568,5.15,3.5208,-1.0333
20060529,4.5503,4.1401,3.5551,3.4098,3.2158,2.9091,2.6706,2.5134,2.5921,2.7723,2.5134,2.5921,2.6706,4.5503,4.1401,3.5551,5.22,3.5687,-0.9815999999999998
20060531,4.5466,4.1388,3.5535,3.4071,3.2154,2.907,2.6709,2.5186,2.6021,2.7881,2.5186,2.6021,2.6709,4.5466,4.1388,3.5535,5.28,3.6097,-0.9368999999999996
20060601,4.5429,4.137,3.5519,3.4046,3.2149,2.9049,2.6712,2.5239,2.6124,2.8051,2.5239,2.6124,2.6712,4.5429,4.137,3.5519,5.71,3.9037,-0.6392000000000002
20060602,4.5396,4.1351,3.5507,3.4025,3.2152,2.9035,2.6724,2.5305,2.6257,2.8277,2.5305,2.6257,2.6724,4.5396,4.1351,3.5507,5.52,3.7738,-0.7658
20060605,4.5362,4.1328,3.5494,3.4004,3.2151,2.902,2.6733,2.5366,2.6376,2.8477,2.5366,2.6376,2.6733,4.5362,4.1328,3.5494,5.68,3.8832,-0.653
20060606,4.5328,4.1307,3.5487,3.3984,3.2149,2.9008,2.6745,2.5429,2.6505,2.8705,2.5429,2.6505,2.6745,4.5328,4.1307,3.5487,5.53,3.7806,-0.7521999999999998
20060607,4.5293,4.1286,3.548,3.3963,3.2144,2.8999,2.6754,2.549,2.6624,2.8915,2.549,2.6624,2.6754,4.5293,4.1286,3.548,4.98,3.4046,-1.1247000000000003
20060608,4.5253,4.1259,3.5471,3.3935,3.2136,2.8981,2.6751,2.5537,2.6712,2.9064,2.5537,2.6712,2.6751,4.5253,4.1259,3.5471,4.92,3.3636,-1.1616999999999997
20060609,4.5209,4.1232,3.546,3.3906,3.2127,2.8961,2.6748,2.558,2.6797,2.9222,2.558,2.6748,2.6797,4.5209,4.1232,3.546,4.69,3.2063,-1.3146
20060612,4.5164,4.1201,3.5448,3.3875,3.2113,2.8939,2.6742,2.5616,2.6869,2.936,2.5616,2.6742,2.6869,4.5164,4.1201,3.5448,4.72,3.2269,-1.2894999999999999
20060613,4.5116,4.1169,3.5437,3.3846,3.2102,2.8916,2.6736,2.5654,2.6944,2.9505,2.5654,2.6736,2.6944,4.5116,4.1169,3.5437,4.82,3.2952,-1.2163999999999997
20060614,4.507,4.1138,3.5427,3.3817,3.2087,2.8892,2.6731,2.5687,2.7029,2.9662,2.5687,2.6731,2.7029,4.507,4.1138,3.5427,4.85,3.3157,-1.1912999999999996
20060615,4.5025,4.1105,3.5419,3.3788,3.2074,2.887,2.6728,2.5721,2.7124,2.9816,2.5721,2.6728,2.7124,4.5025,4.1105,3.5419,4.84,3.3089,-1.1936000000000004
20060616,4.4981,4.1074,3.541,3.3757,3.2059,2.8849,2.6724,2.5758,2.7219,2.997,2.5758,2.6724,2.7219,4.4981,4.1074,3.541,4.9,3.3499,-1.1482
20060619,4.4936,4.1037,3.5403,3.3727,3.2047,2.883,2.6721,2.5798,2.7315,3.0126,2.5798,2.6721,2.7315,4.4936,4.1037,3.5403,4.88,3.3362,-1.1574
20060620,4.4889,4.1001,3.5394,3.3697,3.2033,2.8811,2.6716,2.5837,2.7408,3.0285,2.5837,2.6716,2.7408,4.4889,4.1001,3.5394,4.85,3.3157,-1.1732
20060621,4.4843,4.0963,3.5385,3.3668,3.2018,2.8792,2.6709,2.5878,2.7498,3.0445,2.5878,2.6709,2.7498,4.4843,4.0963,3.5385,4.85,3.3157,-1.1686
20060622,4.4798,4.0927,3.5377,3.3641,3.2003,2.8776,2.6703,2.5919,2.7585,3.0599,2.5919,2.6703,2.7585,4.4798,4.0927,3.5377,4.86,3.3921,-1.0877
20060623,4.4753,4.0892,3.5369,3.3616,3.1987,2.8762,2.6703,2.5963,2.7668,3.0762,2.5963,2.6703,2.7668,4.4753,4.0892,3.5369,4.85,3.3852,-1.0900999999999996
20060626,4.4706,4.0857,3.536,3.3591,3.1971,2.8747,2.6703,2.6005,2.7752,3.0918,2.6005,2.6703,2.7752,4.4706,4.0857,3.536,5.02,3.5038,-0.9668000000000001
20060627,4.4661,4.0821,3.5352,3.3567,3.1956,2.8733,2.6705,2.6053,2.7849,3.1081,2.6053,2.6705,2.7849,4.4661,4.0821,3.5352,4.98,3.4759,-0.9901999999999997
20060628,4.4618,4.0782,3.5345,3.3544,3.194,2.8717,2.6706,2.61,2.7939,3.1248,2.61,2.6706,2.7939,4.4618,4.0782,3.5345,4.99,3.4829,-0.9789000000000003
20060629,4.4575,4.0739,3.5338,3.3521,3.1923,2.8705,2.6708,2.6149,2.8034,3.141,2.6149,2.6708,2.8034,4.4575,4.0739,3.5338,5.13,3.5806,-0.8768999999999996
20060630,4.4532,4.0697,3.5333,3.35,3.1909,2.8695,2.6715,2.62,2.8136,3.1581,2.62,2.6715,2.8136,4.4532,4.0697,3.5333,5.1,3.5597,-0.8935
20060703,4.4491,4.0655,3.5328,3.348,3.1894,2.8684,2.6724,2.6249,2.8239,3.1753,2.6249,2.6724,2.8239,4.4491,4.0655,3.5328,5.03,3.5108,-0.9382999999999995
20060704,4.4449,4.0614,3.5322,3.3459,3.1881,2.8673,2.6734,2.6298,2.8338,3.1924,2.6298,2.6734,2.8338,4.4449,4.0614,3.5322,4.96,3.4619,-0.9829999999999997
20060705,4.4405,4.0571,3.5315,3.3437,3.1866,2.8664,2.6743,2.6346,2.8429,3.2085,2.6346,2.6743,2.8429,4.4405,4.0571,3.5315,4.9,3.4201,-1.0204
20060706,4.4362,4.0527,3.5307,3.3415,3.1851,2.8653,2.6752,2.6393,2.8516,3.2228,2.6393,2.6752,2.8516,4.4362,4.0527,3.5307,5.2,3.6294,-0.8068000000000004
20060707,4.4318,4.0486,3.5303,3.3397,3.1841,2.8651,2.6765,2.6453,2.8622,3.2399,2.6453,2.6765,2.8622,4.4318,4.0486,3.5303,5.1,3.5597,-0.8721000000000001
20060710,4.427,4.0446,3.5297,3.3378,3.1831,2.8649,2.6775,2.6515,2.8722,3.2554,2.6515,2.6775,2.8649,4.427,4.0446,3.5297,5.1,3.5597,-0.8672999999999997
20060711,4.4222,4.0407,3.5291,3.3362,3.1819,2.8646,2.6787,2.6574,2.8819,3.2719,2.6574,2.6787,2.8646,4.4222,4.0407,3.5291,5.21,3.6364,-0.7858
20060712,4.4175,4.0366,3.5284,3.3348,3.1806,2.8645,2.6801,2.6634,2.8926,3.2884,2.6634,2.6801,2.8645,4.4175,4.0366,3.5284,5.19,3.6225,-0.7950000000000004
20060713,4.413,4.0326,3.5277,3.3336,3.1793,2.8642,2.6815,2.6692,2.9029,3.303,2.6692,2.6815,2.8642,4.413,4.0326,3.5277,4.81,3.3572,-1.0558
20060714,4.4082,4.0282,3.5266,3.332,3.1776,2.8634,2.682,2.6742,2.9106,3.3124,2.6742,2.682,2.8634,4.4082,4.0282,3.5266,4.82,3.3642,-1.044
20060717,4.4031,4.0236,3.5256,3.3305,3.1757,2.8626,2.6827,2.6794,2.9183,3.3228,2.6794,2.6827,2.8626,4.4031,4.0236,3.5256,4.94,3.448,-0.9551000000000003
20060718,4.3979,4.0192,3.5247,3.329,3.1741,2.862,2.6837,2.6845,2.9264,3.3365,2.6837,2.6845,2.862,4.3979,4.0192,3.5247,5.09,3.5527,-0.8451999999999997
20060719,4.3931,4.0149,3.5239,3.3274,3.1727,2.8618,2.685,2.6902,2.9354,3.3508,2.685,2.6902,2.8618,4.3931,4.0149,3.5239,4.98,3.4759,-0.9171999999999993
20060720,4.3881,4.0108,3.523,3.3259,3.1711,2.8614,2.6863,2.6954,2.9441,3.3636,2.6863,2.6954,2.8614,4.3881,4.0108,3.523,4.98,3.4759,-0.9121999999999995
20060721,4.3834,4.0069,3.5222,3.3245,3.1696,2.8611,2.6875,2.7005,2.9524,3.3763,2.6875,2.7005,2.8611,4.3834,4.0069,3.5222,5.15,3.5945,-0.7888999999999999
20060724,4.3789,4.0033,3.5217,3.3231,3.1684,2.8612,2.6891,2.7059,2.9615,3.3896,2.6891,2.7059,2.8612,4.3789,4.0033,3.5217,5.05,3.5248,-0.8540999999999999
20060725,4.3743,3.9996,3.521,3.3218,3.167,2.8612,2.6905,2.7112,2.9706,3.4026,2.6905,2.7112,2.8612,4.3743,3.9996,3.521,5.08,3.5457,-0.8285999999999998
20060726,4.3695,3.9962,3.5205,3.3205,3.1659,2.8611,2.6919,2.7166,2.9799,3.4131,2.6919,2.7166,2.8611,4.3695,3.9962,3.5205,4.88,3.4061,-0.9634000000000005
20060727,4.3647,3.9926,3.5198,3.3189,3.1644,2.8606,2.693,2.7213,2.9876,3.4173,2.693,2.7213,2.8606,4.3647,3.9926,3.5198,4.72,3.2944,-1.0703
20060728,4.3596,3.9891,3.5191,3.3173,3.1628,2.8598,2.6937,2.7255,2.9938,3.4244,2.6937,2.7255,2.8598,4.3596,3.9891,3.5191,4.74,3.3084,-1.0512000000000006
20060731,4.3546,3.9855,3.5184,3.3159,3.1612,2.859,2.6945,2.7298,2.9999,3.4335,2.6945,2.7298,2.859,4.3546,3.9855,3.5184,4.47,3.1199,-1.2346999999999997
20060801,4.3495,3.9818,3.5175,3.3143,3.1594,2.8579,2.6948,2.7332,3.0044,3.4398,2.6948,2.7332,2.8579,4.3495,3.9818,3.5175,4.33,3.0222,-1.3272999999999997
20060802,4.3444,3.9781,3.5164,3.3126,3.1574,2.8564,2.6952,2.7361,3.0082,3.4432,2.6952,2.7361,2.8564,4.3444,3.9781,3.5164,4.2,2.9315,-1.4129
20060803,4.3392,3.9744,3.5151,3.3108,3.1553,2.8549,2.6953,2.7386,3.0115,3.4409,2.6953,2.7386,2.8549,4.3392,3.9744,3.5151,4.24,2.9594,-1.3798
20060804,4.3342,3.9706,3.5138,3.3092,3.1533,2.8535,2.6954,2.7414,3.0145,3.4386,2.6954,2.7414,2.8535,4.3342,3.9706,3.5138,4.11,2.8687,-1.4655
20060807,4.3291,3.9668,3.5124,3.3075,3.1509,2.852,2.6956,2.7437,3.017,3.4335,2.6956,2.7437,2.852,4.3291,3.9668,3.5124,3.93,2.743,-1.5861000000000005
20060808,4.3239,3.9632,3.5109,3.3056,3.1481,2.8503,2.6951,2.7453,3.0178,3.4283,2.6951,2.7453,2.8503,4.3239,3.9632,3.5109,4.07,2.8407,-1.4832
20060809,4.319,3.9598,3.5093,3.3037,3.1457,2.8488,2.6946,2.7473,3.0201,3.4208,2.6946,2.7473,2.8488,4.319,3.9598,3.5093,4.11,2.8687,-1.4503
20060810,4.3141,3.9564,3.5077,3.3019,3.1431,2.8472,2.6944,2.7493,3.0222,3.4096,2.6944,2.7493,2.8472,4.3141,3.9564,3.5077,4.2,2.9315,-1.3825999999999996
20060811,4.3092,3.9529,3.506,3.3003,3.1403,2.846,2.6942,2.7513,3.0246,3.4026,2.6942,2.7513,2.846,4.3092,3.9529,3.506,4.23,2.9524,-1.3567999999999998
20060814,4.3042,3.9494,3.5045,3.2987,3.1375,2.8448,2.6943,2.7533,3.0272,3.3935,2.6943,2.7533,2.8448,4.3042,3.9494,3.5045,4.1,2.8617,-1.4425
20060815,4.2994,3.9459,3.5029,3.297,3.1342,2.8434,2.6943,2.7547,3.0292,3.3819,2.6943,2.7547,2.8434,4.2994,3.9459,3.5029,4.17,2.9105,-1.3889000000000005
20060816,4.2944,3.9424,3.5012,3.2955,3.1312,2.842,2.6945,2.7559,3.0325,3.3682,2.6945,2.7559,2.842,4.2944,3.9424,3.5012,4.27,2.9803,-1.3141000000000003
20060817,4.2896,3.939,3.4996,3.2939,3.1281,2.8408,2.6947,2.7572,3.0367,3.3561,2.6947,2.7572,2.8408,4.2896,3.939,3.4996,4.19,2.9245,-1.3651
20060818,4.2848,3.9358,3.498,3.2922,3.125,2.8395,2.6944,2.758,3.0401,3.3485,2.6944,2.758,2.8395,4.2848,3.9358,3.498,4.18,2.9175,-1.3672999999999997
20060821,4.2801,3.9332,3.4964,3.2901,3.1219,2.8383,2.6944,2.7589,3.0428,3.3424,2.6944,2.7589,2.8383,4.2801,3.9332,3.4964,4.13,2.8826,-1.3975
20060822,4.2753,3.9305,3.4946,3.288,3.1189,2.8369,2.6941,2.7604,3.0451,3.3332,2.6941,2.7604,2.8369,4.2753,3.9305,3.4946,4.13,2.8826,-1.3926999999999996
20060823,4.2705,3.9281,3.493,3.2858,3.116,2.8356,2.6937,2.7619,3.0475,3.3227,2.6937,2.7619,2.8356,4.2705,3.9281,3.493,4.08,2.8477,-1.4228
20060825,4.2654,3.9255,3.4913,3.2838,3.113,2.8346,2.6933,2.7637,3.0495,3.3109,2.6933,2.7637,2.8346,4.2654,3.9255,3.4913,4.1,2.8617,-1.4036999999999997
20060828,4.2604,3.9233,3.4896,3.2818,3.1098,2.8338,2.693,2.7658,3.0519,3.2986,2.693,2.7658,2.8338,4.2604,3.9233,3.4896,4.32,2.8511,-1.4092999999999996
20060829,4.2555,3.9211,3.4879,3.2797,3.1066,2.8332,2.6924,2.7674,3.0545,3.2814,2.6924,2.7674,2.8332,4.2555,3.9211,3.4879,4.28,2.8247,-1.4307999999999996
20060830,4.2507,3.9184,3.4862,3.2777,3.1031,2.8325,2.6916,2.7691,3.0568,3.2658,2.6916,2.7691,2.8325,4.2507,3.9184,3.4862,4.33,2.8577,-1.3930000000000002
20060831,4.2458,3.9156,3.4844,3.2758,3.0997,2.8319,2.6909,2.7708,3.0598,3.249,2.6909,2.7708,2.8319,4.2458,3.9156,3.4844,4.35,2.8709,-1.3749000000000002
20060901,4.2411,3.9129,3.4826,3.274,3.0965,2.8312,2.69,2.7726,3.0628,3.2341,2.69,2.7726,2.8312,4.2411,3.9129,3.4826,4.25,2.8049,-1.4362000000000004
20060904,4.2367,3.9105,3.4807,3.2722,3.0933,2.8305,2.6891,2.7738,3.0653,3.2242,2.6891,2.7738,2.8305,4.2367,3.9105,3.4807,4.32,2.8511,-1.3855999999999997
20060905,4.2325,3.9081,3.479,3.2703,3.0902,2.8299,2.6882,2.7753,3.069,3.2158,2.6882,2.7753,2.8299,4.2325,3.9081,3.479,4.3,2.8379,-1.3946
20060906,4.228,3.9057,3.4772,3.2685,3.0873,2.829,2.6872,2.7769,3.0729,3.2098,2.6872,2.7769,2.829,4.228,3.9057,3.4772,4.42,2.9171,-1.3108999999999997
20060907,4.2238,3.9029,3.4755,3.2668,3.0845,2.8284,2.6865,2.7786,3.0776,3.2047,2.6865,2.7786,2.8284,4.2238,3.9029,3.4755,4.34,2.8643,-1.3594999999999997
20060908,4.2194,3.9001,3.4738,3.2651,3.0816,2.8278,2.6857,2.7798,3.082,3.1977,2.6857,2.7798,2.8278,4.2194,3.9001,3.4738,4.3,2.8379,-1.3815000000000004
20060911,4.2154,3.8971,3.472,3.2633,3.0785,2.8271,2.6849,2.781,3.0857,3.1898,2.6849,2.781,2.8271,4.2154,3.8971,3.472,4.37,2.8841,-1.3312999999999997
20060912,4.2114,3.8941,3.4703,3.2616,3.0757,2.8264,2.6843,2.7823,3.0899,3.1829,2.6843,2.7823,2.8264,4.2114,3.8941,3.4703,4.35,2.8709,-1.3405000000000005
20060913,4.2074,3.8913,3.4684,3.2599,3.0729,2.8256,2.6835,2.784,3.0938,3.175,2.6835,2.784,2.8256,4.2074,3.8913,3.4684,4.29,2.8313,-1.3760999999999997
