trade_date,pb1220,pb1098,pb854,pb732,pb610,pb488,pb366,pb244,pb122,min1,max1,pb1,mindif,maxdif
20120426,3.2115,2.9629,2.5267,2.556,2.4327,2.2444,2.1578,1.9939,1.837,1.837,3.2115,1.81,-0.026999999999999913,-1.4015
20120427,3.2093,2.9583,2.5262,2.5548,2.4303,2.242,2.1552,1.9913,1.8359,1.8359,3.2093,1.78,-0.05590000000000006,-1.4292999999999998
20120502,3.207,2.9536,2.5257,2.5536,2.4277,2.2396,2.1526,1.9886,1.8345,1.8345,3.207,1.77,-0.0645,-1.4369999999999998
20120503,3.2048,2.9492,2.5252,2.5523,2.4252,2.2373,2.1501,1.9861,1.833,1.833,3.2048,1.77,-0.06299999999999994,-1.4348
20120504,3.2025,2.9448,2.5249,2.5511,2.4228,2.235,2.1477,1.9838,1.8316,1.8316,3.2025,1.78,-0.05159999999999987,-1.4225
20120507,3.2002,2.9402,2.5246,2.5501,2.4204,2.2328,2.1453,1.9815,1.8303,1.8303,3.2002,1.78,-0.05030000000000001,-1.4202000000000001
20120508,3.198,2.9356,2.5243,2.5489,2.4182,2.2308,2.1429,1.9794,1.8291,1.8291,3.198,1.77,-0.05909999999999993,-1.428
20120509,3.1957,2.931,2.524,2.5477,2.4161,2.2287,2.1405,1.9772,1.8275,1.8275,3.1957,1.75,-0.0774999999999999,-1.4457
20120510,3.1932,2.9264,2.5237,2.5464,2.4138,2.2268,2.1379,1.975,1.8258,1.8258,3.1932,1.75,-0.07580000000000009,-1.4432
20120511,3.1908,2.9219,2.5235,2.545,2.4114,2.2249,2.1353,1.9727,1.824,1.824,3.1908,1.74,-0.08400000000000007,-1.4507999999999999
20120514,3.1882,2.9176,2.5232,2.5436,2.409,2.223,2.1326,1.9704,1.8222,1.8222,3.1882,1.73,-0.09220000000000006,-1.4582000000000002
20120515,3.1857,2.9134,2.5229,2.5422,2.4065,2.2212,2.1299,1.968,1.8203,1.8203,3.1857,1.72,-0.10030000000000006,-1.4657000000000002
20120516,3.1832,2.9091,2.5226,2.5407,2.404,2.2195,2.1272,1.9658,1.8183,1.8183,3.1832,1.7,-0.11830000000000007,-1.4831999999999999
20120517,3.1808,2.905,2.5222,2.5393,2.4014,2.2178,2.1244,1.9633,1.8164,1.8164,3.1808,1.72,-0.09640000000000004,-1.4608
20120518,3.1783,2.901,2.5217,2.5378,2.3989,2.2162,2.122,1.961,1.8146,1.8146,3.1783,1.7,-0.11460000000000004,-1.4783000000000002
20120521,3.1758,2.8971,2.5212,2.5363,2.3964,2.2145,2.1195,1.9586,1.8124,1.8124,3.1758,1.7,-0.11240000000000006,-1.4758000000000002
20120522,3.1732,2.8932,2.5207,2.5348,2.3938,2.2127,2.1173,1.9562,1.8102,1.8102,3.1732,1.72,-0.09020000000000006,-1.4532
20120523,3.1706,2.8891,2.5201,2.5333,2.3913,2.211,2.1152,1.9538,1.8084,1.8084,3.1706,1.71,-0.09840000000000004,-1.4606
20120524,3.168,2.885,2.5194,2.5317,2.3886,2.2096,2.1131,1.9515,1.8067,1.8067,3.168,1.7,-0.10670000000000002,-1.4680000000000002
20120525,3.1654,2.8809,2.5187,2.5302,2.3859,2.208,2.1109,1.9493,1.8052,1.8052,3.1654,1.69,-0.11519999999999997,-1.4754
20120528,3.1627,2.8764,2.5181,2.5286,2.3831,2.2064,2.1087,1.9472,1.8035,1.8035,3.1627,1.71,-0.09350000000000014,-1.4527
20120529,3.16,2.8718,2.5174,2.5272,2.3804,2.205,2.1067,1.9452,1.8021,1.8021,3.16,1.73,-0.07210000000000005,-1.4300000000000002
20120530,3.1573,2.8674,2.5167,2.5258,2.3777,2.2035,2.1047,1.9433,1.801,1.801,3.1573,1.73,-0.07099999999999995,-1.4273000000000002
20120531,3.1544,2.8633,2.5161,2.5244,2.3749,2.2018,2.1026,1.9414,1.7998,1.7998,3.1544,1.72,-0.0798000000000001,-1.4344
20120601,3.1519,2.8591,2.5156,2.523,2.3723,2.2003,2.1006,1.9396,1.7986,1.7986,3.1519,1.72,-0.0786,-1.4319
20120604,3.1492,2.8549,2.5151,2.5215,2.3696,2.1987,2.0985,1.9376,1.7975,1.7975,3.1492,1.68,-0.11750000000000016,-1.4692
20120605,3.1466,2.8509,2.5145,2.5198,2.3671,2.197,2.0965,1.9354,1.7958,1.7958,3.1466,1.68,-0.11580000000000013,-1.4666
20120606,3.1444,2.8469,2.5139,2.5181,2.3646,2.1952,2.0945,1.9334,1.7946,1.7946,3.1444,1.68,-0.11460000000000004,-1.4644000000000001
20120607,3.142,2.8426,2.5133,2.5164,2.362,2.1936,2.0923,1.9313,1.793,1.793,3.142,1.68,-0.11299999999999999,-1.462
20120608,3.1397,2.8385,2.5127,2.5146,2.3594,2.192,2.0902,1.9291,1.7916,1.7916,3.1397,1.67,-0.12160000000000015,-1.4697
20120611,3.1372,2.8344,2.5122,2.5128,2.3566,2.1904,2.0881,1.9269,1.7903,1.7903,3.1372,1.69,-0.10030000000000006,-1.4472
20120612,3.1347,2.8303,2.5115,2.511,2.3539,2.1889,2.0859,1.9248,1.7892,1.7892,3.1347,1.68,-0.10919999999999996,-1.4547
20120613,3.1322,2.826,2.5108,2.5092,2.3511,2.1873,2.0838,1.9227,1.788,1.788,3.1322,1.71,-0.07800000000000007,-1.4222000000000001
20120614,3.1296,2.8218,2.5101,2.5073,2.3484,2.1859,2.0819,1.9208,1.787,1.787,3.1296,1.7,-0.08699999999999997,-1.4296
20120615,3.1268,2.8174,2.5093,2.5055,2.3456,2.1844,2.0798,1.9186,1.786,1.786,3.1268,1.71,-0.07600000000000007,-1.4167999999999998
20120618,3.1242,2.8131,2.5085,2.5037,2.343,2.1829,2.0776,1.9166,1.7852,1.7852,3.1242,1.72,-0.06519999999999992,-1.4042000000000001
20120619,3.1215,2.8087,2.5078,2.5019,2.3404,2.1814,2.0754,1.9147,1.7848,1.7848,3.1215,1.71,-0.07479999999999998,-1.4115000000000002
20120620,3.1187,2.8044,2.5071,2.5001,2.3378,2.1798,2.0733,1.9128,1.7844,1.7844,3.1187,1.71,-0.07440000000000002,-1.4087
20120621,3.1159,2.8003,2.5065,2.4982,2.335,2.1783,2.0712,1.911,1.7843,1.7843,3.1159,1.69,-0.09430000000000005,-1.4259
20120625,3.1131,2.7961,2.5058,2.4962,2.3323,2.1768,2.069,1.909,1.7839,1.7839,3.1131,1.66,-0.12390000000000012,-1.4531000000000003
20120626,3.1103,2.792,2.5051,2.4941,2.3296,2.1751,2.0669,1.9068,1.7831,1.7831,3.1103,1.67,-0.11309999999999998,-1.4403000000000001
20120627,3.1076,2.788,2.5044,2.492,2.327,2.1734,2.0647,1.9046,1.7825,1.7825,3.1076,1.66,-0.12250000000000005,-1.4476000000000002
20120628,3.105,2.7839,2.5037,2.4899,2.3245,2.1718,2.0625,1.9021,1.782,1.782,3.105,1.65,-0.13200000000000012,-1.455
20120629,3.1024,2.7797,2.5029,2.4878,2.3219,2.1701,2.0603,1.8995,1.7814,1.7814,3.1024,1.67,-0.11140000000000017,-1.4324
20120702,3.0997,2.7754,2.5022,2.4856,2.3196,2.1684,2.0582,1.8969,1.7808,1.7808,3.0997,1.67,-0.11080000000000001,-1.4297
20120703,3.0972,2.771,2.5016,2.4834,2.3171,2.1668,2.0563,1.8945,1.7803,1.7803,3.0972,1.67,-0.11030000000000006,-1.4272
20120704,3.0947,2.7666,2.5011,2.4812,2.3146,2.1654,2.0545,1.892,1.78,1.78,3.0947,1.67,-0.1100000000000001,-1.4247
20120705,3.0923,2.7622,2.5006,2.4789,2.3121,2.1641,2.0526,1.8895,1.7797,1.7797,3.0923,1.65,-0.12970000000000015,-1.4423
20120706,3.0898,2.7577,2.5,2.4766,2.3095,2.1627,2.0506,1.8868,1.7792,1.7792,3.0898,1.67,-0.10919999999999996,-1.4198
20120709,3.0874,2.7533,2.4995,2.4742,2.3068,2.1614,2.0486,1.8841,1.7787,1.7787,3.0874,1.63,-0.14870000000000005,-1.4574000000000003
20120710,3.0851,2.7488,2.499,2.4717,2.304,2.16,2.0464,1.8813,1.778,1.778,3.0851,1.63,-0.14800000000000013,-1.4551000000000003
20120711,3.0827,2.7444,2.4984,2.4692,2.3012,2.1586,2.0442,1.8785,1.7775,1.7775,3.0827,1.64,-0.13750000000000018,-1.4427
20120712,3.0802,2.7399,2.4978,2.4667,2.2984,2.1571,2.0421,1.8758,1.7769,1.7769,3.0802,1.64,-0.13690000000000002,-1.4402000000000001
20120713,3.0777,2.7353,2.4972,2.4643,2.2956,2.1556,2.04,1.873,1.7759,1.7759,3.0777,1.64,-0.13590000000000013,-1.4377000000000002
20120716,3.0752,2.7308,2.4965,2.4618,2.2928,2.154,2.0379,1.8705,1.7746,1.7746,3.0752,1.62,-0.15459999999999985,-1.4552
20120717,3.0726,2.7262,2.4959,2.4592,2.2901,2.1524,2.0358,1.8677,1.7731,1.7731,3.0726,1.63,-0.1431,-1.4426
20120718,3.07,2.7215,2.4953,2.4568,2.2875,2.1508,2.0336,1.8649,1.7717,1.7717,3.07,1.63,-0.14170000000000016,-1.44
20120719,3.0675,2.7169,2.4947,2.4543,2.2847,2.1492,2.0315,1.862,1.7706,1.7706,3.0675,1.65,-0.12060000000000004,-1.4175
20120720,3.065,2.7122,2.4941,2.4517,2.2819,2.1477,2.0294,1.8593,1.7698,1.7698,3.065,1.63,-0.13980000000000015,-1.435
20120723,3.0624,2.7076,2.4935,2.4491,2.2793,2.1462,2.0275,1.8566,1.7684,1.7684,3.0624,1.61,-0.15839999999999987,-1.4523999999999997
20120724,3.0598,2.7032,2.4928,2.4465,2.2766,2.1447,2.0256,1.8538,1.7669,1.7669,3.0598,1.61,-0.15689999999999982,-1.4498
20120725,3.0571,2.6989,2.4921,2.4437,2.2738,2.1429,2.0235,1.8511,1.7652,1.7652,3.0571,1.61,-0.1552,-1.4471
20120726,3.0542,2.6946,2.4913,2.4411,2.271,2.1412,2.0217,1.8483,1.7634,1.7634,3.0542,1.6,-0.1634,-1.4541999999999997
20120727,3.0513,2.6905,2.4906,2.4383,2.2682,2.1394,2.0197,1.8458,1.7618,1.7618,3.0513,1.6,-0.16179999999999994,-1.4512999999999998
20120730,3.0483,2.6869,2.4898,2.4354,2.2656,2.1376,2.0177,1.8433,1.7601,1.7601,3.0483,1.59,-0.17009999999999992,-1.4582999999999997
20120731,3.0453,2.6831,2.489,2.4325,2.2629,2.1358,2.0158,1.8406,1.7584,1.7584,3.0453,1.59,-0.16839999999999988,-1.4553
20120801,3.0422,2.6793,2.4882,2.4294,2.2603,2.1339,2.0138,1.838,1.7566,1.7566,3.0422,1.6,-0.15659999999999985,-1.4421999999999997
20120802,3.0391,2.6755,2.4874,2.4264,2.2577,2.132,2.0117,1.8355,1.7546,1.7546,3.0391,1.6,-0.15459999999999985,-1.4390999999999998
20120803,3.036,2.672,2.4866,2.4237,2.2553,2.1301,2.0096,1.833,1.7526,1.7526,3.036,1.61,-0.14259999999999984,-1.426
20120806,3.033,2.6685,2.4857,2.4208,2.2529,2.1283,2.0075,1.8305,1.751,1.751,3.033,1.63,-0.121,-1.403
20120807,3.03,2.6651,2.4848,2.4178,2.2506,2.1265,2.0054,1.8282,1.7492,1.7492,3.03,1.63,-0.1192000000000002,-1.4
20120808,3.0268,2.6617,2.4838,2.4148,2.2482,2.1247,2.0033,1.8259,1.7474,1.7474,3.0268,1.63,-0.11740000000000017,-1.3968000000000003
20120809,3.0235,2.6584,2.4828,2.4118,2.246,2.1229,2.0012,1.8237,1.7456,1.7456,3.0235,1.64,-0.10560000000000014,-1.3835
20120810,3.0202,2.6547,2.4817,2.4088,2.2438,2.1212,1.999,1.822,1.7439,1.7439,3.0202,1.63,-0.11390000000000011,-1.3902
20120813,3.0169,2.651,2.4806,2.406,2.2414,2.1194,1.9967,1.8202,1.7421,1.7421,3.0169,1.61,-0.13209999999999988,-1.4069
20120814,3.0135,2.6475,2.4795,2.4033,2.239,2.1175,1.9943,1.8182,1.7401,1.7401,3.0135,1.61,-0.13009999999999988,-1.4035
20120815,3.0101,2.6439,2.4783,2.4005,2.2368,2.1158,1.9919,1.8161,1.7381,1.7381,3.0101,1.59,-0.1480999999999999,-1.4201
20120816,3.0066,2.6404,2.477,2.3978,2.2344,2.114,1.9894,1.814,1.736,1.736,3.0066,1.59,-0.1459999999999999,-1.4166
20120817,3.003,2.6367,2.4758,2.3953,2.2321,2.1123,1.987,1.8117,1.7338,1.7338,3.003,1.59,-0.14379999999999993,-1.413
20120820,2.9995,2.633,2.4748,2.3927,2.2297,2.1105,1.9845,1.8095,1.7315,1.7315,2.9995,1.58,-0.15149999999999997,-1.4194999999999998
20120821,2.9961,2.6294,2.4737,2.3903,2.2273,2.1086,1.9821,1.8073,1.7289,1.7289,2.9961,1.59,-0.13890000000000002,-1.4061000000000001
20120822,2.9928,2.6258,2.4726,2.3881,2.2249,2.1068,1.9798,1.8052,1.7265,1.7265,2.9928,1.58,-0.14649999999999985,-1.4127999999999998
20120823,2.9892,2.6224,2.4714,2.3858,2.2224,2.1049,1.9774,1.8032,1.7238,1.7238,2.9892,1.58,-0.14379999999999993,-1.4091999999999998
20120824,2.9857,2.6192,2.4703,2.3838,2.22,2.1029,1.975,1.8014,1.721,1.721,2.9857,1.56,-0.16100000000000003,-1.4257
20120827,2.982,2.616,2.4692,2.3815,2.2175,2.101,1.9725,1.7993,1.718,1.718,2.982,1.52,-0.19799999999999995,-1.4620000000000002
20120828,2.9783,2.6125,2.4682,2.3792,2.2149,2.0991,1.9698,1.797,1.7149,1.7149,2.9783,1.53,-0.18490000000000006,-1.4483
20120829,2.9746,2.6092,2.4673,2.3768,2.2123,2.0972,1.9672,1.7947,1.7119,1.7119,2.9746,1.51,-0.20189999999999997,-1.4646000000000001
20120830,2.9708,2.6057,2.4663,2.3746,2.2097,2.0953,1.9645,1.7923,1.7084,1.7084,2.9708,1.5,-0.20839999999999992,-1.4708
20120831,2.967,2.6022,2.4653,2.3723,2.207,2.0934,1.9618,1.7901,1.7051,1.7051,2.967,1.49,-0.21510000000000007,-1.477
20120903,2.9632,2.5988,2.4641,2.3699,2.2043,2.0915,1.9589,1.7878,1.7018,1.7018,2.9632,1.49,-0.2118,-1.4732
20120904,2.9594,2.5954,2.4629,2.3678,2.2017,2.0895,1.9559,1.7856,1.6986,1.6986,2.9594,1.48,-0.21860000000000013,-1.4794
20120905,2.9556,2.5919,2.4618,2.3659,2.1991,2.0876,1.953,1.7833,1.6952,1.6952,2.9556,1.48,-0.21520000000000006,-1.4756
20120906,2.9517,2.5885,2.4607,2.364,2.1964,2.0857,1.9501,1.7811,1.6917,1.6917,2.9517,1.49,-0.2017,-1.4617000000000002
20120907,2.9478,2.5853,2.4596,2.362,2.1938,2.0838,1.9473,1.7791,1.6884,1.6884,2.9478,1.54,-0.14839999999999987,-1.4078
20120910,2.9439,2.5821,2.4586,2.36,2.1912,2.082,1.9447,1.7773,1.6852,1.6852,2.9439,1.54,-0.1452,-1.4039000000000001
20120911,2.94,2.5791,2.4576,2.3579,2.1887,2.0801,1.9422,1.7755,1.6825,1.6825,2.94,1.53,-0.15250000000000008,-1.41
20120912,2.9362,2.5761,2.4566,2.3558,2.1862,2.0781,1.9395,1.7736,1.6798,1.6798,2.9362,1.54,-0.13979999999999992,-1.3961999999999999
20120913,2.9323,2.5731,2.4555,2.3536,2.1837,2.0762,1.937,1.7717,1.677,1.677,2.9323,1.52,-0.15700000000000003,-1.4123
20120914,2.9286,2.5703,2.4544,2.3513,2.1812,2.0744,1.9344,1.7699,1.6741,1.6741,2.9286,1.54,-0.13409999999999989,-1.3885999999999998
20120917,2.9249,2.5676,2.4532,2.3491,2.1787,2.0725,1.9318,1.7681,1.6716,1.6716,2.9249,1.5,-0.17159999999999997,-1.4249
20120918,2.921,2.5648,2.452,2.3468,2.1761,2.0706,1.9292,1.7661,1.6687,1.6687,2.921,1.49,-0.17870000000000008,-1.4309999999999998
20120919,2.9171,2.562,2.4508,2.3444,2.1734,2.0686,1.9264,1.7641,1.6657,1.6657,2.9171,1.5,-0.16569999999999996,-1.4171
20120920,2.9132,2.5592,2.4495,2.342,2.1708,2.0667,1.9237,1.7623,1.6631,1.6631,2.9132,1.47,-0.19310000000000005,-1.4431999999999998
20120921,2.9091,2.5566,2.4481,2.3396,2.1681,2.0648,1.9208,1.7602,1.6603,1.6603,2.9091,1.47,-0.19030000000000014,-1.4391
20120924,2.9051,2.554,2.4468,2.3371,2.1655,2.0629,1.9179,1.758,1.6575,1.6575,2.9051,1.48,-0.1775,-1.4251
20120925,2.9011,2.5514,2.4455,2.3348,2.1629,2.061,1.9152,1.7561,1.6552,1.6552,2.9011,1.47,-0.18520000000000003,-1.4311
20120926,2.897,2.549,2.4442,2.3325,2.1603,2.0592,1.9124,1.7541,1.6531,1.6531,2.897,1.46,-0.19310000000000005,-1.4369999999999998
20120927,2.8929,2.5465,2.4429,2.3302,2.1576,2.0572,1.9097,1.7523,1.6509,1.6509,2.8929,1.49,-0.16090000000000004,-1.4029
20120928,2.8889,2.544,2.4416,2.3281,2.155,2.0553,1.907,1.7505,1.6488,1.6488,2.8889,1.52,-0.12880000000000003,-1.3689
20121008,2.885,2.5418,2.4402,2.3259,2.1524,2.0535,1.9043,1.7488,1.6469,1.6469,2.885,1.51,-0.13690000000000002,-1.3749999999999998
20121009,2.881,2.5395,2.4389,2.3238,2.1497,2.0516,1.9015,1.7472,1.6451,1.6451,2.881,1.54,-0.10509999999999997,-1.3409999999999997
20121010,2.8769,2.5371,2.4376,2.3218,2.1471,2.0496,1.8988,1.7458,1.6434,1.6434,2.8769,1.54,-0.10339999999999994,-1.3369
20121011,2.8727,2.5345,2.4363,2.3199,2.1445,2.0475,1.8962,1.7443,1.6416,1.6416,2.8727,1.53,-0.11159999999999992,-1.3427
20121012,2.8684,2.532,2.435,2.3179,2.1419,2.0453,1.8934,1.7429,1.6396,1.6396,2.8684,1.53,-0.10959999999999992,-1.3383999999999998
20121015,2.864,2.5296,2.4338,2.3157,2.1394,2.043,1.8907,1.7411,1.6375,1.6375,2.864,1.53,-0.10749999999999993,-1.3339999999999999
20121016,2.8595,2.5272,2.4324,2.3135,2.1368,2.0407,1.8879,1.7394,1.6353,1.6353,2.8595,1.53,-0.10529999999999995,-1.3295000000000001
20121017,2.8551,2.5248,2.431,2.3113,2.1343,2.0382,1.8851,1.7376,1.6334,1.6334,2.8551,1.53,-0.10339999999999994,-1.3251000000000002
20121018,2.8505,2.5226,2.4295,2.309,2.1317,2.0358,1.8823,1.7359,1.6311,1.6311,2.8505,1.55,-0.08109999999999995,-1.3004999999999998
20121019,2.8459,2.5204,2.4281,2.3067,2.1291,2.0333,1.8797,1.7343,1.6291,1.6291,2.8459,1.55,-0.07909999999999995,-1.2958999999999998
20121022,2.8414,2.5182,2.4267,2.3045,2.1266,2.0308,1.8771,1.7328,1.6269,1.6269,2.8414,1.55,-0.07689999999999997,-1.2914
20121023,2.8371,2.5161,2.4252,2.3021,2.1241,2.0284,1.8745,1.7315,1.6248,1.6248,2.8371,1.54,-0.08479999999999999,-1.2971
20121024,2.8328,2.5142,2.4238,2.2997,2.1218,2.026,1.8719,1.7301,1.6225,1.6225,2.8328,1.54,-0.08250000000000002,-1.2928000000000002
20121025,2.8287,2.5122,2.4223,2.2973,2.1195,2.0234,1.8693,1.7286,1.6202,1.6202,2.8287,1.53,-0.09020000000000006,-1.2987
20121026,2.8243,2.5101,2.421,2.2949,2.1172,2.0209,1.8668,1.7269,1.618,1.618,2.8243,1.5,-0.1180000000000001,-1.3243
20121029,2.8198,2.5079,2.4196,2.2924,2.1148,2.0183,1.8643,1.7251,1.6157,1.6157,2.8198,1.48,-0.13569999999999993,-1.3397999999999999
20121030,2.8156,2.5053,2.4182,2.2899,2.1125,2.0159,1.8619,1.7232,1.6133,1.6133,2.8156,1.48,-0.13329999999999997,-1.3356
20121031,2.8114,2.5028,2.4168,2.2875,2.1102,2.0135,1.8595,1.7212,1.6109,1.6109,2.8114,1.46,-0.15090000000000003,-1.3514
20121101,2.807,2.5004,2.4155,2.2851,2.1079,2.011,1.8571,1.7193,1.6083,1.6083,2.807,1.49,-0.11830000000000007,-1.317
20121102,2.8026,2.4979,2.4142,2.2828,2.1058,2.0086,1.8549,1.7175,1.6059,1.6059,2.8026,1.5,-0.1059000000000001,-1.3026
20121105,2.7983,2.4953,2.4128,2.2807,2.1037,2.0063,1.8527,1.7156,1.6037,1.6037,2.7983,1.49,-0.11369999999999991,-1.3082999999999998
20121106,2.7939,2.4927,2.4114,2.2784,2.1018,2.0039,1.8505,1.7137,1.6016,1.6016,2.7939,1.49,-0.11159999999999992,-1.3038999999999998
20121107,2.7896,2.4901,2.4099,2.2761,2.0998,2.0013,1.8483,1.7117,1.5994,1.5994,2.7896,1.49,-0.10939999999999994,-1.2996
20121108,2.7856,2.4876,2.4084,2.2737,2.0979,1.9988,1.8461,1.7098,1.5974,1.5974,2.7856,1.47,-0.12739999999999996,-1.3156
20121109,2.7815,2.485,2.4069,2.2713,2.096,1.9962,1.8438,1.7078,1.5952,1.5952,2.7815,1.47,-0.12519999999999998,-1.3114999999999999
20121112,2.7775,2.4825,2.4054,2.2689,2.0943,1.9937,1.8416,1.7057,1.5932,1.5932,2.7775,1.47,-0.12319999999999998,-1.3074999999999999
20121113,2.7736,2.48,2.4039,2.2664,2.0925,1.9911,1.8393,1.7039,1.5913,1.5913,2.7736,1.45,-0.14129999999999998,-1.3236
20121114,2.7698,2.4775,2.4023,2.2639,2.0908,1.9887,1.837,1.7018,1.5891,1.5891,2.7698,1.46,-0.1291,-1.3098
20121115,2.7661,2.475,2.4007,2.2615,2.089,1.9864,1.8348,1.6998,1.5871,1.5871,2.7661,1.44,-0.1471,-1.3260999999999998
20121116,2.7624,2.4724,2.3991,2.259,2.0872,1.9842,1.8324,1.6976,1.585,1.585,2.7624,1.43,-0.15500000000000003,-1.3324
20121119,2.7584,2.4698,2.3975,2.2565,2.0854,1.9821,1.8301,1.6955,1.5826,1.5826,2.7584,1.43,-0.15260000000000007,-1.3284
20121120,2.7545,2.4673,2.3958,2.2539,2.0837,1.9799,1.8277,1.6935,1.5803,1.5803,2.7545,1.42,-0.1603000000000001,-1.3345000000000002
20121121,2.7506,2.4649,2.3942,2.2513,2.082,1.9777,1.8256,1.6916,1.578,1.578,2.7506,1.44,-0.13800000000000012,-1.3106
20121122,2.7464,2.4624,2.3926,2.2486,2.0803,1.9756,1.8234,1.6898,1.576,1.576,2.7464,1.43,-0.14600000000000013,-1.3164
20121123,2.742,2.46,2.391,2.2459,2.0787,1.9735,1.8213,1.6879,1.5737,1.5737,2.742,1.43,-0.14370000000000016,-1.312
20121126,2.7378,2.4576,2.3894,2.2433,2.077,1.9714,1.8193,1.6861,1.5712,1.5712,2.7378,1.43,-0.1412,-1.3078
20121127,2.7338,2.4553,2.3879,2.2405,2.0752,1.9692,1.8172,1.6843,1.5688,1.5688,2.7338,1.41,-0.15880000000000005,-1.3238
20121128,2.7298,2.453,2.3863,2.238,2.0735,1.967,1.8151,1.6824,1.5662,1.5662,2.7298,1.4,-0.16620000000000013,-1.3298
20121129,2.7258,2.4506,2.3846,2.2353,2.0717,1.9648,1.8129,1.6805,1.5636,1.5636,2.7258,1.39,-0.1736000000000002,-1.3358
20121130,2.7219,2.4482,2.3829,2.2328,2.0698,1.9627,1.8107,1.6785,1.5612,1.5612,2.7219,1.41,-0.1512,-1.3119000000000003
20121203,2.7181,2.4458,2.3811,2.2304,2.068,1.9606,1.8086,1.6768,1.559,1.559,2.7181,1.39,-0.16900000000000004,-1.3281000000000003
20121204,2.714,2.4434,2.3793,2.2278,2.0662,1.9584,1.8064,1.6748,1.5566,1.5566,2.714,1.4,-0.15660000000000007,-1.314
20121205,2.7101,2.441,2.3774,2.2252,2.0645,1.9563,1.8042,1.673,1.5543,1.5543,2.7101,1.44,-0.11430000000000007,-1.2701000000000002
20121206,2.7062,2.4387,2.3756,2.2226,2.0628,1.9542,1.8021,1.6714,1.5525,1.5525,2.7062,1.44,-0.11250000000000004,-1.2662
20121207,2.7023,2.4364,2.3738,2.22,2.0612,1.952,1.8,1.6698,1.5504,1.5504,2.7023,1.46,-0.09040000000000004,-1.2423000000000002
20121210,2.6983,2.4341,2.3719,2.2174,2.0596,1.95,1.798,1.6683,1.5486,1.5486,2.6983,1.48,-0.0686,-1.2183000000000002
20121211,2.6943,2.4322,2.3701,2.2148,2.058,1.9481,1.7961,1.6668,1.5467,1.5467,2.6943,1.47,-0.07669999999999999,-1.2243000000000002
20121212,2.6902,2.4303,2.3682,2.2122,2.0565,1.9461,1.794,1.6654,1.5448,1.5448,2.6902,1.48,-0.06479999999999997,-1.2102
20121213,2.686,2.4284,2.3665,2.2097,2.0549,1.944,1.792,1.6641,1.543,1.543,2.686,1.46,-0.08299999999999996,-1.226
20121214,2.6819,2.4267,2.3646,2.2071,2.0533,1.9418,1.7901,1.6628,1.5408,1.5408,2.6819,1.53,-0.01079999999999992,-1.1519000000000001
20121217,2.6779,2.4249,2.3628,2.2047,2.0517,1.9398,1.7883,1.6619,1.5393,1.5393,2.6779,1.53,-0.009299999999999864,-1.1479000000000001
20121218,2.674,2.4233,2.361,2.2022,2.0502,1.9378,1.7866,1.6611,1.5379,1.5379,2.674,1.54,0.0020999999999999908,-1.134
20121219,2.6701,2.4215,2.3591,2.1997,2.0488,1.9359,1.7848,1.6602,1.5366,1.5366,2.6701,1.53,-0.006599999999999939,-1.1401000000000001
20121220,2.6664,2.4199,2.3572,2.1972,2.0472,1.9341,1.7831,1.6593,1.5356,1.5356,2.6664,1.54,0.0043999999999999595,-1.1263999999999998
20121221,2.6627,2.4182,2.3553,2.1949,2.0456,1.9321,1.7812,1.6585,1.5345,1.5345,2.6627,1.53,-0.0044999999999999485,-1.1327
20121224,2.6589,2.4165,2.3533,2.1926,2.0441,1.9302,1.7792,1.6577,1.5334,1.5334,2.6589,1.53,-0.0034000000000000696,-1.1289
20121225,2.6549,2.4148,2.3513,2.1904,2.0425,1.9284,1.7771,1.6569,1.5325,1.5325,2.6549,1.57,0.03750000000000009,-1.0849
20121226,2.651,2.4131,2.3493,2.1882,2.0411,1.9266,1.7752,1.6562,1.5316,1.5316,2.651,1.57,0.03839999999999999,-1.0809999999999997
20121227,2.6469,2.4113,2.3473,2.1861,2.0396,1.9249,1.7733,1.6556,1.5308,1.5308,2.6469,1.56,0.029200000000000115,-1.0869
20121228,2.6429,2.4097,2.3453,2.1838,2.0383,1.9233,1.7713,1.655,1.5299,1.5299,2.6429,1.58,0.05010000000000003,-1.0629
20121231,2.6389,2.4081,2.3433,2.1816,2.0371,1.9217,1.7694,1.6544,1.5292,1.5292,2.6389,1.61,0.0808000000000002,-1.0289
20130104,2.6348,2.4066,2.3412,2.1794,2.036,1.9202,1.7675,1.654,1.5289,1.5289,2.6348,1.61,0.08110000000000017,-1.0247999999999997
20130107,2.6308,2.4052,2.3391,2.1771,2.0348,1.9186,1.7655,1.6535,1.5284,1.5284,2.6308,1.62,0.09160000000000013,-1.0107999999999997
20130108,2.6268,2.4037,2.3369,2.1747,2.0337,1.9169,1.7636,1.6532,1.5283,1.5283,2.6268,1.61,0.0817000000000001,-1.0167999999999997
20130109,2.6227,2.4022,2.3347,2.1723,2.0325,1.9152,1.7617,1.6528,1.5281,1.5281,2.6227,1.61,0.08190000000000008,-1.0127
20130110,2.6187,2.4006,2.3326,2.17,2.0312,1.9136,1.7598,1.6524,1.5279,1.5279,2.6187,1.61,0.08210000000000006,-1.0087
20130111,2.6145,2.3989,2.3305,2.1676,2.03,1.9119,1.7579,1.6518,1.5276,1.5276,2.6145,1.59,0.06240000000000001,-1.0245
