trade_date,pb1220,pb1098,pb854,pb732,pb610,pb488,pb366,pb244,pb122,min1,max1,pb1,mindif,maxdif
19981108,4.669,4.6268,4.8169,4.8779,4.5808,4.2206,4.195,4.2983,4.1536,4.1536,4.8779,4.584,0.43039999999999967,-0.2939000000000007
19981109,4.6688,4.6265,4.818,4.8766,4.5767,4.2226,4.1964,4.3002,4.1566,4.1566,4.8766,4.5769,0.4203000000000001,-0.29969999999999963
19981110,4.6685,4.6261,4.8191,4.8757,4.5726,4.2243,4.1976,4.3022,4.1587,4.1587,4.8757,4.5625,0.4038000000000004,-0.31320000000000014
19981111,4.6681,4.6257,4.8197,4.8746,4.5685,4.2259,4.1988,4.3044,4.1606,4.1606,4.8746,4.4766,0.3160000000000007,-0.3979999999999997
19981112,4.6675,4.6253,4.8204,4.8727,4.5642,4.2275,4.1997,4.3066,4.1619,4.1619,4.8727,4.5769,0.41500000000000004,-0.29579999999999984
19981113,4.6669,4.625,4.8212,4.871,4.5601,4.2292,4.2008,4.3091,4.1644,4.1644,4.871,4.584,0.4196,-0.2870000000000008
19981114,4.6664,4.6248,4.8223,4.8693,4.5558,4.2308,4.2019,4.3113,4.1674,4.1674,4.8693,4.584,0.41659999999999986,-0.28530000000000033
19981115,4.6658,4.6246,4.8232,4.8674,4.5519,4.2325,4.2033,4.3136,4.1694,4.1694,4.8674,4.584,0.4145999999999992,-0.2834000000000003
19981116,4.6652,4.6244,4.8241,4.8654,4.5478,4.2339,4.2049,4.3159,4.1722,4.1722,4.8654,4.5411,0.3689,-0.32430000000000003
19981117,4.6647,4.6242,4.825,4.8635,4.5435,4.2352,4.2059,4.3179,4.175,4.175,4.8635,4.4623,0.2873000000000001,-0.4012000000000002
19981118,4.6641,4.6239,4.8258,4.8617,4.5392,4.2366,4.2068,4.3196,4.1772,4.1772,4.8617,4.5912,0.4139999999999997,-0.2705000000000002
19981119,4.6637,4.6239,4.8267,4.8603,4.5352,4.2378,4.208,4.3215,4.1804,4.1804,4.8603,4.5697,0.3893000000000004,-0.2905999999999995
19981120,4.6632,4.6239,4.8276,4.8589,4.5314,4.2386,4.2094,4.3236,4.1832,4.1832,4.8589,4.4694,0.2862,-0.38949999999999996
19981121,4.6627,4.6239,4.8283,4.8573,4.5276,4.2393,4.2108,4.3256,4.1847,4.1847,4.8573,4.4694,0.28469999999999995,-0.38790000000000013
19981122,4.6622,4.6238,4.8288,4.8553,4.5239,4.2399,4.2122,4.3275,4.1854,4.1854,4.8553,4.4694,0.2840000000000007,-0.38589999999999947
19981123,4.6615,4.6237,4.8293,4.8523,4.5197,4.24,4.2137,4.3294,4.1854,4.1854,4.8523,4.4551,0.2697000000000003,-0.3971999999999998
19981124,4.6608,4.6237,4.8297,4.8483,4.5155,4.2399,4.2154,4.3315,4.1858,4.1858,4.8483,4.4336,0.2477999999999998,-0.41469999999999985
19981125,4.6601,4.6236,4.8299,4.8456,4.5113,4.2406,4.2171,4.3332,4.1861,4.1861,4.8456,4.4408,0.2547000000000006,-0.4047999999999998
19981126,4.6595,4.6235,4.8302,4.843,4.5072,4.2417,4.2187,4.3352,4.1864,4.1864,4.843,4.4336,0.2472000000000003,-0.40939999999999976
19981127,4.6588,4.6234,4.8304,4.8405,4.5032,4.2427,4.2207,4.3362,4.187,4.187,4.8405,4.3978,0.21079999999999988,-0.4426999999999994
19981128,4.6582,4.6233,4.8308,4.8379,4.4993,4.2435,4.2224,4.3372,4.1866,4.1866,4.8379,4.3978,0.21119999999999983,-0.44010000000000016
19981129,4.6575,4.6234,4.8313,4.8345,4.4948,4.2444,4.2241,4.3383,4.1869,4.1869,4.8345,4.3978,0.21090000000000053,-0.4367000000000001
19981130,4.6568,4.6234,4.8319,4.8312,4.4906,4.2454,4.2259,4.3393,4.1877,4.1877,4.8319,4.3477,0.15999999999999925,-0.4842000000000004
19981201,4.6561,4.6234,4.8324,4.828,4.4863,4.2462,4.2274,4.3396,4.1879,4.1879,4.8324,4.3477,0.15979999999999972,-0.48470000000000013
19981202,4.6554,4.6234,4.8323,4.8248,4.482,4.2466,4.229,4.3405,4.1882,4.1882,4.8323,4.3978,0.2096,-0.4344999999999999
19981203,4.6548,4.6235,4.8323,4.8208,4.4768,4.2473,4.2306,4.3414,4.1888,4.1888,4.8323,4.3477,0.15890000000000004,-0.48460000000000036
19981204,4.6541,4.6236,4.8321,4.8167,4.4717,4.2478,4.2323,4.3416,4.1882,4.1882,4.8321,4.276,0.08779999999999966,-0.5560999999999998
19981205,4.6534,4.6237,4.8319,4.8126,4.4664,4.2483,4.2339,4.3409,4.1873,4.1873,4.8319,4.276,0.08870000000000022,-0.5559000000000003
19981206,4.6527,4.6237,4.8318,4.8071,4.4615,4.2487,4.2352,4.3401,4.185,4.185,4.8318,4.276,0.09100000000000019,-0.5558000000000005
19981207,4.6519,4.6238,4.8317,4.8011,4.4567,4.2489,4.2368,4.3394,4.1832,4.1832,4.8317,4.2904,0.10719999999999974,-0.5412999999999997
19981208,4.6513,4.6239,4.8316,4.7945,4.452,4.2493,4.2382,4.3384,4.1823,4.1823,4.8316,4.4479,0.26560000000000006,-0.38370000000000015
19981209,4.6507,4.6241,4.8316,4.7872,4.4475,4.2502,4.24,4.3384,4.1827,4.1827,4.8316,4.405,0.2223000000000006,-0.42659999999999965
19981210,4.6501,4.6243,4.8315,4.7795,4.4431,4.2509,4.2417,4.3367,4.1827,4.1827,4.8315,4.3333,0.15060000000000073,-0.49819999999999975
19981211,4.6494,4.6244,4.8315,4.7717,4.4387,4.251,4.2434,4.3363,4.1833,4.1833,4.8315,4.3333,0.15000000000000036,-0.49819999999999975
19981212,4.6488,4.6246,4.8313,4.7639,4.434,4.2511,4.2448,4.3359,4.185,4.185,4.8313,4.3333,0.14830000000000076,-0.49799999999999933
19981213,4.6481,4.6247,4.8312,4.7562,4.4294,4.2512,4.2461,4.3354,4.1871,4.1871,4.8312,4.3333,0.14620000000000033,-0.49789999999999957
19981214,4.6474,4.6248,4.8312,4.7489,4.4251,4.2511,4.2475,4.335,4.1893,4.1893,4.8312,4.3333,0.14400000000000013,-0.49789999999999957
19981215,4.6468,4.6249,4.8311,4.7416,4.4208,4.2514,4.249,4.3351,4.1926,4.1926,4.8311,4.3692,0.17660000000000053,-0.4619
19981216,4.6462,4.625,4.8311,4.7354,4.4166,4.2522,4.2505,4.3352,4.1962,4.1962,4.8311,4.3405,0.14429999999999943,-0.4906000000000006
19981217,4.6455,4.6252,4.8312,4.7304,4.4118,4.2524,4.252,4.3352,4.1995,4.1995,4.8312,4.2546,0.05510000000000037,-0.5766
19981218,4.6447,4.6253,4.8312,4.7254,4.4066,4.2527,4.2531,4.3351,4.2054,4.2054,4.8312,4.2331,0.02770000000000028,-0.5980999999999996
19981219,4.644,4.6255,4.8313,4.7203,4.4017,4.253,4.2537,4.3348,4.2103,4.2103,4.8313,4.2331,0.022800000000000153,-0.5981999999999994
19981220,4.643,4.6257,4.8315,4.7163,4.3965,4.2533,4.2548,4.3336,4.2138,4.2138,4.8315,4.2331,0.019300000000000317,-0.5983999999999998
19981221,4.642,4.6259,4.8317,4.7133,4.3911,4.2537,4.2559,4.3324,4.2168,4.2168,4.8317,4.1973,-0.01949999999999985,-0.6343999999999994
19981222,4.6408,4.6261,4.8318,4.7093,4.3857,4.2539,4.2567,4.3309,4.2193,4.2193,4.8318,4.319,0.09970000000000034,-0.5128000000000004
19981223,4.6398,4.6264,4.8323,4.7065,4.3805,4.254,4.2579,4.3301,4.2229,4.2229,4.8323,4.2187,-0.0041999999999999815,-0.6135999999999999
19981224,4.6388,4.6267,4.8326,4.7044,4.3739,4.2538,4.2588,4.3277,4.2256,4.2256,4.8326,4.1758,-0.04980000000000029,-0.6568000000000005
19981225,4.6378,4.6269,4.8329,4.7022,4.3678,4.2536,4.2599,4.3259,4.2279,4.2279,4.8329,4.1614,-0.06649999999999956,-0.6715
19981226,4.6368,4.6271,4.8333,4.7,4.3625,4.2534,4.2609,4.3246,4.2286,4.2286,4.8333,4.1614,-0.0671999999999997,-0.6718999999999999
19981227,4.6359,4.6273,4.834,4.6982,4.3571,4.2533,4.2615,4.3234,4.2303,4.2303,4.834,4.1614,-0.0688999999999993,-0.6725999999999992
19981228,4.6355,4.6276,4.8347,4.6969,4.3524,4.2526,4.2619,4.3221,4.233,4.233,4.8347,4.1901,-0.042899999999999494,-0.6445999999999996
19981229,4.6352,4.6278,4.8357,4.695,4.3478,4.2513,4.2622,4.3209,4.2369,4.2369,4.8357,4.1829,-0.05400000000000027,-0.6528
19981230,4.6349,4.6281,4.8369,4.6926,4.3431,4.2498,4.2625,4.32,4.2407,4.2407,4.8369,4.2259,-0.014800000000000146,-0.6109999999999998
19981231,4.6345,4.6285,4.8381,4.6907,4.3397,4.2483,4.2629,4.3194,4.2449,4.2449,4.8381,4.2904,0.04549999999999965,-0.5476999999999999
19990101,4.6342,4.629,4.8393,4.6888,4.3353,4.2464,4.2637,4.3186,4.2489,4.2464,4.8393,4.2904,0.043999999999999595,-0.5488999999999997
19990102,4.6338,4.6295,4.8405,4.687,4.3317,4.2444,4.2644,4.3178,4.2524,4.2444,4.8405,4.2904,0.04600000000000026,-0.5500999999999996
19990103,4.6335,4.63,4.8416,4.6851,4.3281,4.2424,4.2648,4.3171,4.2562,4.2424,4.8416,4.2904,0.04800000000000004,-0.5511999999999997
19990104,4.6333,4.6306,4.8427,4.6832,4.3246,4.2402,4.2652,4.3163,4.2599,4.2402,4.8427,4.1471,-0.09309999999999974,-0.6955999999999998
19990105,4.6329,4.6311,4.8437,4.681,4.3207,4.2378,4.2653,4.3154,4.2622,4.2378,4.8437,4.1901,-0.047699999999999854,-0.6536
19990106,4.6323,4.6316,4.8446,4.6792,4.317,4.2354,4.2655,4.3146,4.2648,4.2354,4.8446,4.1973,-0.03810000000000002,-0.6472999999999995
19990107,4.6318,4.6321,4.8454,4.6774,4.3134,4.2335,4.2656,4.3134,4.2675,4.2335,4.8454,4.1973,-0.03620000000000001,-0.6480999999999995
19990108,4.6313,4.6327,4.8459,4.6755,4.3097,4.2316,4.2661,4.3126,4.2698,4.2316,4.8459,4.2546,0.022999999999999687,-0.5913000000000004
19990109,4.6308,4.6334,4.8464,4.6738,4.306,4.2298,4.2666,4.3111,4.2731,4.2298,4.8464,4.2546,0.024799999999999933,-0.5918000000000001
19990110,4.6303,4.634,4.8468,4.6724,4.3032,4.228,4.2668,4.3096,4.276,4.228,4.8468,4.2546,0.02660000000000018,-0.5922000000000001
19990111,4.6299,4.6346,4.8473,4.6709,4.3001,4.2264,4.2672,4.308,4.2787,4.2264,4.8473,4.2975,0.07110000000000039,-0.5497999999999994
19990112,4.6294,4.6354,4.8478,4.6694,4.2971,4.2251,4.2678,4.3068,4.2807,4.2251,4.8478,4.276,0.0508999999999995,-0.5718000000000005
19990113,4.6289,4.6361,4.8483,4.6673,4.2941,4.2231,4.2684,4.3057,4.2826,4.2231,4.8483,4.2975,0.07440000000000069,-0.5507999999999997
19990114,4.6286,4.6369,4.8489,4.6646,4.2907,4.2218,4.269,4.3043,4.2847,4.2218,4.8489,4.3119,0.09009999999999962,-0.5370000000000008
19990115,4.6283,4.6375,4.8496,4.662,4.2879,4.2209,4.27,4.3024,4.2868,4.2209,4.8496,4.362,0.14109999999999978,-0.4875999999999996
19990116,4.628,4.6383,4.8505,4.6594,4.2853,4.2201,4.2717,4.3015,4.2898,4.2201,4.8505,4.362,0.1418999999999997,-0.48850000000000016
19990117,4.6279,4.6391,4.8513,4.6569,4.2822,4.2194,4.2727,4.3005,4.2923,4.2194,4.8513,4.362,0.14259999999999984,-0.48930000000000007
19990118,4.6278,4.6397,4.8521,4.6548,4.28,4.219,4.2738,4.2996,4.2952,4.219,4.8521,4.4265,0.20749999999999957,-0.4256000000000002
19990119,4.6277,4.6403,4.8529,4.6526,4.2779,4.2187,4.2751,4.2991,4.2998,4.2187,4.8529,4.4766,0.25790000000000024,-0.37629999999999963
19990120,4.6276,4.641,4.8538,4.6505,4.2759,4.2185,4.2766,4.2987,4.3048,4.2185,4.8538,4.4121,0.1936,-0.4417
19990121,4.6274,4.6417,4.8544,4.6485,4.2737,4.2182,4.2779,4.2984,4.3092,4.2182,4.8544,4.362,0.1437999999999997,-0.49239999999999995
19990122,4.6271,4.6424,4.8551,4.6464,4.2714,4.2176,4.2792,4.2974,4.3131,4.2176,4.8551,4.319,0.10139999999999993,-0.5361000000000002
19990123,4.6268,4.6431,4.8556,4.6442,4.2689,4.2168,4.2806,4.2956,4.3167,4.2168,4.8556,4.319,0.10219999999999985,-0.5366
19990124,4.6265,4.644,4.856,4.6417,4.2673,4.2161,4.2819,4.2938,4.3188,4.2161,4.856,4.319,0.10289999999999999,-0.5369999999999999
19990125,4.6263,4.6448,4.8565,4.6394,4.2662,4.2163,4.2832,4.292,4.3214,4.2163,4.8565,4.362,0.14569999999999972,-0.4944999999999995
19990126,4.6261,4.6456,4.857,4.6373,4.2652,4.2174,4.2845,4.29,4.3234,4.2174,4.857,4.319,0.10160000000000036,-0.5380000000000003
19990127,4.6259,4.6464,4.8573,4.6352,4.2641,4.2178,4.2857,4.2879,4.3249,4.2178,4.8573,4.2689,0.05109999999999992,-0.5884
19990128,4.6256,4.6471,4.8572,4.6329,4.2635,4.218,4.2867,4.285,4.3261,4.218,4.8572,4.1758,-0.04220000000000024,-0.6814
19990129,4.6252,4.6477,4.8571,4.6304,4.2624,4.218,4.2875,4.2816,4.3264,4.218,4.8571,4.1041,-0.11390000000000011,-0.7530000000000001
19990130,4.6248,4.6483,4.8569,4.6279,4.2611,4.2179,4.288,4.2778,4.3268,4.2179,4.8569,4.1041,-0.11380000000000035,-0.7528000000000006
19990131,4.624,4.6489,4.8566,4.6255,4.2602,4.2178,4.2886,4.2741,4.3269,4.2178,4.8566,4.1041,-0.11370000000000058,-0.7525000000000004
19990201,4.6233,4.6494,4.8564,4.6231,4.2589,4.218,4.2892,4.2707,4.3271,4.218,4.8564,4.1256,-0.0923999999999996,-0.7307999999999995
19990202,4.6226,4.65,4.8562,4.6207,4.2577,4.2181,4.2898,4.2678,4.3275,4.2181,4.8562,4.1256,-0.09249999999999936,-0.7305999999999999
19990203,4.6219,4.6506,4.8559,4.6184,4.2565,4.2183,4.2905,4.2638,4.3278,4.2183,4.8559,4.1113,-0.1070000000000002,-0.7446000000000002
19990204,4.6213,4.6511,4.8557,4.6161,4.2547,4.2184,4.2911,4.2605,4.3281,4.2184,4.8557,3.9752,-0.24319999999999986,-0.8804999999999996
19990205,4.6205,4.6514,4.8553,4.6136,4.2528,4.2183,4.2913,4.257,4.3268,4.2183,4.8553,3.7603,-0.4580000000000002,-1.0949999999999998
19990206,4.6195,4.6515,4.8545,4.6108,4.2506,4.2177,4.2909,4.2527,4.3221,4.2177,4.8545,3.7603,-0.4573999999999998,-1.0941999999999998
19990207,4.6186,4.6516,4.8537,4.608,4.2483,4.2171,4.2905,4.2484,4.3178,4.2171,4.8537,3.7603,-0.4568000000000003,-1.0934
19990208,4.6176,4.6517,4.8528,4.6052,4.2469,4.2165,4.2902,4.2444,4.3131,4.2165,4.8528,3.7532,-0.4632999999999998,-1.0996000000000001
19990209,4.6167,4.6518,4.8519,4.6024,4.2454,4.2157,4.2898,4.2414,4.3092,4.2157,4.8519,3.8964,-0.31930000000000014,-0.9554999999999998
19990210,4.6159,4.6522,4.8513,4.5998,4.2442,4.2148,4.2898,4.2389,4.3063,4.2148,4.8513,3.8964,-0.31840000000000046,-0.9549000000000003
19990211,4.6152,4.6526,4.8508,4.5972,4.2428,4.2142,4.2898,4.2367,4.3035,4.2142,4.8508,3.8964,-0.3178000000000001,-0.9543999999999997
19990212,4.6144,4.6529,4.8503,4.5946,4.2417,4.2136,4.2894,4.234,4.3001,4.2136,4.8503,3.8964,-0.3171999999999997,-0.9539
19990213,4.6136,4.6533,4.849,4.592,4.2408,4.2129,4.289,4.2314,4.2963,4.2129,4.849,3.8964,-0.31650000000000045,-0.9526000000000003
19990214,4.6129,4.6536,4.8467,4.5894,4.2398,4.2123,4.2879,4.2288,4.2931,4.2123,4.8467,3.8964,-0.31590000000000007,-0.9503000000000004
19990215,4.612,4.6539,4.8444,4.5868,4.2387,4.2118,4.2868,4.2265,4.2905,4.2118,4.8444,3.8964,-0.31540000000000035,-0.9480000000000004
19990216,4.6107,4.6542,4.8421,4.5842,4.2376,4.2113,4.2859,4.2242,4.2884,4.2113,4.8421,3.8964,-0.31489999999999974,-0.9457000000000004
19990217,4.6094,4.6546,4.8389,4.5816,4.2365,4.2107,4.285,4.2221,4.2863,4.2107,4.8389,3.8964,-0.31430000000000025,-0.9424999999999999
19990218,4.6083,4.6549,4.8358,4.579,4.2353,4.21,4.2841,4.2198,4.2841,4.21,4.8358,3.8964,-0.3136000000000001,-0.9394
19990219,4.6071,4.6552,4.8319,4.5764,4.2342,4.209,4.2831,4.2172,4.2821,4.209,4.8319,3.8964,-0.31259999999999977,-0.9355000000000002
19990220,4.606,4.6555,4.8284,4.5738,4.233,4.2081,4.2815,4.2147,4.2796,4.2081,4.8284,3.8964,-0.3117000000000001,-0.9320000000000004
19990221,4.6048,4.6556,4.8252,4.5711,4.2317,4.2071,4.2804,4.2121,4.2783,4.2071,4.8252,3.8964,-0.31069999999999975,-0.9287999999999998
19990222,4.6037,4.6557,4.8221,4.5692,4.2301,4.2062,4.2792,4.2095,4.2757,4.2062,4.8221,3.8964,-0.3098000000000001,-0.9257
19990223,4.6024,4.6558,4.8189,4.5669,4.2285,4.2054,4.2785,4.2071,4.2733,4.2054,4.8189,3.8964,-0.30900000000000016,-0.9225000000000003
19990224,4.6013,4.656,4.8147,4.5648,4.2268,4.2049,4.2777,4.2048,4.2708,4.2048,4.8147,3.8964,-0.3083999999999998,-0.9183000000000003
19990225,4.6,4.6561,4.8117,4.5622,4.2254,4.2044,4.2769,4.2027,4.2683,4.2027,4.8117,3.8964,-0.30630000000000024,-0.9153000000000002
19990226,4.5987,4.6562,4.8083,4.5596,4.2238,4.2038,4.2759,4.2005,4.2639,4.2005,4.8083,3.8964,-0.30410000000000004,-0.9119000000000002
19990227,4.5974,4.6563,4.8058,4.5569,4.2224,4.2032,4.2751,4.1982,4.2597,4.1982,4.8058,3.8964,-0.30180000000000007,-0.9093999999999998
19990228,4.5961,4.6564,4.8035,4.5537,4.2213,4.2026,4.2746,4.196,4.2555,4.196,4.8035,3.8964,-0.29959999999999987,-0.9070999999999998
19990301,4.5948,4.6566,4.8012,4.5506,4.2205,4.2016,4.274,4.194,4.2509,4.194,4.8012,3.9824,-0.2115999999999998,-0.8187999999999995
19990302,4.5934,4.6568,4.799,4.5471,4.2198,4.2013,4.2736,4.1923,4.2467,4.1923,4.799,4.097,-0.09529999999999994,-0.702
19990303,4.5921,4.6571,4.7972,4.5441,4.2194,4.2012,4.2735,4.1919,4.2434,4.1919,4.7972,4.14,-0.05190000000000072,-0.6572000000000005
19990304,4.5911,4.6574,4.7954,4.5411,4.219,4.2013,4.2735,4.1911,4.2405,4.1911,4.7954,4.1185,-0.07259999999999955,-0.6768999999999998
19990305,4.5901,4.6577,4.7933,4.5382,4.2186,4.2013,4.2735,4.1904,4.2372,4.1904,4.7933,4.0826,-0.10780000000000012,-0.7107000000000001
19990306,4.589,4.658,4.7911,4.5352,4.2187,4.2013,4.273,4.1895,4.2344,4.1895,4.7911,4.0826,-0.10689999999999955,-0.7084999999999999
19990307,4.5881,4.6583,4.7893,4.5318,4.2193,4.2012,4.2726,4.1886,4.2315,4.1886,4.7893,4.0826,-0.10599999999999987,-0.7066999999999997
19990308,4.5874,4.6586,4.7876,4.5281,4.2197,4.2012,4.2724,4.1882,4.2282,4.1882,4.7876,4.1543,-0.03390000000000004,-0.6333000000000002
19990309,4.5869,4.659,4.7859,4.5249,4.2202,4.2014,4.2725,4.1878,4.2247,4.1878,4.7859,4.1543,-0.033500000000000085,-0.6315999999999997
19990310,4.5863,4.659,4.7841,4.5208,4.2208,4.2016,4.2726,4.1874,4.2212,4.1874,4.7841,4.1614,-0.0259999999999998,-0.6226999999999991
19990311,4.5856,4.6592,4.7825,4.5169,4.2216,4.2018,4.2727,4.1871,4.2177,4.1871,4.7825,4.2259,0.03880000000000017,-0.5565999999999995
19990312,4.585,4.6596,4.7813,4.513,4.2224,4.2019,4.2731,4.1868,4.2149,4.1868,4.7813,4.3763,0.18949999999999978,-0.40500000000000025
19990313,4.5845,4.6601,4.7801,4.5093,4.2234,4.2024,4.274,4.187,4.2133,4.187,4.7801,4.3763,0.18929999999999936,-0.4038000000000004
19990314,4.584,4.6606,4.7784,4.5056,4.2245,4.2029,4.2752,4.1872,4.2125,4.1872,4.7784,4.3763,0.18909999999999982,-0.4021000000000008
19990315,4.5836,4.661,4.7767,4.5019,4.2255,4.2033,4.2763,4.1876,4.2109,4.1876,4.7767,4.3262,0.13860000000000028,-0.4504999999999999
19990316,4.5832,4.6614,4.7749,4.498,4.2264,4.2036,4.2771,4.1881,4.2088,4.1881,4.7749,4.3047,0.11660000000000004,-0.4701999999999993
19990317,4.5828,4.6617,4.773,4.4944,4.2273,4.2041,4.2779,4.188,4.2065,4.188,4.773,4.2617,0.07370000000000054,-0.5112999999999994
19990318,4.5824,4.6618,4.7709,4.4904,4.2279,4.2046,4.2785,4.188,4.2038,4.188,4.7709,4.2689,0.08090000000000064,-0.5019999999999998
19990319,4.582,4.6621,4.7689,4.4866,4.2285,4.2049,4.2791,4.1883,4.2016,4.1883,4.7689,4.3692,0.18090000000000028,-0.39970000000000017
19990320,4.5816,4.6624,4.7673,4.4828,4.2294,4.2053,4.28,4.189,4.2008,4.189,4.7673,4.3692,0.18020000000000014,-0.39809999999999945
19990321,4.5814,4.6628,4.7658,4.4792,4.23,4.2058,4.2807,4.1897,4.199,4.1897,4.7658,4.3692,0.1795,-0.3965999999999994
19990322,4.5813,4.6632,4.7644,4.4758,4.2304,4.2064,4.2815,4.1903,4.1974,4.1903,4.7644,4.362,0.1717000000000004,-0.4024000000000001
19990323,4.5811,4.6636,4.7629,4.4724,4.2307,4.2072,4.2825,4.1906,4.1965,4.1906,4.7629,4.3405,0.1498999999999997,-0.42240000000000055
19990324,4.581,4.6639,4.761,4.4691,4.231,4.208,4.2835,4.1904,4.1954,4.1904,4.761,4.3548,0.16439999999999966,-0.4062000000000001
19990325,4.5808,4.6643,4.7583,4.4655,4.2309,4.2089,4.2845,4.1899,4.1945,4.1899,4.7583,4.4408,0.25090000000000057,-0.3174999999999999
19990326,4.5807,4.6647,4.7549,4.462,4.2308,4.2102,4.2858,4.1901,4.1944,4.1901,4.7549,4.5554,0.3652999999999995,-0.19950000000000045
19990327,4.5808,4.6652,4.7527,4.4586,4.2315,4.2116,4.2873,4.1907,4.1954,4.1907,4.7527,4.5554,0.3647,-0.19730000000000025
19990328,4.5808,4.6656,4.7506,4.4554,4.2326,4.2131,4.2889,4.1914,4.1963,4.1914,4.7506,4.5554,0.3639999999999999,-0.1952000000000007
19990329,4.5808,4.666,4.7486,4.4522,4.2336,4.2148,4.2899,4.1921,4.1973,4.1921,4.7486,4.6986,0.5065,-0.04999999999999982
19990330,4.581,4.6666,4.7468,4.4494,4.2348,4.2168,4.2914,4.1932,4.1998,4.1932,4.7468,4.5554,0.36219999999999963,-0.19140000000000068
19990331,4.5811,4.6669,4.744,4.4458,4.2357,4.2183,4.2925,4.194,4.2011,4.194,4.744,4.6055,0.4115000000000002,-0.13849999999999962
19990401,4.5813,4.6674,4.7415,4.4426,4.2369,4.2201,4.2938,4.1952,4.2028,4.1952,4.7415,4.5769,0.3817000000000004,-0.16460000000000008
19990402,4.5815,4.6678,4.739,4.4393,4.2379,4.2217,4.2946,4.1963,4.2046,4.1963,4.739,4.627,0.43069999999999986,-0.1120000000000001
19990403,4.5817,4.6684,4.7365,4.4362,4.2387,4.2235,4.296,4.1975,4.2069,4.1975,4.7365,4.627,0.4295,-0.1095000000000006
19990404,4.582,4.6689,4.7334,4.4321,4.2396,4.2252,4.2972,4.1988,4.2088,4.1988,4.7334,4.627,0.42819999999999947,-0.10639999999999983
19990405,4.5824,4.6694,4.7302,4.4282,4.2405,4.227,4.2981,4.1997,4.2111,4.1997,4.7302,4.5912,0.39149999999999974,-0.13900000000000023
19990406,4.5827,4.6699,4.727,4.4243,4.2414,4.2288,4.2985,4.2005,4.2137,4.2005,4.727,4.7846,0.5841000000000003,0.057599999999999874
19990407,4.5832,4.6706,4.7229,4.4209,4.2425,4.2309,4.2994,4.2014,4.2179,4.2014,4.7229,4.8276,0.6262000000000008,0.10470000000000024
19990408,4.5837,4.6713,4.7184,4.4176,4.2436,4.2332,4.3004,4.2028,4.2224,4.2028,4.7184,4.7058,0.5030000000000001,-0.012599999999999945
19990409,4.5841,4.6719,4.7133,4.4143,4.2446,4.2351,4.3009,4.204,4.2258,4.204,4.7133,4.6915,0.4874999999999998,-0.021800000000000708
19990410,4.5845,4.6726,4.7073,4.4109,4.2457,4.237,4.3015,4.2052,4.2278,4.2052,4.7073,4.6915,0.48629999999999995,-0.01580000000000048
19990411,4.5849,4.6731,4.701,4.4076,4.2467,4.2388,4.3012,4.2064,4.2301,4.2064,4.701,4.6915,0.4850999999999992,-0.009500000000000064
19990412,4.5853,4.6737,4.6948,4.4044,4.2474,4.2408,4.3019,4.2082,4.2331,4.2082,4.6948,4.6198,0.41159999999999997,-0.07500000000000018
19990413,4.5857,4.6742,4.6884,4.4009,4.248,4.2425,4.3024,4.2102,4.2354,4.2102,4.6884,4.584,0.37379999999999924,-0.10440000000000005
19990414,4.586,4.6747,4.6821,4.3974,4.2485,4.2439,4.3028,4.2123,4.2375,4.2123,4.6821,4.6198,0.40749999999999975,-0.062300000000000466
19990415,4.5863,4.6752,4.6762,4.3942,4.2488,4.2456,4.3033,4.2146,4.2398,4.2146,4.6762,4.713,0.4984000000000002,0.03680000000000039
19990416,4.5867,4.6758,4.6704,4.3912,4.2497,4.2475,4.3044,4.2178,4.2429,4.2178,4.6758,4.6843,0.4664999999999999,0.008500000000000618
19990417,4.5871,4.6762,4.6654,4.3881,4.2508,4.2493,4.3053,4.2209,4.2455,4.2209,4.6762,4.6843,0.46340000000000003,0.008100000000000662
19990418,4.5875,4.6767,4.6615,4.3846,4.2516,4.2511,4.3062,4.2239,4.2483,4.2239,4.6767,4.6843,0.4603999999999999,0.007600000000000051
19990419,4.588,4.6772,4.6577,4.3808,4.2525,4.2528,4.3074,4.2286,4.2519,4.2286,4.6772,4.4623,0.2336999999999998,-0.2149000000000001
19990420,4.5883,4.6775,4.6536,4.377,4.2532,4.2537,4.3077,4.232,4.2537,4.232,4.6775,4.5912,0.3591999999999995,-0.08630000000000049
19990421,4.5888,4.678,4.6506,4.3732,4.254,4.2552,4.3079,4.2352,4.2567,4.2352,4.678,4.5196,0.28439999999999976,-0.15840000000000032
19990422,4.5892,4.6783,4.6484,4.3691,4.2547,4.2566,4.3079,4.2379,4.259,4.2379,4.6783,4.9614,0.7235000000000005,0.28310000000000013
19990423,4.59,4.6791,4.6459,4.3656,4.2562,4.2589,4.309,4.2423,4.2653,4.2423,4.6791,5.4553,1.213,0.7762000000000002
19990424,4.5913,4.6803,4.6448,4.3628,4.2581,4.2621,4.3116,4.2487,4.2746,4.2487,4.6803,5.4553,1.2066,0.7750000000000004
19990425,4.5925,4.6813,4.6444,4.359,4.26,4.2653,4.3134,4.2552,4.2847,4.2552,4.6813,5.4553,1.2001,0.774
19990426,4.5938,4.6824,4.644,4.3557,4.2619,4.2687,4.3156,4.2616,4.2952,4.2616,4.6824,5.6984,1.4368000000000007,1.016
19990427,4.5952,4.6837,4.644,4.3533,4.2643,4.2726,4.319,4.2682,4.3078,4.2643,4.6837,5.8124,1.5480999999999998,1.1287000000000003
